Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Garrett Ipnov,2136,233.0,Sonny Streaker,2065,112.0,1B,121.0,B2,0,0,2,2,2.94%,-2.94%,0,0,163,14,3,ARI,MIN,1B,1B,,1
Einhorn,74,594.0,Sonny Streaker,2065,3.0,DP,409.0,B2,0,1,2,2,-8.04%,8.04%,0,0,163,14,3,ARI,MIN,LGO,LGO,,1
Trey Rangers,224,360.0,Sonny Streaker,2065,775.0,LGO,415.0,B2,2,0,2,2,-2.03%,2.03%,0,0,163,14,3,ARI,MIN,LGO,LGO,,1
C.W. Mitzel,2127,239.0,Einhorn,74,751.0,LGO,488.0,T3,0,0,2,2,-3.03%,3.03%,0,0,164,14,3,MIN,ARI,LGO,LGO,,1
Mike Cal,2126,912.0,Einhorn,74,303.0,LGO,391.0,T3,1,0,2,2,-2.74%,2.74%,0,0,164,14,3,MIN,ARI,LGO,LGO,,1
Victor Justice,410,643.0,Einhorn,74,313.0,K,330.0,T3,2,0,2,2,-2.31%,2.31%,0,0,164,14,3,MIN,ARI,K,K,,1
Rico Veringhipster,2014,414.0,Sonny Streaker,2065,327.0,1B,87.0,B3,0,0,2,2,3.09%,-3.09%,0,0,165,14,3,ARI,MIN,1B,1B,,1
Brent Royal,2078,693.0,Sonny Streaker,2065,117.0,DP,424.0,B3,0,1,2,2,-8.93%,8.93%,0,0,165,14,3,ARI,MIN,LGO,LGO,,1
Will Power,8,813.0,Sonny Streaker,2065,977.0,BB,164.0,B3,2,0,2,2,2.37%,-2.37%,0,1,165,14,3,ARI,MIN,BB,BB,,1
Assassin Panda,15,866.0,Sonny Streaker,2065,887.0,HR,21.0,B3,2,1,2,2,26.73%,-26.73%,2,1,165,14,3,ARI,MIN,HR,HR,,1
Garren Smudge,133,187.0,Sonny Streaker,2065,117.0,1B,70.0,B3,2,0,4,2,0.98%,-0.98%,0,0,165,14,3,ARI,MIN,1B,1B,,1
S.K. Brettbug,2015,999.0,Sonny Streaker,2065,777.0,FO,222.0,B3,2,1,4,2,-2.03%,2.03%,0,0,165,14,3,ARI,MIN,FO,FO,,1
Tater Tits,4,538.0,Einhorn,74,999.0,LGO,461.0,T4,0,0,4,2,-3.22%,3.22%,0,0,166,14,3,MIN,ARI,LGO,LGO,,1
Twinkie Power,2128,481.0,Einhorn,74,538.0,2B,57.0,T4,1,0,4,2,6.08%,-6.08%,0,0,166,14,3,MIN,ARI,2B,2B,,1
Shiny Tenson,2124,650.0,Einhorn,74,201.0,LGO,449.0,T4,1,2,4,2,-5.15%,5.15%,0,0,166,14,3,MIN,ARI,LGO,LGO,,1
Dark Bobman,359,137.0,Einhorn,74,461.0,K,324.0,T4,2,2,4,2,-5.47%,5.47%,0,0,166,14,3,MIN,ARI,K,K,,1
Garrett Ipnov,2136,116.0,Sonny Streaker,2065,911.0,FO,205.0,B4,0,0,4,2,-1.07%,1.07%,0,0,167,14,3,ARI,MIN,FO,FO,,1
Einhorn,74,206.0,Sonny Streaker,2065,3.0,FO,203.0,B4,1,0,4,2,-0.97%,0.97%,0,0,167,14,3,ARI,MIN,FO,FO,,1
Trey Rangers,224,112.0,Sonny Streaker,2065,329.0,FO,217.0,B4,2,0,4,2,-0.86%,0.86%,0,0,167,14,3,ARI,MIN,FO,FO,,1
"Jake ""JP"" Panik",267,670.0,Einhorn,74,467.0,FO,203.0,T5,0,0,4,2,-3.57%,3.57%,0,0,168,14,3,MIN,ARI,FO,FO,,1
Sonny Streaker,2065,117.0,Einhorn,74,442.0,K,325.0,T5,1,0,4,2,-2.82%,2.82%,0,0,168,14,3,MIN,ARI,K,K,,1
C.W. Mitzel,2127,873.0,Einhorn,74,50.0,BB,177.0,T5,2,0,4,2,2.91%,-2.91%,0,0,168,14,3,MIN,ARI,BB,BB,,1
Mike Cal,2126,890.0,Einhorn,74,813.0,1B,77.0,T5,2,1,4,2,5.26%,-5.26%,0,0,168,14,3,MIN,ARI,1B,1B,,1
