G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
16,396.0,361.0,98.0,42.0,57.0,24.0,2.0,15.0,171.0,42.0,28.0,1.0,75.0,0.0,25.0,12.0,1.0,6.0,13.0,42.0,46.0,63.0,42.0,0.0,-19.77956298200514,-0.5807000000000001,-0.43203865954305176,101.0,111.0,396.0,393.0,99.0,173.0,2.0,0.0,1.0,0.27146814404432135,0.3189873417721519,0.47368421052631576,0.7926715522984676,0.20221606648199442,0.2996389891696751,0.6756756756756757,0.03787878787878788,0.1893939393939394,0.0707070707070707,0.47641509433962265,0.5235849056603774,0.9099099099099099,94.0,252.4649426357744,0.25569620253164554,0.4402035623409669,S10,ANA
16,410.0,371.0,90.0,63.0,34.0,23.0,5.0,28.0,207.0,63.0,36.0,0.0,72.0,1.0,4.0,0.0,0.0,3.0,9.0,38.0,38.0,75.0,59.0,2.0,2.3835915034620063,1.8482,1.8389304428955935,85.0,139.0,410.0,409.0,89.0,204.0,1.0,0.0,0.0,0.24258760107816713,0.3073170731707317,0.5579514824797843,0.865268555650516,0.3153638814016172,0.22627737226277372,1.0,0.06829268292682927,0.17560975609756097,0.08780487804878048,0.3794642857142857,0.6205357142857143,0.6115107913669064,92.0,249.13706818581244,0.21951219512195122,0.49877750611246946,S10,ARI
16,433.0,389.0,111.0,72.0,52.0,26.0,8.0,25.0,228.0,71.0,40.0,0.0,77.0,2.0,9.0,5.0,0.0,4.0,6.0,43.0,42.0,74.0,45.0,1.0,10.220437017994861,2.4971999999999994,2.712403140028479,91.0,124.0,433.0,433.0,108.0,223.0,0.0,0.0,0.0,0.2853470437017995,0.34872979214780603,0.5861182519280206,0.9348480440758267,0.3007712082262211,0.29553264604810997,0.6428571428571429,0.057736720554272515,0.17782909930715934,0.09237875288683603,0.4232558139534884,0.5767441860465117,0.7338709677419355,107.0,246.07832058685815,0.24942263279445728,0.5150115473441108,S10,ATL
16,421.0,371.0,106.0,59.0,43.0,32.0,8.0,23.0,223.0,59.0,43.0,3.0,77.0,0.0,22.0,15.0,0.0,7.0,9.0,44.0,42.0,68.0,39.0,2.0,-4.843259013115141,0.8522999999999996,1.1591875478672526,95.0,116.0,421.0,418.0,106.0,229.0,3.0,0.0,0.0,0.2857142857142857,0.35391923990498814,0.601078167115903,0.9549974070208911,0.3153638814016173,0.29856115107913667,0.5945945945945946,0.05463182897862233,0.1828978622327791,0.1021377672209026,0.45023696682464454,0.5497630331753555,0.8189655172413793,118.0,247.66294372975594,0.2589073634204275,0.5478468899521531,S10,BAL
16,405.0,360.0,98.0,53.0,57.0,22.0,6.0,13.0,171.0,53.0,40.0,1.0,75.0,1.0,9.0,6.0,0.0,5.0,13.0,52.0,40.0,78.0,21.0,1.0,-6.234190175640132,-0.9944999999999999,0.9576331128811186,105.0,105.0,405.0,404.0,97.0,169.0,1.0,0.0,0.0,0.2722222222222222,0.34074074074074073,0.475,0.8157407407407407,0.20277777777777778,0.30685920577617326,0.6,0.03209876543209877,0.18518518518518517,0.09876543209876543,0.5,0.5,1.0,84.0,247.17229437229437,0.2419753086419753,0.4183168316831683,S10,BOS
16,435.0,370.0,84.0,50.0,38.0,19.0,6.0,21.0,178.0,53.0,60.0,0.0,114.0,1.0,0.0,0.0,0.0,5.0,12.0,27.0,37.0,75.0,38.0,0.0,-12.522404975642463,-2.3963000000000005,0.44592660550645086,76.0,118.0,435.0,435.0,86.0,179.0,0.0,0.0,0.0,0.22702702702702704,0.3310344827586207,0.4810810810810811,0.8121155638397017,0.25405405405405407,0.2625,0.0,0.04827586206896552,0.2620689655172414,0.13793103448275862,0.3917525773195876,0.6082474226804123,0.6440677966101694,65.0,248.00095785440615,0.19770114942528735,0.4114942528735632,S10,CHC
16,399.0,365.0,95.0,47.0,48.0,20.0,4.0,23.0,192.0,47.0,30.0,1.0,67.0,0.0,10.0,1.0,0.0,4.0,16.0,47.0,50.0,77.0,33.0,0.0,-13.531491002570693,-1.1372,0.20448003566294976,113.0,114.0,399.0,398.0,94.0,194.0,1.0,0.0,0.0,0.2602739726027397,0.3132832080200501,0.5260273972602739,0.8393106052803241,0.2657534246575342,0.25806451612903225,0.9090909090909091,0.05764411027568922,0.16791979949874686,0.07518796992481203,0.4977973568281938,0.5022026431718062,0.9912280701754386,97.0,255.0360433604336,0.23809523809523808,0.48743718592964824,S10,CIN
16,384.0,349.0,94.0,49.0,42.0,31.0,6.0,15.0,182.0,49.0,33.0,1.0,56.0,0.0,10.0,14.0,0.0,2.0,8.0,38.0,30.0,73.0,59.0,1.0,-9.610154185922909,0.30419999999999947,0.5380562310149454,76.0,135.0,384.0,382.0,93.0,182.0,2.0,0.0,0.0,0.2693409742120344,0.3307291666666667,0.5214899713467048,0.8522191380133715,0.2521489971346704,0.28214285714285714,0.4166666666666667,0.0390625,0.14583333333333334,0.0859375,0.36018957345971564,0.6398104265402843,0.562962962962963,98.0,257.07801389786687,0.24739583333333334,0.47643979057591623,S10,CLE
16,419.0,383.0,101.0,60.0,47.0,22.0,7.0,25.0,212.0,63.0,34.0,3.0,68.0,2.0,2.0,2.0,0.0,2.0,18.0,58.0,50.0,76.0,32.0,0.0,-3.1464409653596874,0.8321000000000001,1.3210616878010937,126.0,110.0,419.0,416.0,99.0,210.0,3.0,0.0,0.0,0.26370757180156656,0.3221957040572792,0.5535248041775457,0.875720508234825,0.2898172323759791,0.2602739726027397,0.5,0.059665871121718374,0.162291169451074,0.081145584725537,0.5338983050847458,0.4661016949152542,1.1454545454545455,102.0,250.02033250437503,0.24343675417661098,0.5048076923076923,S10,COL
16,394.0,347.0,99.0,50.0,54.0,27.0,2.0,16.0,178.0,50.0,44.0,0.0,68.0,3.0,2.0,2.0,0.0,3.0,23.0,44.0,52.0,65.0,22.0,0.0,-7.411311053984576,0.42690000000000017,0.7969788684173003,119.0,90.0,394.0,394.0,98.0,180.0,0.0,0.0,0.0,0.28530259365994237,0.3629441624365482,0.5129682997118156,0.8759124621483638,0.2276657060518732,0.31203007518796994,0.5,0.04060913705583756,0.17258883248730963,0.1116751269035533,0.569377990430622,0.430622009569378,1.3222222222222222,95.0,244.36810951308263,0.24873096446700507,0.45685279187817257,S10,CWS
16,422.0,378.0,98.0,50.0,38.0,34.0,8.0,18.0,202.0,50.0,36.0,1.0,76.0,3.0,10.0,10.0,2.0,6.0,4.0,43.0,41.0,67.0,57.0,1.0,-12.764733255169304,-0.49089999999999967,0.3709439560826883,88.0,131.0,422.0,419.0,97.0,202.0,1.0,0.0,2.0,0.25925925925925924,0.319047619047619,0.5343915343915344,0.8534391534391534,0.2751322751322752,0.27586206896551724,0.5,0.04265402843601896,0.18009478672985782,0.08530805687203792,0.4018264840182648,0.5981735159817352,0.6717557251908397,94.0,256.0922294583102,0.23333333333333334,0.4821002386634845,S10,DET
16,398.0,364.0,99.0,53.0,47.0,27.0,7.0,18.0,194.0,52.0,32.0,2.0,67.0,0.0,3.0,1.0,0.0,2.0,10.0,44.0,40.0,71.0,43.0,2.0,-5.610154185922909,0.7741999999999998,0.992709884906876,94.0,118.0,398.0,395.0,98.0,194.0,3.0,0.0,0.0,0.27197802197802196,0.32914572864321606,0.532967032967033,0.8621127616102491,0.260989010989011,0.28825622775800713,0.75,0.04522613065326633,0.16834170854271358,0.08040201005025126,0.44339622641509435,0.5566037735849056,0.7966101694915254,104.0,246.37535980210765,0.2537688442211055,0.4911392405063291,S10,HOU
16,406.0,365.0,103.0,61.0,39.0,34.0,12.0,18.0,215.0,61.0,38.0,0.0,62.0,2.0,4.0,3.0,0.0,3.0,9.0,38.0,45.0,73.0,45.0,2.0,2.9646529562982034,1.2978999999999996,1.8814212584958043,92.0,123.0,406.0,406.0,102.0,213.0,0.0,0.0,0.0,0.2821917808219178,0.3472906403940887,0.589041095890411,0.9363317362844996,0.30684931506849317,0.2951388888888889,0.5714285714285714,0.04433497536945813,0.15270935960591134,0.09359605911330049,0.42790697674418604,0.5720930232558139,0.7479674796747967,110.0,248.56794650063418,0.2512315270935961,0.5246305418719212,S10,KCR
16,428.0,378.0,125.0,83.0,52.0,38.0,13.0,22.0,255.0,83.0,45.0,0.0,69.0,0.0,14.0,12.0,0.0,5.0,18.0,47.0,50.0,67.0,25.0,0.0,23.092544987146532,2.6400999999999994,3.980094774839385,115.0,97.0,428.0,428.0,118.0,237.0,0.0,0.0,0.0,0.3306878306878307,0.397196261682243,0.6746031746031746,1.0717994362854175,0.34391534391534395,0.3527397260273973,0.5384615384615384,0.0514018691588785,0.16121495327102803,0.10514018691588785,0.5424528301886793,0.45754716981132076,1.1855670103092784,126.0,236.76872246696036,0.2757009345794392,0.5537383177570093,S10,LAD
16,414.0,368.0,115.0,60.0,62.0,35.0,6.0,12.0,198.0,60.0,40.0,0.0,69.0,0.0,24.0,13.0,0.0,6.0,10.0,39.0,42.0,68.0,41.0,0.0,0.97948268313404,0.7154000000000003,1.7141348905462055,91.0,115.0,414.0,414.0,115.0,203.0,0.0,0.0,0.0,0.3125,0.3743961352657005,0.5380434782608695,0.91243961352657,0.2255434782608695,0.3515358361774744,0.6486486486486487,0.028985507246376812,0.16666666666666666,0.0966183574879227,0.441747572815534,0.558252427184466,0.7913043478260869,113.0,243.83813747228382,0.2777777777777778,0.49033816425120774,S10,MIA
16,391.0,365.0,100.0,67.0,40.0,22.0,7.0,31.0,229.0,66.0,25.0,0.0,59.0,0.0,9.0,2.0,0.0,1.0,7.0,49.0,67.0,54.0,37.0,0.0,8.35059370792019,1.9731,2.3614578473452204,123.0,92.0,391.0,390.0,100.0,221.0,1.0,0.0,0.0,0.273972602739726,0.319693094629156,0.6273972602739726,0.9470903549031287,0.35342465753424657,0.25,0.8181818181818182,0.0792838874680307,0.15089514066496162,0.0639386189258312,0.5720930232558139,0.42790697674418604,1.3369565217391304,121.0,250.62346600331674,0.25831202046035806,0.5666666666666667,S10,MIL
16,407.0,365.0,91.0,46.0,50.0,17.0,4.0,20.0,176.0,46.0,39.0,0.0,87.0,0.0,1.0,0.0,0.0,3.0,15.0,38.0,39.0,63.0,49.0,1.0,-15.155526992287914,-1.0489000000000002,0.07330709605804495,92.0,116.0,407.0,407.0,84.0,157.0,0.0,0.0,0.0,0.2493150684931507,0.3194103194103194,0.4821917808219178,0.8016021002322372,0.23287671232876714,0.2720306513409962,1.0,0.04914004914004914,0.21375921375921375,0.09582309582309582,0.4423076923076923,0.5576923076923077,0.7931034482758621,63.0,254.0906862745098,0.20638820638820637,0.3857493857493858,S10,MIN
16,380.0,333.0,73.0,40.0,39.0,11.0,5.0,18.0,148.0,40.0,45.0,0.0,70.0,0.0,0.0,0.0,0.0,2.0,18.0,47.0,52.0,68.0,23.0,2.0,-18.65938303341902,-1.6895000000000002,-0.3824819834180745,117.0,95.0,380.0,379.0,69.0,142.0,1.0,0.0,0.0,0.21921921921921922,0.3105263157894737,0.4444444444444444,0.7549707602339182,0.2252252252252252,0.22267206477732793,0.0,0.04736842105263158,0.18421052631578946,0.11842105263157894,0.5518867924528302,0.4481132075471698,1.231578947368421,52.0,260.26943319838057,0.18421052631578946,0.37467018469656993,S10,MTL
16,429.0,381.0,109.0,61.0,48.0,38.0,5.0,18.0,211.0,60.0,43.0,3.0,74.0,0.0,6.0,2.0,0.0,5.0,16.0,52.0,43.0,68.0,39.0,1.0,-2.0276349614395834,0.8705,1.4719806124016257,111.0,113.0,429.0,426.0,113.0,225.0,3.0,0.0,0.0,0.28608923884514437,0.3543123543123543,0.5538057742782152,0.9081181285905695,0.26771653543307083,0.30952380952380953,0.75,0.04195804195804196,0.17249417249417248,0.10023310023310024,0.4955357142857143,0.5044642857142857,0.9823008849557522,118.0,247.85473864938058,0.2703962703962704,0.528169014084507,S10,NYM
16,423.0,395.0,110.0,69.0,42.0,35.0,5.0,28.0,239.0,68.0,25.0,2.0,96.0,1.0,1.0,2.0,0.0,3.0,11.0,45.0,54.0,56.0,32.0,5.0,7.660085111137755,1.8216000000000003,2.4173296251342467,110.0,96.0,423.0,421.0,106.0,233.0,2.0,0.0,0.0,0.27848101265822783,0.3191489361702128,0.6050632911392405,0.9242122273094533,0.3265822784810127,0.29927007299270075,0.3333333333333333,0.06619385342789598,0.22695035460992907,0.0591016548463357,0.5339805825242718,0.46601941747572817,1.1458333333333333,117.0,253.71603883764345,0.2553191489361702,0.5534441805225653,S10,NYY
16,419.0,362.0,92.0,48.0,55.0,26.0,1.0,10.0,150.0,48.0,52.0,3.0,51.0,0.0,14.0,7.0,0.0,5.0,13.0,53.0,39.0,84.0,47.0,1.0,-13.296949788071188,-0.8302999999999999,0.30601080552994353,105.0,137.0,419.0,416.0,95.0,155.0,3.0,0.0,0.0,0.2541436464088398,0.3436754176610978,0.4143646408839779,0.7580400585450757,0.1602209944751381,0.2679738562091503,0.6666666666666666,0.02386634844868735,0.12171837708830549,0.12410501193317422,0.43388429752066116,0.5661157024793388,0.7664233576642335,71.0,250.41904192298932,0.23389021479713604,0.37259615384615385,S10,OAK
16,417.0,364.0,100.0,70.0,49.0,22.0,10.0,19.0,199.0,70.0,48.0,1.0,86.0,0.0,8.0,5.0,0.0,5.0,13.0,44.0,41.0,68.0,30.0,0.0,10.092544987146532,1.5859999999999996,2.637152618210011,98.0,103.0,417.0,416.0,101.0,206.0,1.0,0.0,0.0,0.27472527472527475,0.354916067146283,0.5467032967032966,0.9016193638495796,0.2719780219780219,0.3068181818181818,0.6153846153846154,0.045563549160671464,0.20623501199040767,0.11510791366906475,0.48756218905472637,0.5124378109452736,0.9514563106796117,101.0,244.4910380034033,0.2446043165467626,0.4951923076923077,S10,PHI
16,441.0,402.0,128.0,81.0,53.0,38.0,10.0,27.0,267.0,81.0,36.0,0.0,73.0,1.0,4.0,0.0,1.0,2.0,14.0,42.0,42.0,80.0,39.0,0.0,19.334362655965897,1.3937,3.6550263631923996,98.0,121.0,441.0,440.0,123.0,261.0,0.0,0.0,1.0,0.31840796019900497,0.37272727272727274,0.664179104477612,1.0369063772048848,0.345771144278607,0.33223684210526316,1.0,0.061224489795918366,0.1655328798185941,0.08163265306122448,0.4474885844748858,0.5525114155251142,0.8099173553719008,135.0,235.47337078651685,0.27954545454545454,0.5931818181818181,S10,PIT
16,410.0,367.0,101.0,59.0,51.0,21.0,5.0,24.0,204.0,59.0,40.0,1.0,68.0,0.0,9.0,8.0,0.0,3.0,13.0,46.0,38.0,84.0,31.0,2.0,-4.017658220100378,0.8840000000000001,1.1988054705393552,97.0,120.0,410.0,409.0,96.0,195.0,1.0,0.0,0.0,0.27520435967302453,0.3439024390243902,0.555858310626703,0.8997607496510932,0.28065395095367845,0.27697841726618705,0.5294117647058824,0.05853658536585366,0.16585365853658537,0.0975609756097561,0.4470046082949309,0.5529953917050692,0.8083333333333333,94.0,246.81139371493927,0.23658536585365852,0.4767726161369193,S10,SDP
16,402.0,370.0,101.0,52.0,56.0,27.0,3.0,15.0,179.0,52.0,31.0,2.0,82.0,0.0,6.0,7.0,0.0,1.0,8.0,46.0,32.0,65.0,43.0,2.0,-7.234190175640132,0.3618000000000002,0.8459216156185622,86.0,111.0,402.0,400.0,100.0,181.0,2.0,0.0,0.0,0.27297297297297296,0.3283582089552239,0.4837837837837838,0.8121419927390077,0.21081081081081082,0.31386861313868614,0.46153846153846156,0.03731343283582089,0.20398009950248755,0.07711442786069651,0.4365482233502538,0.5634517766497462,0.7747747747747747,96.0,250.15798909925417,0.2537313432835821,0.4525,S10,SEA
16,405.0,369.0,103.0,58.0,50.0,31.0,9.0,13.0,191.0,58.0,33.0,1.0,53.0,0.0,12.0,7.0,0.0,3.0,9.0,38.0,50.0,98.0,30.0,0.0,-2.53149100257069,1.4310000000000005,1.327903030188063,97.0,131.0,405.0,404.0,102.0,190.0,1.0,0.0,0.0,0.2791327913279133,0.3358024691358025,0.5176151761517616,0.853417645287564,0.23848238482384826,0.29411764705882354,0.631578947368421,0.03209876543209877,0.1308641975308642,0.08148148148148149,0.42543859649122806,0.5745614035087719,0.7404580152671756,100.0,245.08582854799016,0.254320987654321,0.47029702970297027,S10,SFG
