G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
16,406.0,357.0,91.0,55.0,41.0,24.0,6.0,20.0,187.0,59.0,46.0,4.0,72.0,8.0,5.0,3.0,0.0,3.0,19.0,45.0,56.0,70.0,26.0,0.0,-3.9956734774527125,-0.7197999999999998,1.2078358871464967,120.0,99.0,406.0,368.0,88.0,173.0,37.0,1.0,0.0,0.2549019607843137,0.3374384236453202,0.5238095238095238,0.861247947454844,0.26890756302521013,0.26492537313432835,0.625,0.04926108374384237,0.17733990147783252,0.11330049261083744,0.547945205479452,0.4520547945205479,1.2121212121212122,88.0,254.7196853234289,0.3078817733990148,0.4701086956521739,S6,ARI
16,384.0,351.0,99.0,54.0,41.0,34.0,5.0,19.0,200.0,53.0,28.0,3.0,72.0,4.0,2.0,0.0,0.0,5.0,12.0,38.0,43.0,63.0,41.0,0.0,-0.46422516107155,0.7448000000000004,1.4738800508840735,93.0,109.0,384.0,354.0,97.0,194.0,25.0,5.0,0.0,0.28205128205128205,0.3307291666666667,0.5698005698005698,0.9005297364672364,0.28774928774928776,0.3018867924528302,1.0,0.049479166666666664,0.1875,0.07291666666666667,0.4603960396039604,0.5396039603960396,0.8532110091743119,106.0,244.6077912442289,0.3177083333333333,0.5480225988700564,S6,ATL
16,410.0,364.0,118.0,63.0,67.0,30.0,4.0,17.0,207.0,66.0,42.0,3.0,66.0,0.0,58.0,24.0,0.0,4.0,5.0,38.0,45.0,56.0,45.0,0.0,9.919678930426972,2.1214,2.6152076130072905,88.0,105.0,410.0,366.0,113.0,212.0,39.0,5.0,0.0,0.3241758241758242,0.3902439024390244,0.5686813186813187,0.9589252211203431,0.24450549450549447,0.3543859649122807,0.7073170731707317,0.041463414634146344,0.16097560975609757,0.1024390243902439,0.45595854922279794,0.5440414507772021,0.8380952380952381,128.0,238.50662824273638,0.37073170731707317,0.5792349726775956,S6,BAL
16,395.0,360.0,97.0,48.0,50.0,25.0,4.0,18.0,184.0,52.0,33.0,1.0,60.0,2.0,7.0,10.0,0.0,2.0,9.0,43.0,46.0,62.0,54.0,0.0,-9.200568966072595,-1.3225,0.6437960043342387,98.0,118.0,395.0,365.0,91.0,184.0,28.0,2.0,0.0,0.26944444444444443,0.3291139240506329,0.5111111111111111,0.840225035161744,0.24166666666666664,0.27816901408450706,0.4117647058823529,0.04556962025316456,0.1518987341772152,0.08354430379746836,0.4537037037037037,0.5462962962962963,0.8305084745762712,92.0,258.3299958264058,0.3012658227848101,0.5041095890410959,S6,BOS
16,400.0,363.0,97.0,55.0,28.0,33.0,15.0,21.0,223.0,59.0,29.0,5.0,82.0,0.0,13.0,1.0,2.0,6.0,7.0,35.0,46.0,70.0,39.0,0.0,-0.4849587798057904,0.9813000000000002,1.5351526293019508,88.0,115.0,400.0,366.0,90.0,211.0,28.0,4.0,2.0,0.26721763085399447,0.3165829145728643,0.6143250688705234,0.9309079834433878,0.34710743801652894,0.2857142857142857,0.9285714285714286,0.0525,0.205,0.0725,0.43349753694581283,0.5665024630541872,0.7652173913043478,104.0,247.0037432308217,0.2964824120603015,0.5765027322404371,S6,CHC
16,418.0,375.0,108.0,62.0,44.0,30.0,7.0,27.0,233.0,63.0,40.0,1.0,70.0,2.0,4.0,4.0,0.0,3.0,8.0,49.0,43.0,68.0,40.0,0.0,6.623240322468104,1.4747000000000001,2.317236722357054,100.0,111.0,418.0,381.0,104.0,229.0,34.0,3.0,0.0,0.288,0.35406698564593303,0.6213333333333333,0.9754003189792664,0.3333333333333333,0.28825622775800713,0.5,0.0645933014354067,0.1674641148325359,0.09569377990430622,0.47393364928909953,0.5260663507109005,0.9009009009009009,120.0,246.0092746957938,0.33014354066985646,0.6010498687664042,S6,CIN
16,406.0,364.0,89.0,43.0,48.0,26.0,5.0,10.0,155.0,47.0,38.0,1.0,91.0,11.0,6.0,2.0,1.0,3.0,11.0,39.0,45.0,59.0,44.0,0.0,-15.397584903678563,-1.9482,0.06764474452391159,95.0,106.0,406.0,372.0,86.0,155.0,30.0,3.0,1.0,0.2445054945054945,0.3135802469135803,0.4258241758241758,0.7394044227377561,0.1813186813186813,0.29699248120300753,0.75,0.024630541871921183,0.22413793103448276,0.09359605911330049,0.472636815920398,0.527363184079602,0.8962264150943396,71.0,259.5134687759235,0.28641975308641976,0.4166666666666667,S6,CLE
16,379.0,342.0,90.0,54.0,34.0,27.0,8.0,21.0,196.0,57.0,31.0,3.0,76.0,2.0,9.0,9.0,0.0,6.0,5.0,41.0,37.0,75.0,29.0,0.0,0.7758088974419843,1.1543999999999999,1.5780878503943954,83.0,110.0,379.0,340.0,84.0,190.0,34.0,5.0,0.0,0.2631578947368421,0.31926121372031663,0.5730994152046783,0.892360628924995,0.30994152046783624,0.2749003984063745,0.5,0.055408970976253295,0.20052770448548812,0.08179419525065963,0.43005181347150256,0.5699481865284974,0.7545454545454545,106.0,252.49355647720944,0.3113456464379947,0.5588235294117647,S6,COL
16,400.0,341.0,85.0,46.0,45.0,20.0,5.0,15.0,160.0,47.0,53.0,1.0,69.0,8.0,1.0,3.0,1.0,5.0,20.0,38.0,51.0,64.0,39.0,0.0,-10.714004917772995,0.27460000000000007,0.5122480155052304,109.0,108.0,400.0,351.0,84.0,166.0,45.0,3.0,1.0,0.24926686217008798,0.3458646616541353,0.46920821114369504,0.8150728727978304,0.21994134897360706,0.26717557251908397,0.25,0.0375,0.1725,0.1325,0.5023041474654378,0.4976958525345622,1.0092592592592593,93.0,250.80568570249883,0.3233082706766917,0.47293447293447294,S6,CWS
16,395.0,347.0,100.0,61.0,40.0,31.0,5.0,24.0,213.0,64.0,43.0,2.0,55.0,5.0,1.0,1.0,0.0,5.0,19.0,43.0,43.0,76.0,35.0,0.0,7.775808897441987,1.4351,2.341433790685697,105.0,116.0,395.0,357.0,98.0,217.0,34.0,4.0,0.0,0.2881844380403458,0.3620253164556962,0.6138328530259366,0.9758581694816328,0.3256484149855908,0.2783882783882784,0.5,0.060759493670886074,0.13924050632911392,0.10886075949367088,0.4751131221719457,0.5248868778280543,0.9051724137931034,122.0,236.99451625159168,0.3341772151898734,0.6078431372549019,S6,DET
