G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
8,11.333333333333334,59,16,9,9,10,0,0,5,3,4,4,4,5,14,1,4.764705882352941,2.2941176470588234,8.470588235294116,1.5882352941176472,5.294117647058823,2.6470588235294117,0.5,0.32653061224489793,0.4406779661016949,0.7142857142857143,1.1549636803874093,0.3170731707317073,0.05084745762711865,0.0847457627118644,0.1694915254237288,0.32142857142857145,0.6785714285714286,0.47368421052631576,229.31147540983608,2.859982491223644,-0.36190000000000005,49,0,0,8,1,9,19,2,0,1.0,WC-H,S10,183,SDP,False,SDP,6.44632014095961,15.666666666666666,98,6.317645202020202,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-0.0532342366133435
6,19.0,85,26,8,8,5,0,1,8,3,13,1,8,15,21,1,2.526315789473684,1.631578947368421,8.210526315789474,0.9473684210526315,1.5789473684210527,2.526315789473684,1.6,0.325,0.36470588235294116,0.5875,0.9522058823529411,0.3333333333333333,0.03529411764705882,0.09411764705882353,0.058823529411764705,0.23404255319148937,0.7659574468085106,0.3055555555555556,228.25882352941176,-2.6718401361399358,0.18060000000000018,80,0,0,8,2,11,36,1,0,1.0,WC-H,S10,195,ANA,False,ANA,3.240437788018433,19.0,120,9.406297285878086,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.6025219977371593
4,24.0,95,20,13,13,5,0,0,14,6,5,15,11,19,10,1,3.25,1.0416666666666667,5.0,1.5,1.25,3.5,2.8,0.2247191011235955,0.2631578947368421,0.5842696629213483,0.8474275576581904,0.2,0.06315789473684211,0.14736842105263157,0.05263157894736842,0.49122807017543857,0.5087719298245614,0.9655172413793104,258.8659793814433,-3.090789391184399,-0.19579999999999997,89,1,0,4,5,28,29,2,0,1.0,EN-S,S10,198,ARI,False,ARI,3.9487711213517667,24.0,117,11.51011035174619,4.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.6838684507855074
4,22.333333333333332,92,16,13,13,16,0,0,11,5,6,13,13,19,4,0,3.492537313432836,1.4328358208955225,4.298507462686567,1.3432835820895523,4.298507462686567,2.955223880597015,0.6875,0.21333333333333335,0.34782608695652173,0.48,0.8278260869565217,0.18333333333333332,0.05434782608695652,0.11956521739130435,0.17391304347826086,0.5892857142857143,0.4107142857142857,1.434782608695652,249.38297872340425,-0.954601412144791,0.24400000000000005,75,1,0,5,0,33,23,2,0,1.0,NT-H,S10,207,MIL,False,MIL,5.315064653690076,22.666666666666668,86,8.0,4.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.5,0.4584141946183761
5,15.0,69,19,14,14,8,0,0,16,6,8,4,7,8,7,0,5.6,1.8,7.6,2.4000000000000004,3.2,6.4,2.0,0.3220338983050847,0.391304347826087,0.711864406779661,1.103168754605748,0.3333333333333333,0.08695652173913043,0.2318840579710145,0.11594202898550725,0.4827586206896552,0.5172413793103449,0.9333333333333333,239.8,5.441294766591845,-0.6623,59,2,0,5,0,14,15,2,0,1.0,BS-B,S10,212,CLE,False,CLE,5.907104454685101,16.0,126,8.284607266696819,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,-0.2719139366062618
5,19.666666666666668,80,20,9,9,6,2,0,9,6,8,11,23,8,3,0,2.7457627118644066,1.3220338983050848,6.101694915254237,1.830508474576271,1.830508474576271,2.7457627118644066,1.5,0.2702702702702703,0.325,0.5945945945945946,0.9195945945945947,0.23728813559322035,0.075,0.1125,0.075,0.78,0.22,3.5454545454545454,267.0126582278481,-2.8148101142759767,-0.6369999999999999,74,0,0,6,0,39,11,1,0,1.0,EG-B,S10,219,CHC,False,CHC,5.206539482933687,20.666666666666668,94,8.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.25,0.5970932317788125
9,12.666666666666666,59,17,9,9,7,0,0,13,2,9,8,2,8,4,0,4.2631578947368425,1.8947368421052633,8.052631578947368,0.9473684210526316,3.3157894736842106,6.157894736842106,1.8571428571428572,0.3333333333333333,0.4067796610169492,0.5882352941176471,0.9950149551345963,0.40540540540540543,0.03389830508474576,0.22033898305084745,0.11864406779661017,0.52,0.48,1.0833333333333333,235.71186440677965,0.7720584606375708,-0.28469999999999995,51,1,0,5,1,13,12,0,0,,BS-S,S10,220,PHI,False,PHI,2.8983325248605385,14.0,101,5.8093435557756425,1.0,8.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,0.15555816644526382
6,17.666666666666668,83,27,15,15,6,0,0,6,3,20,8,9,14,13,0,5.094339622641509,1.8679245283018866,9.169811320754716,1.0188679245283019,2.0377358490566038,2.0377358490566038,1.0,0.35526315789473684,0.39759036144578314,0.5263157894736842,0.9239061509194673,0.35294117647058826,0.03614457831325301,0.07228915662650602,0.07228915662650602,0.41304347826086957,0.5869565217391305,0.7037037037037037,234.5581395348837,3.8062020754141916,-0.6468000000000003,76,1,0,4,0,19,27,2,1,0.6666666666666666,SF-S,S10,233,CLE,False,CLE,3.7876075993391876,18.0,121,8.940178224553225,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,-0.053172528927033814
6,24.666666666666668,107,30,16,16,10,1,1,10,3,13,15,12,22,8,0,3.8918918918918917,1.6216216216216215,7.297297297297297,0.7297297297297297,2.4324324324324325,2.4324324324324325,1.0,0.3125,0.37383177570093457,0.5729166666666666,0.9467484423676011,0.32142857142857145,0.028037383177570093,0.09345794392523364,0.09345794392523364,0.4915254237288136,0.5084745762711864,0.9666666666666667,247.52212389380531,0.42483560881560056,-0.5699999999999998,96,1,0,12,2,29,30,3,5,0.375,TD-S,S10,249,CWS,False,CWS,3.2269242745049196,24.666666666666668,96,9.782014077078925,6.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.75,0.37964778383818976
5,4.333333333333333,14,1,0,0,1,0,0,3,0,1,4,2,3,0,0,0.0,0.46153846153846156,1.3846153846153846,0.0,1.3846153846153846,4.153846153846154,3.0,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.21978021978021978,0.1,0.0,0.21428571428571427,0.07142857142857142,0.6666666666666666,0.3333333333333333,2.0,319.1333333333333,-3.041589849954306,0.2563,13,0,0,0,0,6,3,0,1,0.0,BS-B,S10,258,BOS,False,BOS,0.5481300957107408,5.0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3593911235568932
6,26.0,110,19,16,16,14,0,0,37,7,8,5,14,18,3,0,3.6923076923076925,1.2692307692307692,4.384615384615384,1.6153846153846154,3.230769230769231,8.538461538461538,2.642857142857143,0.19791666666666666,0.3,0.46875,0.76875,0.23076923076923078,0.06363636363636363,0.33636363636363636,0.12727272727272726,0.475,0.525,0.9047619047619048,252.09734513274336,-0.4621637586288969,-0.013100000000000112,96,0,0,3,1,19,21,2,1,0.6666666666666666,TT-S,S10,270,CIN,False,CIN,3.5096685572492023,27.0,45,5.0,5.0,5.0,4.0,0.0,2.0,3.0,0.0,0.0,0.4,0.4801831788458101
8,17.0,89,25,25,25,14,0,0,14,6,12,7,8,13,8,0,8.823529411764707,2.2941176470588234,8.823529411764707,2.1176470588235294,4.9411764705882355,4.9411764705882355,1.0,0.33783783783783783,0.43820224719101125,0.7027027027027027,1.140904949893714,0.34545454545454546,0.06741573033707865,0.15730337078651685,0.15730337078651685,0.43243243243243246,0.5675675675675675,0.7619047619047619,222.2111111111111,11.695078456962888,-1.7785999999999995,74,1,0,5,2,16,21,1,0,1.0,BF-H,S10,271,LAD,False,LAD,6.652202493900786,20.0,162,13.284607266696819,5.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,-0.8183892505555622
9,33.666666666666664,144,40,28,28,11,0,1,19,6,15,18,21,27,7,0,4.99009900990099,1.5148514851485149,7.12871287128713,1.0693069306930694,1.9603960396039604,3.3861386138613865,1.7272727272727273,0.31007751937984496,0.3541666666666667,0.6511627906976745,1.0053294573643412,0.3148148148148148,0.041666666666666664,0.13194444444444445,0.0763888888888889,0.5641025641025641,0.4358974358974359,1.2941176470588236,247.6887417218543,7.555663966139548,-0.06139999999999979,129,4,0,12,7,44,34,5,3,0.625,TD-S,S10,275,SDP,False,SDP,3.4087546197016017,34.0,122,17.012266511843066,7.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.3333333333333333,-0.18746439998176817
7,26.0,101,18,13,13,8,0,0,31,6,9,13,8,14,9,0,3.0,1.0,4.153846153846153,1.3846153846153846,1.8461538461538463,7.153846153846153,3.875,0.1978021978021978,0.25742574257425743,0.43956043956043955,0.696986182134697,0.21428571428571427,0.0594059405940594,0.3069306930693069,0.07920792079207921,0.5106382978723404,0.48936170212765956,1.0434782608695652,275.3137254901961,-3.252765573033887,0.3578,91,2,0,2,1,24,23,1,0,1.0,TT-S,S10,296,NYM,False,NYM,2.778899326479972,27.0,63,7.0,5.0,5.0,3.0,0.0,3.0,1.0,0.0,0.0,0.75,0.7237369854967974
5,10.333333333333334,50,16,9,9,4,0,0,8,4,7,8,2,9,3,0,5.225806451612903,1.9354838709677418,9.29032258064516,2.32258064516129,2.32258064516129,4.64516129032258,2.0,0.34782608695652173,0.4,0.7391304347826086,1.1391304347826088,0.35294117647058826,0.08,0.16,0.08,0.45454545454545453,0.5454545454545454,0.8333333333333334,229.98076923076923,2.340057278866884,-0.7356,46,0,0,4,1,10,12,1,1,0.5,FP-H,S10,305,PIT,False,PIT,5.885599078341013,12.0,183,9.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,-0.03674809016717917
6,29.333333333333332,130,30,22,22,15,0,0,38,11,11,9,7,24,7,0,4.5,1.5340909090909092,6.136363636363637,2.25,3.0681818181818183,7.7727272727272725,2.533333333333333,0.2631578947368421,0.34615384615384615,0.631578947368421,0.9777327935222672,0.2878787878787879,0.08461538461538462,0.2923076923076923,0.11538461538461539,0.3673469387755102,0.6326530612244898,0.5806451612903226,234.25757575757575,4.629961975149957,-0.8774999999999997,114,1,0,7,1,18,31,1,1,0.5,TT-H,S10,310,CIN,False,CIN,5.058619606200251,31.0,137,17.474456051962164,4.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.25,0.04987366055572835
3,9.333333333333334,44,16,8,8,2,0,0,10,1,8,4,2,4,6,0,5.142857142857142,1.9285714285714284,10.285714285714285,0.6428571428571428,1.2857142857142856,6.428571428571429,5.0,0.3902439024390244,0.4090909090909091,0.6585365853658537,1.0676274944567627,0.4838709677419355,0.022727272727272728,0.22727272727272727,0.045454545454545456,0.4117647058823529,0.5882352941176471,0.7,236.55555555555554,1.9430656176157464,-0.09019999999999997,41,1,0,6,1,7,10,0,1,0.0,NH-S,S10,331,SDP,False,SDP,1.133294930875576,9.666666666666666,163,6.465920616957962,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207198405684065
7,21.666666666666668,100,32,21,21,6,0,0,23,7,14,8,8,16,7,0,5.815384615384615,1.7538461538461538,8.86153846153846,1.9384615384615382,1.6615384615384614,6.36923076923077,3.8333333333333335,0.34408602150537637,0.38,0.6989247311827957,1.0789247311827959,0.390625,0.07,0.23,0.06,0.43902439024390244,0.5609756097560976,0.782608695652174,228.97142857142856,7.57120200039577,-1.0295999999999998,93,1,0,10,1,18,23,5,1,0.8333333333333334,BS-H,S10,337,TOR,False,TOR,4.148130095710741,22.0,145,13.128224013887356,5.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.25,-0.36260492460055854
8,30.0,132,37,25,25,10,0,0,18,10,17,15,15,29,8,0,5.0,1.5666666666666667,7.4,2.0,2.0,3.5999999999999996,1.8,0.30578512396694213,0.3560606060606061,0.6528925619834711,1.0089531680440773,0.2872340425531915,0.07575757575757576,0.13636363636363635,0.07575757575757576,0.4714285714285714,0.5285714285714286,0.8918918918918919,239.79856115107913,6.803696940706746,-0.7474,121,1,0,8,2,33,37,5,2,0.7142857142857143,FP-S,S10,361,PIT,False,PIT,5.373771121351767,30.0,153,18.855341688122248,5.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.5,-0.15960953049117022
6,10.0,35,7,3,3,1,0,0,5,1,5,4,4,12,2,0,1.8,0.8,4.199999999999999,0.6000000000000001,0.6000000000000001,3.0,5.0,0.20588235294117646,0.22857142857142856,0.3235294117647059,0.5521008403361345,0.21428571428571427,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.44,0.56,0.7857142857142857,256.9189189189189,-5.3015463039805875,0.29309999999999986,34,0,0,1,0,11,14,2,0,1.0,BB-S,S10,373,TBR,False,TBR,1.8404377880184333,11.0,51,2.32789056351862,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.6682349768017153
13,31.0,123,26,15,15,10,0,0,15,7,8,24,16,21,10,1,2.903225806451613,1.1612903225806452,5.032258064516129,1.3548387096774193,1.935483870967742,2.903225806451613,1.5,0.23636363636363636,0.2926829268292683,0.5454545454545454,0.8381374722838137,0.2087912087912088,0.056910569105691054,0.12195121951219512,0.08130081300813008,0.5866666666666667,0.41333333333333333,1.4193548387096775,255.83464566929135,-4.717424686026526,0.3087000000000001,110,3,0,9,2,44,31,2,2,0.5,EG-H,S10,378,ATL,False,ATL,4.175921658986175,32.666666666666664,100,13.473018283841782,2.0,10.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.9569962573926454
6,29.0,125,37,20,20,4,0,0,33,7,19,8,12,20,11,0,4.137931034482759,1.4137931034482758,7.655172413793104,1.4482758620689655,0.8275862068965517,6.827586206896552,8.25,0.30578512396694213,0.328,0.6033057851239669,0.931305785123967,0.37037037037037035,0.056,0.264,0.032,0.40384615384615385,0.5961538461538461,0.6774193548387096,243.13740458015266,2.4515381929984823,-1.0643999999999998,121,0,0,7,4,21,31,4,2,0.6666666666666666,NH-H,S10,390,ARI,False,ARI,2.5162998569839505,28.666666666666668,124,14.610288932168885,4.0,5.0,3.0,0.0,3.0,1.0,0.0,0.0,0.75,0.24799027499892484
7,11.666666666666666,53,16,9,9,3,0,0,8,2,11,4,5,7,10,0,4.628571428571429,1.6285714285714286,8.228571428571428,1.0285714285714285,1.5428571428571431,4.114285714285714,2.6666666666666665,0.3333333333333333,0.3584905660377358,0.5625,0.9209905660377358,0.35,0.03773584905660377,0.1509433962264151,0.05660377358490566,0.34615384615384615,0.6538461538461539,0.5294117647058824,250.98181818181817,1.4831851758097474,-0.28660000000000013,48,2,0,1,2,9,17,1,1,0.5,WC-S,S10,392,TBR,False,TBR,2.8690092165898617,14.0,92,5.297233628523762,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.6666666666666666,0.06077457840170504
8,27.333333333333332,111,29,16,16,4,0,0,18,4,11,22,15,18,4,1,3.5121951219512195,1.2073170731707317,6.365853658536586,0.878048780487805,0.878048780487805,3.951219512195122,4.5,0.27358490566037735,0.2972972972972973,0.5283018867924528,0.8255991840897501,0.29411764705882354,0.036036036036036036,0.16216216216216217,0.036036036036036036,0.6451612903225806,0.3548387096774194,1.8181818181818181,244.64655172413794,-0.4142534806393984,-0.47600000000000003,106,1,0,13,1,40,22,4,1,0.8,EG-B,S10,394,TOR,False,TOR,2.2648280319208722,28.333333333333332,98,11.458270202020202,5.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.6666666666666666,0.47933730380125034
10,15.333333333333334,71,20,12,12,8,2,0,7,3,7,5,3,8,18,2,4.695652173913043,1.826086956521739,7.826086956521739,1.1739130434782608,3.1304347826086953,2.7391304347826084,0.875,0.3225806451612903,0.39436619718309857,0.6290322580645161,1.0233984552476147,0.32075471698113206,0.04225352112676056,0.09859154929577464,0.11267605633802817,0.2571428571428571,0.7428571428571429,0.34615384615384615,238.18666666666667,2.1105435011865294,-0.4210999999999999,62,1,0,10,0,9,26,4,2,0.6666666666666666,WC-H,S10,395,TOR,False,TOR,4.436089961931477,16.666666666666668,136,9.30884447831195,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.06905149544305016
