G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
14,35,30,8,6,6,1,0,1,12,7,5,0,6,0,1,0,0,0,0,5,3,6,2,0,0.26666666666666666,0.37142857142857144,0.4,0.7714285714285715,0.13333333333333336,0.30434782608695654,1.0,0.02857142857142857,0.17142857142857143,0.14285714285714285,0.5,0.5,1.0,247.86111111111111,0.22857142857142856,0.34285714285714286,1.5303552961729214,0.6042,8,8,BN,35.0,35.0,8.0,12.0,0.0,0.0,0.0,S11,65,PHI,False,PHI,0.28983247909298326
12,32,30,14,7,8,3,0,3,26,7,2,0,3,0,1,0,0,0,1,3,0,4,5,1,0.4666666666666667,0.5,0.8666666666666667,1.3666666666666667,0.4,0.4583333333333333,1.0,0.09375,0.09375,0.0625,0.2857142857142857,0.7142857142857143,0.4,196.3939393939394,0.4375,0.8125,5.885487406416567,0.488,4,10,SF,32.0,32.0,14.0,26.0,0.0,0.0,0.0,S11,66,SEA,False,SEA,0.7136202373051457
14,36,31,5,3,2,1,0,2,12,5,5,0,6,0,0,0,0,0,0,5,6,6,3,0,0.16129032258064516,0.2777777777777778,0.3870967741935484,0.6648745519713262,0.22580645161290322,0.13043478260869565,,0.05555555555555555,0.16666666666666666,0.1388888888888889,0.55,0.45,1.2222222222222223,288.9166666666667,0.1388888888888889,0.3333333333333333,-1.3004085266237744,-0.04639999999999996,11,9,WC,36.0,36.0,5.0,12.0,0.0,0.0,0.0,S11,68,CHC,False,CHC,0.010664581084047709
8,20,18,4,1,2,2,0,0,6,1,2,0,5,0,0,0,0,0,0,0,0,8,1,0,0.2222222222222222,0.3,0.3333333333333333,0.6333333333333333,0.1111111111111111,0.3076923076923077,,0.0,0.25,0.1,0.0,1.0,0.0,228.6,0.2,0.25,-0.07372193468714247,-0.02419999999999999,0,9,SM,20.0,20.0,4.0,5.0,0.0,0.0,0.0,S11,71,TOR,False,TOR,0.07079749194596638
16,44,42,14,11,3,4,1,6,38,12,2,0,8,0,0,0,0,0,1,2,5,8,5,0,0.3333333333333333,0.36363636363636365,0.9047619047619048,1.2683982683982684,0.5714285714285714,0.2857142857142857,,0.13636363636363635,0.18181818181818182,0.045454545454545456,0.38095238095238093,0.6190476190476191,0.6153846153846154,229.5,0.3181818181818182,0.8863636363636364,6.505287970339202,0.9780000000000002,8,13,BP,44.0,44.0,14.0,39.0,0.0,0.0,0.0,S11,80,COL,False,COL,0.8225021049462177
12,34,31,11,6,8,3,0,0,14,3,3,0,6,0,0,1,0,0,3,3,5,3,3,0,0.3548387096774194,0.4117647058823529,0.45161290322580644,0.8633776091081593,0.09677419354838707,0.44,0.0,0.0,0.17647058823529413,0.08823529411764706,0.6470588235294118,0.35294117647058826,1.8333333333333333,253.54285714285714,0.29411764705882354,0.38235294117647056,-0.3067719388536844,-0.035000000000000045,11,6,BC,34.0,34.0,10.0,13.0,0.0,0.0,0.0,S11,81,COL,False,COL,0.10221127131958865
13,39,34,15,7,7,4,1,3,30,6,4,0,7,0,0,0,0,1,0,3,2,5,3,0,0.4411764705882353,0.48717948717948717,0.8823529411764706,1.3695324283559578,0.4411764705882353,0.48,,0.07692307692307693,0.1794871794871795,0.10256410256410256,0.35714285714285715,0.6428571428571429,0.5555555555555556,204.3846153846154,0.358974358974359,0.7435897435897436,5.469812630775401,0.6884999999999999,5,9,1B,39.0,39.0,14.0,29.0,0.0,0.0,0.0,S11,82,COL,False,COL,0.6994121496361674
7,17,11,2,2,2,0,0,0,2,1,5,0,4,0,0,0,0,1,0,0,2,3,1,0,0.18181818181818182,0.4117647058823529,0.18181818181818182,0.5935828877005347,0.0,0.25,,0.0,0.23529411764705882,0.29411764705882354,0.2857142857142857,0.7142857142857143,0.4,240.7058823529412,0.11764705882352941,0.11764705882352941,-0.2665286667615208,-0.0040000000000000105,2,5,BP,17.0,17.0,2.0,2.0,0.0,0.0,0.0,S11,84,COL,False,COL,0.03979136592632647
9,22,21,5,2,4,0,1,0,7,2,1,0,3,0,1,0,0,0,1,3,2,3,5,0,0.23809523809523808,0.2727272727272727,0.3333333333333333,0.606060606060606,0.09523809523809523,0.2777777777777778,1.0,0.0,0.13636363636363635,0.045454545454545456,0.42857142857142855,0.5714285714285714,0.75,261.95652173913044,0.22727272727272727,0.3181818181818182,-2.2313455831419593,-0.10200000000000006,6,8,XB,22.0,22.0,5.0,7.0,0.0,0.0,0.0,S11,89,COL,False,COL,-0.13714790435804722
14,38,35,9,5,4,0,1,4,23,6,3,0,16,0,0,0,0,0,1,2,2,4,2,0,0.2571428571428571,0.3157894736842105,0.6571428571428571,0.9729323308270676,0.4,0.3333333333333333,,0.10526315789473684,0.42105263157894735,0.07894736842105263,0.45454545454545453,0.5454545454545454,0.8333333333333334,246.10526315789474,0.23684210526315788,0.6052631578947368,-0.7908303407767705,-0.25239999999999996,5,6,TT,38.0,38.0,9.0,23.0,0.0,0.0,0.0,S11,91,SDP,False,SDP,0.06943936821021617
9,26,23,6,4,2,1,0,3,16,7,3,0,7,0,0,0,0,0,0,0,5,2,3,0,0.2608695652173913,0.34615384615384615,0.6956521739130435,1.0418060200668897,0.43478260869565216,0.23076923076923078,,0.11538461538461539,0.2692307692307692,0.11538461538461539,0.5,0.5,1.0,259.9230769230769,0.23076923076923078,0.6153846153846154,1.5004856646212898,0.27440000000000003,5,5,WC,26.0,26.0,6.0,16.0,0.0,0.0,0.0,S11,93,ANA,False,ANA,0.2516691575012138
11,25,24,6,6,1,1,1,3,18,9,1,0,2,0,0,0,0,0,2,5,2,7,2,0,0.25,0.28,0.75,1.03,0.5,0.15789473684210525,,0.12,0.08,0.04,0.5,0.5,1.0,259.84,0.24,0.76,2.941276538826542,0.29489999999999994,9,9,SM,25.0,25.0,6.0,19.0,0.0,0.0,0.0,S11,99,DET,False,DET,0.391839760651005
12,32,30,8,3,4,3,0,1,14,6,2,0,2,0,4,1,0,0,1,5,2,9,4,0,0.26666666666666666,0.3125,0.4666666666666667,0.7791666666666667,0.2,0.25925925925925924,0.8,0.03125,0.0625,0.0625,0.38095238095238093,0.6190476190476191,0.6153846153846154,247.67567567567568,0.25,0.4375,-0.5295056397138469,-0.04449999999999998,8,13,BN,32.0,32.0,8.0,14.0,0.0,0.0,0.0,S11,104,DET,False,DET,0.07212093269210433
15,46,43,11,5,8,2,0,1,16,3,3,0,11,0,4,1,0,0,1,9,4,5,3,0,0.2558139534883721,0.30434782608695654,0.37209302325581395,0.6764408493427705,0.11627906976744184,0.3225806451612903,0.8,0.021739130434782608,0.2391304347826087,0.06521739130434782,0.6363636363636364,0.36363636363636365,1.75,258.3137254901961,0.21739130434782608,0.32608695652173914,-4.24851579280865,-0.36619999999999997,14,8,BC,46.0,46.0,10.0,15.0,0.0,0.0,0.0,S11,108,HOU,False,HOU,-0.24506130282709954
2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,318.3333333333333,0.0,0.0,-1.4385602013945014,-0.11989999999999999,1,1,BP,3.0,3.0,0.0,0.0,0.0,0.0,0.0,S11,109,HOU,False,HOU,-0.13213056732724804
14,40,33,11,6,6,1,0,4,24,9,6,1,8,1,0,0,0,1,2,4,4,6,1,0,0.3333333333333333,0.425,0.7272727272727273,1.1522727272727273,0.393939393939394,0.3181818181818182,,0.1,0.2,0.15,0.5555555555555556,0.4444444444444444,1.25,217.26315789473685,0.3,0.5897435897435898,1.5749334468140304,0.35319999999999996,10,8,HK,40.0,39.0,11.0,23.0,1.0,0.0,0.0,S11,113,HOU,False,HOU,0.3138327155107643
5,11,10,3,2,1,0,0,2,9,2,1,0,1,0,0,0,0,0,0,2,0,2,2,0,0.3,0.36363636363636365,0.9,1.2636363636363637,0.6000000000000001,0.14285714285714285,,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.3333333333333333,0.6666666666666666,0.5,226.63636363636363,0.2727272727272727,0.8181818181818182,0.5474121716006195,0.07929999999999997,2,4,1B,11.0,11.0,3.0,9.0,0.0,0.0,0.0,S11,117,HOU,False,HOU,0.0977345441381363
12,34,30,9,4,6,3,0,0,12,1,4,0,4,0,0,0,0,0,0,3,3,7,4,0,0.3,0.38235294117647056,0.4,0.7823529411764706,0.10000000000000003,0.34615384615384615,,0.0,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.6470588235294118,0.5454545454545454,228.55882352941177,0.2647058823529412,0.35294117647058826,-1.126148965613255,-0.05390000000000002,6,11,1B,34.0,34.0,9.0,12.0,0.0,0.0,0.0,S11,119,HOU,False,HOU,0.02027356864363159
8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,,,,,,,0.875,,,,,,,263.375,,,0.48967521239121115,0.1488,0,0,,,,,,,,,S11,127,PHI,False,PHI,0.04896752123912111
12,36,30,13,7,8,4,0,1,20,5,5,1,3,0,0,0,0,1,2,6,3,4,2,0,0.43333333333333335,0.5,0.6666666666666666,1.1666666666666665,0.23333333333333328,0.4444444444444444,,0.027777777777777776,0.08333333333333333,0.1388888888888889,0.6111111111111112,0.3888888888888889,1.5714285714285714,231.5142857142857,0.3611111111111111,0.5428571428571428,3.350231482399284,0.2288,11,7,1B,36.0,35.0,12.0,19.0,1.0,0.0,0.0,S11,130,KCR,False,KCR,0.4757285819863536
4,8,6,1,1,0,0,0,1,4,2,2,0,2,0,0,0,0,0,1,0,2,1,0,0,0.16666666666666666,0.375,0.6666666666666666,1.0416666666666665,0.5,0.0,,0.125,0.25,0.25,0.75,0.25,3.0,263.75,0.125,0.5,-0.9358799566956835,-0.026799999999999977,3,1,TT,8.0,8.0,1.0,4.0,0.0,0.0,0.0,S11,131,MIN,False,MIN,-0.06232012150369609
9,27,26,6,6,2,2,0,2,14,4,1,0,5,0,0,0,0,0,0,6,3,6,0,0,0.23076923076923078,0.25925925925925924,0.5384615384615384,0.7977207977207976,0.30769230769230765,0.21052631578947367,,0.07407407407407407,0.18518518518518517,0.037037037037037035,0.6,0.4,1.5,245.77777777777777,0.2222222222222222,0.5555555555555556,0.5636734810129295,-0.1379,9,6,BP,27.0,27.0,6.0,15.0,0.0,0.0,0.0,S11,134,NYM,False,NYM,0.16189642341111182
14,46,42,17,8,8,5,2,2,32,5,3,0,5,0,2,2,0,1,0,4,0,8,9,0,0.40476190476190477,0.43478260869565216,0.7619047619047619,1.196687370600414,0.3571428571428571,0.4166666666666667,0.5,0.043478260869565216,0.10869565217391304,0.06521739130434782,0.18181818181818182,0.8181818181818182,0.2222222222222222,225.72,0.34782608695652173,0.6521739130434783,3.325155582618041,0.3436,4,18,S,46.0,46.0,16.0,30.0,0.0,0.0,0.0,S11,138,NYY,False,NYY,0.5123058347155696
5,14,12,4,3,1,1,0,2,11,4,2,0,1,0,0,0,0,0,1,2,1,3,1,0,0.3333333333333333,0.42857142857142855,0.9166666666666666,1.3452380952380951,0.5833333333333333,0.2222222222222222,,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.5,0.5,1.0,212.64285714285714,0.2857142857142857,0.7857142857142857,3.057538120096638,0.3338999999999999,4,4,EN,14.0,14.0,4.0,11.0,0.0,0.0,0.0,S11,140,KCR,False,KCR,0.36047259179994023
15,45,40,8,5,3,1,1,3,20,11,4,0,4,0,0,0,0,1,3,7,5,8,8,1,0.2,0.26666666666666666,0.5,0.7666666666666666,0.3,0.14705882352941177,,0.06666666666666667,0.08888888888888889,0.08888888888888889,0.45454545454545453,0.5454545454545454,0.8333333333333334,280.06666666666666,0.17777777777777778,0.4444444444444444,-1.3780604951469542,0.020500000000000046,15,18,BC,45.0,45.0,8.0,20.0,0.0,0.0,0.0,S11,151,KCR,False,KCR,0.03807574266833602
16,47,45,19,9,5,9,1,4,42,13,2,0,7,0,0,0,0,0,0,3,1,11,4,0,0.4222222222222222,0.44680851063829785,0.9333333333333333,1.3801418439716313,0.5111111111111111,0.4411764705882353,,0.0851063829787234,0.14893617021276595,0.0425531914893617,0.21052631578947367,0.7894736842105263,0.26666666666666666,188.0,0.40425531914893614,0.8936170212765957,10.338086847516582,1.4864000000000002,4,15,BN,47.0,47.0,19.0,42.0,0.0,0.0,0.0,S11,161,SDP,False,SDP,1.2175074454761576
16,54,49,19,11,9,4,1,5,40,9,5,0,8,0,1,2,0,0,1,6,6,9,1,0,0.3877551020408163,0.4444444444444444,0.8163265306122449,1.2607709750566893,0.4285714285714286,0.3888888888888889,0.3333333333333333,0.09259259259259259,0.14814814814814814,0.09259259259259259,0.5652173913043478,0.43478260869565216,1.3,220.40350877192984,0.35185185185185186,0.7037037037037037,4.5799232985378415,0.5798,13,10,1B,54.0,54.0,19.0,38.0,0.0,0.0,0.0,S11,163,LAD,False,LAD,0.6690504804734219
5,6,5,3,0,3,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0.6,0.6666666666666666,0.6,1.2666666666666666,0.0,0.6,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,171.57142857142858,0.5,0.5,-0.3950950654757205,-0.054300000000000015,0,2,WC,6.0,6.0,3.0,3.0,0.0,0.0,0.0,S11,165,LAD,False,LAD,-0.016058600923167857
8,21,20,8,4,6,1,1,0,11,1,1,0,4,0,2,0,0,0,0,3,0,4,1,0,0.4,0.42857142857142855,0.55,0.9785714285714286,0.15000000000000002,0.5,1.0,0.0,0.19047619047619047,0.047619047619047616,0.375,0.625,0.6,204.47826086956522,0.3333333333333333,0.47619047619047616,0.9087970095462878,0.4695999999999999,3,5,BN,21.0,21.0,7.0,10.0,0.0,0.0,0.0,S11,168,LAD,False,LAD,0.17295787064004348
6,17,15,2,1,1,1,0,0,3,3,1,0,4,0,0,0,0,1,1,2,1,5,2,0,0.13333333333333333,0.17647058823529413,0.2,0.3764705882352941,0.06666666666666668,0.16666666666666666,,0.0,0.23529411764705882,0.058823529411764705,0.3333333333333333,0.6666666666666666,0.5,265.6470588235294,0.11764705882352941,0.17647058823529413,-3.0369567681764686,-0.3911,4,8,BN,17.0,17.0,2.0,3.0,0.0,0.0,0.0,S11,169,NYM,False,NYM,-0.2372514442151683
9,21,20,3,1,3,0,0,0,3,0,1,0,7,0,0,0,0,0,1,2,3,5,0,0,0.15,0.19047619047619047,0.15,0.3404761904761905,0.0,0.23076923076923078,,0.0,0.3333333333333333,0.047619047619047616,0.5454545454545454,0.45454545454545453,1.2,270.76190476190476,0.14285714285714285,0.14285714285714285,-5.0005578932084305,-0.6218000000000001,6,5,BC,21.0,21.0,3.0,3.0,0.0,0.0,0.0,S11,170,LAD,False,LAD,-0.41797761963542834
11,27,27,7,4,2,3,0,2,16,5,0,0,7,0,0,0,0,0,0,4,4,4,1,0,0.25925925925925924,0.25925925925925924,0.5925925925925926,0.8518518518518519,0.3333333333333333,0.2777777777777778,,0.07407407407407407,0.25925925925925924,0.0,0.6153846153846154,0.38461538461538464,1.6,265.3333333333333,0.25925925925925924,0.5925925925925926,0.43903571702390864,-0.2983,8,5,BP,27.0,27.0,7.0,16.0,0.0,0.0,0.0,S11,176,PIT,False,PIT,0.14943264701220974
13,34,32,7,3,4,2,1,0,11,6,2,0,5,0,0,0,0,0,3,7,4,7,2,0,0.21875,0.2647058823529412,0.34375,0.6084558823529411,0.125,0.25925925925925924,,0.0,0.14705882352941177,0.058823529411764705,0.6086956521739131,0.391304347826087,1.5555555555555556,274.0882352941176,0.17647058823529413,0.2647058823529412,-2.8817935945792583,-0.47479999999999994,14,9,BN,34.0,34.0,6.0,9.0,0.0,0.0,0.0,S11,178,CWS,False,CWS,-0.15529089425296874
16,53,51,23,13,15,5,0,3,37,9,2,0,7,0,2,0,0,0,4,7,2,6,6,0,0.45098039215686275,0.4716981132075472,0.7254901960784313,1.1971883092859785,0.2745098039215686,0.4878048780487805,1.0,0.05660377358490566,0.1320754716981132,0.03773584905660377,0.52,0.48,1.0833333333333333,213.8181818181818,0.4339622641509434,0.6981132075471698,2.333952299707622,0.9521,13,12,BC,53.0,53.0,23.0,37.0,0.0,0.0,0.0,S11,180,CLE,False,CLE,0.4405448963196658
9,23,23,5,2,3,1,0,1,9,1,0,0,4,1,1,0,0,0,0,4,3,5,2,0,0.21739130434782608,0.21739130434782608,0.391304347826087,0.6086956521739131,0.1739130434782609,0.2222222222222222,1.0,0.043478260869565216,0.17391304347826086,0.0,0.5,0.5,1.0,284.5652173913044,0.21739130434782608,0.391304347826087,-2.3196471173979587,-0.39999999999999997,7,7,BC,23.0,23.0,5.0,9.0,0.0,0.0,0.0,S11,190,FLA,False,FLA,-0.14206957351291313
9,22,20,6,3,4,1,1,0,9,3,2,0,4,0,0,1,0,0,0,3,4,1,2,0,0.3,0.36363636363636365,0.45,0.8136363636363637,0.15000000000000002,0.375,0.0,0.0,0.18181818181818182,0.09090909090909091,0.7,0.3,2.3333333333333335,275.69565217391306,0.2727272727272727,0.36363636363636365,-0.04776020305710049,0.06229999999999999,7,3,BC,22.0,22.0,6.0,8.0,0.0,0.0,0.0,S11,191,COL,False,COL,0.08121063365043865
8,21,20,3,1,1,1,1,0,6,1,1,0,7,1,0,0,0,0,0,3,3,2,2,0,0.15,0.19047619047619047,0.3,0.49047619047619045,0.15,0.23076923076923078,,0.0,0.3333333333333333,0.047619047619047616,0.6,0.4,1.5,291.6,0.14285714285714285,0.2857142857142857,-3.261915660269722,-0.1832,6,4,1B,21.0,21.0,3.0,6.0,0.0,0.0,0.0,S11,204,LAD,False,LAD,-0.24411339634155754
11,29,24,7,5,4,1,1,1,13,5,3,1,5,0,1,0,0,2,0,1,3,7,3,0,0.2916666666666667,0.3448275862068966,0.5416666666666666,0.8864942528735632,0.24999999999999994,0.3,1.0,0.034482758620689655,0.1724137931034483,0.10344827586206896,0.25,0.75,0.3333333333333333,217.41379310344828,0.2413793103448276,0.42857142857142855,-0.09386169495692934,-0.07819999999999998,4,12,MH,29.0,28.0,6.0,12.0,1.0,0.0,0.0,S11,220,PHI,False,PHI,0.10395987435559399
14,39,36,10,5,7,0,2,1,17,7,3,0,7,0,0,1,0,0,1,2,2,7,8,0,0.2777777777777778,0.3333333333333333,0.4722222222222222,0.8055555555555556,0.19444444444444442,0.32142857142857145,0.0,0.02564102564102564,0.1794871794871795,0.07692307692307693,0.25,0.75,0.3333333333333333,240.7,0.2564102564102564,0.46153846153846156,-1.3901659273900577,-0.24369999999999997,5,15,SF,39.0,39.0,10.0,18.0,0.0,0.0,0.0,S11,226,PHI,False,PHI,0.01341429381962147
10,25,22,7,3,6,1,0,0,8,1,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0.3181818181818182,0.4,0.36363636363636365,0.7636363636363637,0.04545454545454547,0.3684210526315789,,0.0,0.12,0.12,0.5,0.5,1.0,235.36,0.28,0.36,-0.6246068499122526,0.12080000000000002,6,6,1B,25.0,25.0,7.0,9.0,0.0,0.0,0.0,S11,233,ARI,False,ARI,0.03525142177712555
10,26,19,5,2,3,1,0,1,9,4,7,1,1,0,1,0,0,0,0,1,5,4,3,0,0.2631578947368421,0.46153846153846156,0.47368421052631576,0.9352226720647774,0.21052631578947367,0.23529411764705882,1.0,0.038461538461538464,0.038461538461538464,0.2692307692307692,0.46153846153846156,0.5384615384615384,0.8571428571428571,235.65384615384616,0.23076923076923078,0.36,2.833537838943408,-0.029800000000000007,6,7,SF,26.0,25.0,5.0,9.0,1.0,0.0,0.0,S11,238,NYM,False,NYM,0.3849743749334256
11,27,26,3,2,1,0,0,2,9,6,1,0,9,0,0,0,0,0,3,3,5,4,2,0,0.11538461538461539,0.14814814814814814,0.34615384615384615,0.4943019943019943,0.23076923076923075,0.06666666666666667,,0.07407407407407407,0.3333333333333333,0.037037037037037035,0.6470588235294118,0.35294117647058826,1.8333333333333333,287.18518518518516,0.1111111111111111,0.3333333333333333,-3.7368499411916125,-0.4789,11,6,HK,27.0,27.0,3.0,9.0,0.0,0.0,0.0,S11,241,ARI,False,ARI,-0.2681559188093424
11,28,28,8,5,3,3,0,2,17,4,0,0,0,0,1,0,0,0,1,6,3,5,6,0,0.2857142857142857,0.2857142857142857,0.6071428571428571,0.8928571428571428,0.3214285714285714,0.23076923076923078,1.0,0.07142857142857142,0.0,0.0,0.47619047619047616,0.5238095238095238,0.9090909090909091,265.7241379310345,0.2857142857142857,0.6071428571428571,-1.0654888426977938,0.007500000000000073,10,11,EN,28.0,28.0,8.0,17.0,0.0,0.0,0.0,S11,255,BAL,False,BAL,0.0028886753107735252
2,2,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,,,,80.5,1.0,1.0,1.2104800850430681,0.0194,0,0,P,2.0,2.0,2.0,2.0,0.0,0.0,0.0,S11,258,BOS,False,BOS,0.12886497704577488
11,31,29,8,6,3,2,0,3,19,5,2,0,8,0,0,0,0,0,0,1,4,5,3,0,0.27586206896551724,0.3225806451612903,0.6551724137931034,0.9777530589543937,0.3793103448275862,0.2777777777777778,,0.0967741935483871,0.25806451612903225,0.06451612903225806,0.38461538461538464,0.6153846153846154,0.625,248.09677419354838,0.22580645161290322,0.5806451612903226,2.4561043885096314,-0.35860000000000003,5,8,WC,31.0,31.0,7.0,18.0,0.0,0.0,0.0,S11,259,NYY,False,NYY,0.36677345124371813
4,6,4,1,1,1,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,3,1,0,0.25,0.3333333333333333,0.25,0.5833333333333333,0.0,0.2,1.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,211.57142857142858,0.16666666666666666,0.16666666666666666,0.518927879265393,0.08939999999999998,0,5,SM,6.0,6.0,1.0,1.0,0.0,0.0,0.0,S11,262,FLA,False,FLA,0.07534369355094349
