G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
11,42.333333333333336,180,55,27,27,11,0,0,24,4,22,37,28,21,3,0,3.826771653543307,1.5590551181102361,7.795275590551181,0.5669291338582677,1.5590551181102361,3.4015748031496065,2.1818181818181817,0.3254437869822485,0.36666666666666664,0.6035502958579881,0.9702169625246548,0.3617021276595745,0.022222222222222223,0.13333333333333333,0.06111111111111111,0.75,0.25,3.0,240.02105263157895,-1.1091750046256044,-0.5293999999999999,169,0,0,23,6,72,24,5,6,0.45454545454545453,EG-H,S5,1,2TM,False,TBR,2.1441483865914206,40.666666666666664,107,25.77775762832741,8.0,4.0,3.0,0.0,2.0,5.0,0.0,1.0,0.2857142857142857,0.7748353353827192
7,22.0,94,27,15,15,6,0,0,12,3,8,25,10,13,1,0,4.090909090909091,1.5,7.363636363636363,0.8181818181818181,1.6363636363636362,3.2727272727272725,2.0,0.3068181818181818,0.35106382978723405,0.6136363636363636,0.9647001934235977,0.3287671232876712,0.031914893617021274,0.1276595744680851,0.06382978723404255,0.7307692307692307,0.2692307692307692,2.7142857142857144,227.60824742268042,0.020763753719556632,-0.3117,88,0,0,14,2,38,14,1,2,0.3333333333333333,EG-H,S5,1,SEA,True,SEA,2.7701326385599243,21.0,105,13.066544745577005,4.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.25,0.34463627175301614
4,20.333333333333332,86,28,12,12,5,0,0,12,1,14,12,18,8,2,0,3.5409836065573774,1.6229508196721312,8.262295081967213,0.2950819672131148,1.4754098360655739,3.540983606557377,2.4,0.345679012345679,0.38372093023255816,0.5925925925925926,0.9763135228251507,0.39705882352941174,0.011627906976744186,0.13953488372093023,0.05813953488372093,0.7727272727272727,0.22727272727272727,3.4,252.96774193548387,-1.1299387583451606,-0.21770000000000014,81,0,0,9,4,34,10,4,4,0.5,EG-H,S5,1,TBR,True,TBR,1.4668539500353341,19.666666666666668,109,12.711212882750408,4.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.430199063629703
9,16.666666666666668,69,20,10,10,7,2,0,4,1,10,12,17,6,3,0,3.5999999999999996,1.6199999999999999,7.199999999999999,0.36,2.52,1.44,0.5714285714285714,0.32786885245901637,0.391304347826087,0.5573770491803278,0.9486813970064147,0.3333333333333333,0.014492753623188406,0.057971014492753624,0.10144927536231885,0.7954545454545454,0.20454545454545456,3.888888888888889,266.6376811594203,-3.334557080788479,1.0703,61,1,0,7,2,35,9,0,2,0.0,EG-B,S5,3,KCR,False,KCR,2.830132638559924,18.666666666666668,95,10.533344946133115,1.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,0.6666666666666666,0.5879575447982421
4,12.0,58,18,13,13,4,0,0,9,7,7,6,5,15,1,0,6.5,1.8333333333333333,9.0,3.5,2.0,4.5,2.25,0.33962264150943394,0.3793103448275862,0.8301886792452831,1.2094990240728691,0.2894736842105263,0.1206896551724138,0.15517241379310345,0.06896551724137931,0.4074074074074074,0.5925925925925926,0.6875,224.46666666666667,5.37835061292527,-0.7425999999999999,53,1,0,3,1,11,16,3,0,1.0,BS-H,S5,4,ARI,False,ARI,8.353465971893257,12.0,104,7.41422893481717,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3239059811515869
6,27.333333333333332,118,30,19,19,11,0,0,12,3,16,9,12,12,32,0,4.170731707317073,1.5,6.585365853658537,0.6585365853658537,2.414634146341464,2.6341463414634148,1.0909090909090908,0.2803738317757009,0.3474576271186441,0.4672897196261682,0.8147473467448123,0.29347826086956524,0.025423728813559324,0.1016949152542373,0.09322033898305085,0.34328358208955223,0.6567164179104478,0.5227272727272727,255.0983606557377,1.2282452650696207,-0.9409,107,0,0,11,0,23,44,1,3,0.25,WC-H,S5,5,CLE,False,CLE,3.026230199535534,27.0,95,15.241045335793672,5.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,0.25,0.31241049860736425
7,26.0,122,36,22,22,11,0,1,19,6,15,11,12,28,5,0,5.076923076923077,1.8076923076923077,8.307692307692307,1.3846153846153846,2.5384615384615383,4.384615384615384,1.7272727272727273,0.32432432432432434,0.38524590163934425,0.6486486486486487,1.033894550287993,0.3488372093023256,0.04918032786885246,0.1557377049180328,0.09016393442622951,0.4107142857142857,0.5892857142857143,0.696969696969697,223.984126984127,3.040634513285215,-1.012,111,0,0,12,3,23,33,3,3,0.5,BF-B,S5,21,BOS,False,BOS,4.077824946252232,26.333333333333332,132,20.599253954345983,5.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.25,0.14592530345069726
6,26.666666666666668,114,27,19,19,13,0,0,20,5,16,14,15,19,6,0,4.2749999999999995,1.5,6.074999999999999,1.125,2.925,4.5,1.5384615384615385,0.2727272727272727,0.3508771929824561,0.494949494949495,0.8458266879319511,0.2894736842105263,0.043859649122807015,0.17543859649122806,0.11403508771929824,0.5689655172413793,0.43103448275862066,1.32,251.900826446281,1.6295128514415707,0.19759999999999986,99,2,0,5,1,33,25,5,2,0.7142857142857143,BS-H,S5,37,MIA,False,MIA,3.670132638559924,25.666666666666668,125,19.07593497071675,5.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.6,0.25753001030527684
8,20.666666666666668,97,28,22,22,12,2,0,16,9,12,10,10,17,4,0,6.387096774193548,1.9354838709677418,8.129032258064516,2.6129032258064515,3.483870967741935,4.64516129032258,1.3333333333333333,0.32941176470588235,0.41237113402061853,0.7294117647058823,1.1417828987265009,0.31666666666666665,0.09278350515463918,0.16494845360824742,0.12371134020618557,0.5333333333333333,0.4666666666666667,1.1428571428571428,221.74747474747474,7.186312826247737,-0.9924999999999998,85,0,0,7,0,24,21,3,1,0.75,NT-S,S5,39,MIA,False,MIA,7.124971348237343,20.666666666666668,181,22.11733403174629,6.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,0.3333333333333333,-0.3608533382511326
6,6.0,36,14,11,11,5,0,1,3,3,6,5,2,5,2,0,11.0,3.1666666666666665,14.0,3.0,5.0,3.0,0.6,0.45161290322580644,0.5277777777777778,0.967741935483871,1.4955197132616487,0.44,0.08333333333333333,0.08333333333333333,0.1388888888888889,0.5333333333333333,0.4666666666666667,1.1428571428571428,203.27027027027026,6.098639641958648,-0.6599999999999999,31,0,0,3,2,8,7,2,0,1.0,NH-S,S5,42,2TM,False,LAA,9.270132638559925,7.333333333333333,230,10.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.47708039721183304
