G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
3,14.0,61,19,11,11,3,0,0,8,5,10,0,17,10,4,0,4.714285714285714,1.5714285714285714,8.142857142857142,2.142857142857143,1.2857142857142856,3.4285714285714284,2.6666666666666665,0.3275862068965517,0.36065573770491804,0.6724137931034483,1.0330695308083664,0.3111111111111111,0.08196721311475409,0.13114754098360656,0.04918032786885246,0.5882352941176471,0.4117647058823529,1.4285714285714286,240.29508196721312,2.626923076923077,-0.48060000000000014,58,0,0,3,1,20,14,0,0,,BF-B,S1,2065,MIN,True,MIN,5.908857142857143,14.0,132,10.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.05419290316670229
4,24.0,99,23,13,13,13,0,1,6,2,15,0,30,20,7,0,3.25,1.5,5.75,0.5,3.25,1.5,0.46153846153846156,0.27058823529411763,0.36363636363636365,0.43529411764705883,0.7989304812834225,0.2692307692307692,0.020202020202020204,0.06060606060606061,0.13131313131313133,0.5846153846153846,0.4153846153846154,1.4074074074074074,245.36363636363637,-1.353924457185327,0.14529999999999987,85,1,0,4,2,38,27,1,1,0.5,BF-B,S1,2065,NYM,True,NYM,3.974333333333333,22.666666666666668,92,11.26863354037267,4.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.5,0.47377672519451525
6,36.0,145,35,20,20,10,0,0,20,8,19,0,37,36,7,0,3.3333333333333335,1.25,5.833333333333333,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.0,0.25925925925925924,0.3103448275862069,0.4962962962962963,0.8066411238825032,0.2523364485981308,0.05517241379310345,0.13793103448275862,0.06896551724137931,0.5113636363636364,0.48863636363636365,1.0465116279069768,254.08965517241379,-1.7869209625956248,0.5482000000000002,135,0,0,8,0,45,43,1,0,1.0,BB-B,S1,2091,DET,False,DET,4.377111111111111,36.0,106,20.537681159420288,6.0,6.0,6.0,1.0,3.0,3.0,0.0,0.0,0.5,0.6743054348860016
6,23.333333333333332,95,23,16,16,5,0,0,27,9,7,0,16,21,3,0,4.114285714285715,1.2,5.914285714285715,2.3142857142857145,1.2857142857142858,6.942857142857143,5.4,0.25842696629213485,0.29473684210526313,0.651685393258427,0.9464222353636902,0.25925925925925924,0.09473684210526316,0.28421052631578947,0.05263157894736842,0.42857142857142855,0.5714285714285714,0.75,251.7578947368421,2.0551892551892545,-0.03329999999999994,89,1,0,6,1,18,24,1,1,0.5,BS-B,S1,2111,PHI,False,PHI,5.1088571428571425,23.333333333333332,121,15.26863354037267,4.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.11919326185701737
3,10.666666666666666,37,5,1,1,3,1,0,11,1,3,0,13,5,0,0,0.5625,0.75,2.8125,0.5625,1.6875,6.1875,3.6666666666666665,0.14705882352941177,0.21621621621621623,0.2647058823529412,0.4809220985691574,0.18181818181818182,0.02702702702702703,0.2972972972972973,0.08108108108108109,0.7619047619047619,0.23809523809523808,3.2,284.75757575757575,-5.076649404235612,0.9542,34,0,0,1,0,16,5,0,0,,BF-B,S1,2129,MIN,False,MIN,1.7659999999999998,10.666666666666666,23,1.306622879036672,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.6341317923489285
7,41.0,169,38,15,15,16,0,0,29,5,22,0,33,40,13,0,2.1951219512195124,1.3170731707317074,5.560975609756098,0.7317073170731707,2.3414634146341466,4.2439024390243905,1.8125,0.24836601307189543,0.31952662721893493,0.42483660130718953,0.7443632285261245,0.2773109243697479,0.029585798816568046,0.17159763313609466,0.09467455621301775,0.4175824175824176,0.5824175824175825,0.7169811320754716,255.6153846153846,-9.25448717948718,1.8070000000000002,153,0,0,10,1,38,53,0,3,0.0,BB-B,S1,2147,OAK,False,OAK,3.107463414634146,40.0,69,14.805900621118012,7.0,7.0,7.0,0.0,4.0,3.0,0.0,0.0,0.5714285714285714,1.5030946091753952
5,18.666666666666668,85,21,10,10,8,0,0,20,4,15,0,13,19,4,0,3.214285714285714,1.5535714285714284,6.75,1.2857142857142856,2.571428571428571,6.428571428571429,2.5,0.2727272727272727,0.3411764705882353,0.45454545454545453,0.7957219251336898,0.32075471698113206,0.047058823529411764,0.23529411764705882,0.09411764705882353,0.3611111111111111,0.6388888888888888,0.5652173913043478,243.1547619047619,-1.4688328912466853,0.22970000000000002,77,0,0,2,0,13,23,3,0,1.0,BS-B,S1,2151,WAS,False,WAS,3.694571428571428,19.0,68,7.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.4374152462505121
1,1.0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,1.0,6.0,0.0,0.0,18.0,,0.25,0.25,0.5,0.75,1.0,0.0,0.75,0.0,,,,259.75,-0.7543859649122808,0.08940000000000001,4,0,0,1,0,0,0,0,0,,POS,S1,2271,PIT,False,PIT,-4.234,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08911068859126778
2,12.666666666666666,55,20,9,9,2,0,0,11,3,12,0,14,7,1,0,4.2631578947368425,1.736842105263158,9.473684210526315,1.4210526315789473,0.9473684210526316,5.210526315789474,5.5,0.37735849056603776,0.4,0.6415094339622641,1.0415094339622641,0.4358974358974359,0.05454545454545454,0.2,0.03636363636363636,0.7037037037037037,0.2962962962962963,2.375,237.50943396226415,0.7978906653615032,0.3397999999999999,53,0,0,5,0,19,8,0,0,,BB-B,S1,2345,2TM,False,TOR,3.5817894736842106,12.0,139,9.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.10820219983939554
1,6.666666666666667,32,15,5,5,1,0,0,5,1,9,0,8,3,0,0,4.5,2.4,13.5,0.8999999999999999,0.8999999999999999,4.5,5.0,0.4838709677419355,0.5,0.7419354838709677,1.2419354838709677,0.56,0.03125,0.15625,0.03125,0.8,0.2,4.0,217.41935483870967,1.3872232839624146,0.27929999999999994,31,0,0,5,0,12,3,0,0,,BB-B,S1,2345,WAS,True,WAS,2.6659999999999995,6.0,185,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02934559159592387
1,6.0,23,5,4,4,1,0,0,6,2,3,0,6,4,1,0,4.0,1.0,5.0,2.0,1.0,6.0,6.0,0.22727272727272727,0.2608695652173913,0.5,0.7608695652173914,0.21428571428571427,0.08695652173913043,0.2608695652173913,0.043478260869565216,0.5833333333333334,0.4166666666666667,1.4,265.8181818181818,-0.5893326186009116,0.06049999999999998,22,0,0,0,0,7,5,0,0,,BB-B,S1,2345,TOR,True,TOR,4.599333333333333,6.0,93,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13754779143531942
