G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
16,360.0,326.0,66.0,46.0,23.0,20.0,6.0,17.0,149.0,46.0,32.0,0.0,81.0,2.0,7.0,4.0,0.0,2.0,7.0,40.0,39.0,64.0,38.0,0.0,-6.30066646482473,-2.241691,0.6812534097846477,86.0,104.0,360.0,330.0,66.0,149.0,29.0,1.0,0.0,0.20245398773006135,0.2722222222222222,0.4570552147239264,0.7292774369461485,0.25460122699386506,0.21304347826086956,0.6363636363636364,0.04722222222222222,0.225,0.08888888888888889,0.45263157894736844,0.5473684210526316,0.8269230769230769,68.0,263.54670108148565,0.2638888888888889,0.45151515151515154,S4,ARI
16,354.0,328.0,73.0,41.0,30.0,17.0,7.0,18.0,157.0,39.0,22.0,0.0,92.0,12.0,5.0,3.0,0.0,4.0,10.0,44.0,38.0,61.0,24.0,0.0,-11.714870395634378,-1.7471590000000006,0.11797768243256414,92.0,89.0,354.0,324.0,76.0,157.0,26.0,4.0,0.0,0.2225609756097561,0.268361581920904,0.47865853658536583,0.7470201185062698,0.25609756097560976,0.24774774774774774,0.625,0.05084745762711865,0.2598870056497175,0.062146892655367235,0.5082872928176796,0.49171270718232046,1.0337078651685394,82.0,249.70276013887894,0.288135593220339,0.4845679012345679,S4,ATL
16,388.0,346.0,97.0,62.0,43.0,29.0,7.0,18.0,194.0,62.0,37.0,2.0,65.0,0.0,7.0,4.0,1.0,4.0,15.0,51.0,39.0,58.0,40.0,0.0,10.428247904891837,0.8027,2.4561364066881914,105.0,102.0,388.0,343.0,92.0,183.0,40.0,4.0,1.0,0.28034682080924855,0.3462532299741602,0.5606936416184971,0.9069468715926573,0.28034682080924855,0.2958801498127341,0.6363636363636364,0.04639175257731959,0.16752577319587628,0.09536082474226804,0.5072463768115942,0.4927536231884058,1.0294117647058822,107.0,254.0331327463331,0.34108527131782945,0.5335276967930029,S4,BAL
16,400.0,350.0,95.0,62.0,50.0,21.0,5.0,19.0,183.0,63.0,43.0,2.0,79.0,10.0,0.0,0.0,0.0,7.0,9.0,38.0,35.0,79.0,31.0,0.0,9.855260183200159,0.7725280000000003,2.44254830306126,82.0,117.0,400.0,356.0,96.0,195.0,36.0,8.0,0.0,0.2714285714285714,0.345,0.5228571428571429,0.8678571428571429,0.2514285714285715,0.29343629343629346,0.0,0.0475,0.1975,0.1075,0.4120603015075377,0.5879396984924623,0.7008547008547008,107.0,243.1089356060606,0.33,0.547752808988764,S4,BOS
16,400.0,336.0,99.0,65.0,55.0,25.0,4.0,14.0,173.0,64.0,59.0,1.0,53.0,0.0,18.0,13.0,2.0,3.0,10.0,46.0,48.0,71.0,22.0,0.0,14.004092769440655,0.05077699999999999,2.8574315616853103,104.0,96.0,400.0,339.0,99.0,185.0,57.0,2.0,2.0,0.29464285714285715,0.3969849246231156,0.5148809523809523,0.911865877004068,0.22023809523809518,0.3125,0.5806451612903226,0.035,0.1325,0.1475,0.52,0.48,1.0833333333333333,125.0,242.1973942530787,0.39195979899497485,0.5457227138643068,S4,CHC
16,392.0,346.0,79.0,41.0,41.0,22.0,4.0,12.0,145.0,42.0,43.0,3.0,91.0,5.0,4.0,1.0,0.0,3.0,10.0,38.0,36.0,64.0,41.0,0.0,-12.290715260183198,-0.9902599999999999,0.19881031302810048,84.0,108.0,392.0,346.0,75.0,143.0,44.0,2.0,0.0,0.22832369942196531,0.3112244897959184,0.4190751445086705,0.7302996343045889,0.1907514450867052,0.27235772357723576,0.8,0.030612244897959183,0.23214285714285715,0.1096938775510204,0.4375,0.5625,0.7777777777777778,72.0,254.72512488270974,0.30357142857142855,0.41329479768786126,S4,CIN
16,388.0,352.0,97.0,70.0,33.0,22.0,13.0,29.0,232.0,70.0,35.0,2.0,76.0,0.0,15.0,8.0,0.0,1.0,6.0,46.0,58.0,57.0,19.0,0.0,18.431105047748975,2.254236,3.2564221209739057,110.0,77.0,388.0,346.0,94.0,211.0,40.0,2.0,0.0,0.2755681818181818,0.3402061855670103,0.6590909090909091,0.9992970946579194,0.38352272727272724,0.27419354838709675,0.6521739130434783,0.07474226804123711,0.1958762886597938,0.09020618556701031,0.5882352941176471,0.4117647058823529,1.4285714285714286,123.0,245.36931543719865,0.34536082474226804,0.6098265895953757,S4,CLE
16,376.0,327.0,73.0,44.0,34.0,16.0,4.0,19.0,154.0,45.0,48.0,3.0,69.0,1.0,13.0,8.0,0.0,1.0,10.0,55.0,43.0,62.0,26.0,0.0,-9.00447865913077,-1.8057,0.46915308174369347,108.0,89.0,376.0,330.0,74.0,155.0,45.0,1.0,0.0,0.22324159021406728,0.32180851063829785,0.4709480122324159,0.7927565228707137,0.2477064220183486,0.225,0.6190476190476191,0.05053191489361702,0.18351063829787234,0.1276595744680851,0.5482233502538071,0.4517766497461929,1.2134831460674158,87.0,262.429211709168,0.31648936170212766,0.4696969696969697,S4,COL
16,406.0,362.0,100.0,57.0,48.0,23.0,5.0,24.0,205.0,62.0,39.0,2.0,82.0,0.0,1.0,6.0,0.0,5.0,12.0,47.0,52.0,64.0,22.0,0.0,4.433420920892235,0.20515099999999997,1.9222197111015873,111.0,91.0,406.0,358.0,97.0,204.0,42.0,6.0,0.0,0.27624309392265195,0.34236453201970446,0.5662983425414365,0.9086628745611409,0.29005524861878457,0.29118773946360155,0.14285714285714285,0.059113300492610835,0.2019704433497537,0.0960591133004926,0.5495049504950495,0.4504950495049505,1.2197802197802199,115.0,250.43643024129582,0.34236453201970446,0.5698324022346368,S4,CWS
16,434.0,389.0,117.0,63.0,61.0,32.0,7.0,17.0,214.0,68.0,42.0,3.0,83.0,4.0,1.0,1.0,0.0,3.0,16.0,41.0,56.0,66.0,29.0,0.0,8.157557101967669,-2.1202579999999998,2.396624889141018,113.0,98.0,434.0,389.0,116.0,210.0,42.0,3.0,0.0,0.30077120822622105,0.3663594470046083,0.5501285347043702,0.9164879817089785,0.24935732647814912,0.3424657534246575,0.5,0.03917050691244239,0.1912442396313364,0.0967741935483871,0.5355450236966824,0.46445497630331756,1.153061224489796,115.0,248.28321104421445,0.3640552995391705,0.5398457583547558,S4,DET
