G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
9,40.0,186,53,31,31,21,0,0,24,7,30,14,16,30,28,0,4.65,1.85,7.949999999999999,1.0499999999999998,3.1500000000000004,3.5999999999999996,1.1428571428571428,0.3271604938271605,0.3978494623655914,0.5679012345679012,0.9657506969334926,0.34328358208955223,0.03763440860215054,0.12903225806451613,0.11290322580645161,0.3695652173913043,0.6304347826086957,0.5862068965517241,234.0,5.0889848417094905,-0.48089999999999994,162,3,0,14,2,34,58,4,4,0.5,BF-S,S8,76,COL,False,COL,3.929551034724658,40.0,106,18.653102120721854,6.0,8.0,6.0,1.0,4.0,4.0,0.0,0.0,0.5,0.20503504680112145
8,8.0,31,5,2,2,3,0,0,5,0,2,6,5,4,3,0,1.5,1.0,3.75,0.0,2.25,3.75,1.6666666666666667,0.17857142857142858,0.25806451612903225,0.39285714285714285,0.650921658986175,0.21739130434782608,0.0,0.16129032258064516,0.0967741935483871,0.6111111111111112,0.3888888888888889,1.5714285714285714,275.59375,-3.7420893013066068,0.2627,28,0,0,0,3,11,7,0,1,0.0,EN-H,S8,78,ATL,False,ATL,1.154551034724658,8.666666666666666,52,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49319785195933913
5,15.666666666666666,68,18,10,10,7,0,1,15,5,7,8,5,13,2,0,3.8297872340425534,1.5957446808510638,6.893617021276596,1.9148936170212767,2.6808510638297873,5.74468085106383,2.142857142857143,0.29508196721311475,0.36764705882352944,0.6557377049180327,1.023384763741562,0.3170731707317073,0.07352941176470588,0.22058823529411764,0.10294117647058823,0.5161290322580645,0.4838709677419355,1.0666666666666667,235.20289855072463,-0.5238241375907804,-0.0853999999999999,61,0,0,5,1,16,15,1,1,0.5,BS-B,S8,92,DET,False,DET,4.854019119831041,15.333333333333334,125,8.469100411682145,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.3133903713187597
6,24.333333333333332,109,29,15,15,9,0,0,16,4,15,5,9,15,26,0,3.6986301369863015,1.5616438356164384,7.15068493150685,0.9863013698630139,2.219178082191781,3.9452054794520555,1.7777777777777777,0.29,0.3486238532110092,0.52,0.8686238532110092,0.3125,0.03669724770642202,0.14678899082568808,0.08256880733944955,0.2807017543859649,0.7192982456140351,0.3902439024390244,237.2037037037037,0.34832712463272736,0.29819999999999985,100,0,0,9,1,16,41,1,0,1.0,WC-B,S8,100,DET,False,DET,3.2110578840397266,24.666666666666668,58,6.290537212482768,4.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.6,0.38354769009562883
5,13.333333333333334,61,17,11,11,10,0,0,9,3,8,9,10,6,0,0,4.95,2.025,7.6499999999999995,1.3499999999999999,4.5,4.05,0.9,0.3333333333333333,0.4426229508196721,0.6666666666666666,1.1092896174863387,0.358974358974359,0.04918032786885246,0.14754098360655737,0.16393442622950818,0.8,0.2,4.0,239.46774193548387,1.506890443463604,-0.17639999999999992,51,0,0,4,2,24,6,1,1,0.5,EG-S,S8,103,DET,False,DET,5.104551034724658,14.333333333333334,150,9.52508741832384,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.08345044699394229
8,29.333333333333332,117,25,12,12,8,0,1,13,3,12,15,14,31,11,0,2.4545454545454546,1.125,5.113636363636363,0.6136363636363636,1.6363636363636367,2.659090909090909,1.625,0.2358490566037736,0.28205128205128205,0.44339622641509435,0.7254475084663764,0.23655913978494625,0.02564102564102564,0.1111111111111111,0.06837606837606838,0.4246575342465753,0.5753424657534246,0.7380952380952381,260.5833333333333,-8.859577067024288,0.8549999999999999,106,3,0,7,3,31,42,2,2,0.5,FP-B,S8,109,HOU,False,HOU,2.540914671088294,30.0,75,9.892724900242898,6.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,0.8,1.3350449277977634
4,6.333333333333333,27,8,5,5,1,0,0,2,2,4,3,3,9,1,0,4.736842105263158,1.4210526315789473,7.578947368421053,1.8947368421052633,0.9473684210526316,1.8947368421052633,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.2727272727272727,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.4117647058823529,0.5882352941176471,0.7,242.03571428571428,0.2346826671248611,0.0621,24,2,0,2,0,7,10,1,0,1.0,BS-B,S8,111,HOU,False,HOU,5.22691945577729,6.666666666666667,109,3.2105243815602442,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08016724584797573
6,31.666666666666668,130,27,15,15,15,0,1,34,7,13,7,15,24,8,0,2.8421052631578947,1.3263157894736841,5.11578947368421,1.3263157894736841,2.8421052631578947,6.442105263157895,2.2666666666666666,0.23478260869565218,0.3230769230769231,0.4956521739130435,0.8187290969899665,0.2702702702702703,0.05384615384615385,0.26153846153846155,0.11538461538461539,0.4482758620689655,0.5517241379310345,0.8125,252.62222222222223,-7.500999129320851,0.6081,115,0,0,5,2,26,32,3,3,0.5,TT-H,S8,112,HOU,False,HOU,3.4269194557772895,31.0,81,11.060018113309205,6.0,4.0,4.0,0.0,5.0,1.0,0.0,0.0,0.8333333333333334,1.2490857141491236
6,25.0,108,29,14,14,6,0,0,20,4,15,13,9,21,10,0,3.36,1.4,6.959999999999999,0.96,1.44,4.800000000000001,3.3333333333333335,0.28431372549019607,0.32407407407407407,0.5392156862745098,0.8632897603485838,0.32051282051282054,0.037037037037037035,0.18518518518518517,0.05555555555555555,0.42592592592592593,0.5740740740740741,0.7419354838709677,249.52252252252254,-2.1518359245782337,-0.04810000000000007,102,0,0,6,4,23,31,2,1,0.6666666666666666,NH-S,S8,116,TBR,False,TBR,2.4795510347246577,24.666666666666668,121,13.234550205841073,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6297256426996707
4,11.0,46,13,9,9,4,0,0,7,2,9,13,2,5,2,0,4.909090909090909,1.5454545454545454,7.090909090909092,1.0909090909090908,2.1818181818181817,3.8181818181818183,1.75,0.30952380952380953,0.3695652173913043,0.5238095238095238,0.8933747412008282,0.3333333333333333,0.043478260869565216,0.15217391304347827,0.08695652173913043,0.7083333333333334,0.2916666666666667,2.4285714285714284,231.89583333333334,1.6630618348615251,0.00540000000000003,42,0,0,1,1,17,7,1,2,0.3333333333333333,EG-H,S8,117,HOU,False,HOU,3.4613692165428396,12.0,105,5.570121951219512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.010258023098338032
6,19.0,82,20,8,8,7,0,1,12,3,7,15,4,14,10,0,2.526315789473684,1.4210526315789473,6.315789473684211,0.9473684210526315,2.2105263157894735,3.789473684210526,1.7142857142857142,0.26666666666666666,0.32926829268292684,0.5466666666666666,0.8759349593495935,0.2833333333333333,0.036585365853658534,0.14634146341463414,0.08536585365853659,0.45454545454545453,0.5454545454545454,0.8333333333333334,253.0,-3.684175411977816,-0.0798,75,0,0,8,2,20,24,1,1,0.5,TD-H,S8,130,KCR,False,KCR,3.174287876829921,19.666666666666668,94,8.169535221668646,5.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.6,0.6831624311962212
8,37.333333333333336,154,36,21,21,10,1,1,22,11,13,9,5,28,44,0,3.375,1.232142857142857,5.785714285714285,1.7678571428571428,1.6071428571428572,3.5357142857142856,2.2,0.2535211267605634,0.2987012987012987,0.5915492957746479,0.8902505944759466,0.22522522522522523,0.07142857142857142,0.14285714285714285,0.06493506493506493,0.18181818181818182,0.8181818181818182,0.2222222222222222,242.22784810126583,-5.081921412547781,-0.5435000000000001,142,2,0,9,3,16,72,4,2,0.6666666666666666,WC-S,S8,149,PHI,False,PHI,4.734908177581801,37.0,105,17.18417377718356,7.0,4.0,3.0,0.0,3.0,5.0,0.0,0.0,0.375,1.0992983980811162
7,25.666666666666668,99,18,8,8,5,0,1,17,4,6,12,11,27,9,0,1.87012987012987,0.8961038961038961,4.207792207792208,0.935064935064935,1.1688311688311688,3.974025974025974,3.4,0.19148936170212766,0.23232323232323232,0.40425531914893614,0.6365785514721685,0.1917808219178082,0.04040404040404041,0.1717171717171717,0.050505050505050504,0.4,0.6,0.6666666666666666,265.0416666666667,-8.147230578337528,0.07900000000000007,94,0,0,8,0,24,36,0,0,,FP-S,S8,166,SFG,False,SFG,2.5652653204389435,26.0,95,10.919987169077476,4.0,6.0,3.0,1.0,3.0,2.0,0.0,0.0,0.6,1.194719937222113
8,29.666666666666668,130,33,17,17,13,0,0,15,4,17,16,6,13,34,0,3.438202247191011,1.550561797752809,6.674157303370787,0.8089887640449438,2.629213483146067,3.033707865168539,1.1538461538461537,0.28448275862068967,0.35384615384615387,0.49137931034482757,0.8452254641909814,0.29591836734693877,0.03076923076923077,0.11538461538461539,0.1,0.36486486486486486,0.6351351351351351,0.574468085106383,245.45112781954887,-3.883542735674986,0.13929999999999995,116,1,0,12,0,27,47,3,0,1.0,WC-H,S8,195,LAA,False,LAA,3.3357308100055567,31.0,46,6.308876057966366,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8873400747845371
7,28.0,146,51,42,42,15,0,1,12,17,15,13,18,17,20,0,9.0,2.357142857142857,10.928571428571429,3.6428571428571423,3.2142857142857144,2.571428571428571,0.8,0.3984375,0.4520547945205479,1.0234375,1.475492294520548,0.3333333333333333,0.11643835616438356,0.0821917808219178,0.10273972602739725,0.4788732394366197,0.5211267605633803,0.918918918918919,216.513698630137,22.49635363636531,-2.0612000000000004,128,3,0,9,10,34,37,0,1,0.0,EN-S,S8,198,STL,False,STL,9.9224081775818,28.666666666666668,200,25.290537212482768,5.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.2,-1.689235925346626
10,34.666666666666664,154,42,25,25,14,0,0,27,8,18,16,10,38,7,0,4.3269230769230775,1.6153846153846154,7.26923076923077,1.3846153846153846,2.4230769230769234,4.673076923076923,1.9285714285714286,0.3,0.36363636363636365,0.6142857142857143,0.977922077922078,0.3238095238095238,0.05194805194805195,0.17532467532467533,0.09090909090909091,0.40789473684210525,0.5921052631578947,0.6888888888888889,228.72611464968153,2.222077849286145,-0.6977,140,0,0,12,4,31,45,2,1,0.6666666666666666,BS-B,S8,212,CLE,False,CLE,3.933397188570812,35.666666666666664,123,19.331120211471628,8.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.25,0.36889847189772346
9,11.666666666666666,57,16,11,11,6,1,0,4,2,7,6,0,8,17,0,5.6571428571428575,1.885714285714286,8.228571428571428,1.0285714285714285,3.0857142857142863,2.057142857142857,0.6666666666666666,0.32653061224489793,0.38596491228070173,0.5918367346938775,0.9778016469745793,0.3111111111111111,0.03508771929824561,0.07017543859649122,0.10526315789473684,0.1935483870967742,0.8064516129032258,0.24,230.75438596491227,5.574332754850382,-0.006199999999999987,49,2,0,7,0,6,25,1,0,1.0,WC-S,S8,217,MIL,False,MIL,4.365265320438944,12.666666666666666,81,4.506689547780214,0.0,8.0,0.0,0.0,2.0,2.0,1.0,0.0,0.5,-0.33864719341295213
10,14.0,60,15,12,12,3,0,0,6,4,3,12,10,11,3,0,5.142857142857143,1.2857142857142858,6.428571428571429,1.7142857142857142,1.2857142857142856,2.571428571428571,2.0,0.2727272727272727,0.3,0.6545454545454545,0.9545454545454546,0.23404255319148937,0.06666666666666667,0.1,0.05,0.6111111111111112,0.3888888888888889,1.5714285714285714,242.53333333333333,2.0510965052457344,0.6338999999999999,55,2,0,7,1,22,14,0,0,,EG-B,S8,219,CHC,False,CHC,4.779551034724658,15.333333333333334,148,10.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02519148849867512
6,7.333333333333333,45,19,11,11,5,0,0,8,3,11,4,5,1,3,0,9.0,3.272727272727273,15.545454545454545,2.4545454545454546,4.090909090909092,6.545454545454547,1.6,0.48717948717948717,0.5333333333333333,0.8461538461538461,1.3794871794871795,0.5517241379310345,0.06666666666666667,0.17777777777777778,0.1111111111111111,0.6923076923076923,0.3076923076923077,2.25,211.93617021276594,8.348497098871611,-0.9816,39,1,0,5,0,9,4,2,1,0.6666666666666666,TD-H,S8,235,NYM,False,NYM,6.46136921654284,8.666666666666666,261,9.972135648341215,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6621238556197248
9,10.666666666666666,42,7,2,2,4,1,0,10,2,3,3,5,8,5,0,1.125,1.03125,3.9375,1.125,2.25,5.625,2.5,0.18421052631578946,0.2619047619047619,0.42105263157894735,0.6829573934837092,0.19230769230769232,0.047619047619047616,0.23809523809523808,0.09523809523809523,0.4090909090909091,0.5909090909090909,0.6923076923076923,269.780487804878,-6.254751617003256,0.23790000000000008,38,0,0,1,1,9,13,0,0,,BS-B,S8,258,BOS,False,BOS,2.967051034724658,13.666666666666666,33,2.0,0.0,9.0,0.0,0.0,2.0,1.0,2.0,0.0,0.6666666666666666,0.7866859590165995
1,1.3333333333333333,7,2,2,2,1,0,0,0,2,0,1,1,1,1,0,9.0,2.25,9.0,9.0,4.5,0.0,0.0,0.3333333333333333,0.42857142857142855,1.3333333333333333,1.7619047619047619,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5,0.5,1.0,217.71428571428572,2.5601952197332887,-0.08009999999999998,6,0,0,0,0,2,2,0,0,,EG-H,S8,265,SEA,False,SEA,23.02955103472466,2.0,226,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22915105575394987
7,30.333333333333332,125,32,10,10,9,0,0,33,6,20,15,15,13,8,0,1.978021978021978,1.3516483516483517,6.32967032967033,1.186813186813187,1.7802197802197801,6.527472527472528,3.6666666666666665,0.2807017543859649,0.328,0.5087719298245614,0.8367719298245615,0.33766233766233766,0.048,0.264,0.072,0.6181818181818182,0.38181818181818183,1.619047619047619,249.8854961832061,-9.901393291086457,0.9758999999999999,114,2,0,4,2,34,21,3,3,0.5,BF-H,S8,271,LAD,False,LAD,2.565265320438944,30.666666666666668,74,9.99780333203822,6.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,0.8333333333333334,1.4699333687404135
3,3.3333333333333335,13,2,0,0,2,0,0,0,0,1,5,2,2,0,0,0.0,1.2,3.5999999999999996,0.0,3.5999999999999996,0.0,0.0,0.18181818181818182,0.3076923076923077,0.2727272727272727,0.5804195804195804,0.18181818181818182,0.0,0.0,0.15384615384615385,0.8,0.2,4.0,300.2307692307692,-1.2292093887661641,-0.4487000000000001,11,0,0,1,0,8,2,0,0,,POS,S8,275,CWS,False,CWS,3.0795510347246577,4.666666666666667,1,0.024046434494195745,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17281951899832027
7,26.666666666666668,112,25,19,19,9,0,1,45,10,9,7,10,10,6,0,4.2749999999999995,1.275,5.625,2.25,2.025,10.125,5.0,0.24271844660194175,0.30357142857142855,0.6019417475728155,0.9055131761442441,0.3125,0.08928571428571429,0.4017857142857143,0.08035714285714286,0.5428571428571428,0.45714285714285713,1.1875,255.58928571428572,0.10726023741385518,-1.0297999999999998,103,0,0,5,1,19,16,2,0,1.0,TT-H,S8,284,CWS,False,CWS,3.7920510347246577,27.333333333333332,133,16.0,5.0,6.0,4.0,0.0,1.0,4.0,0.0,0.0,0.2,0.41916943576867843
5,10.666666666666666,44,11,6,6,2,0,0,3,1,5,11,5,8,4,0,3.375,1.21875,6.1875,0.5625,1.125,1.6875,1.5,0.2619047619047619,0.29545454545454547,0.47619047619047616,0.7716450216450217,0.2631578947368421,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.5862068965517241,0.41379310344827586,1.4166666666666667,259.3636363636364,-2.937782596068695,0.5133000000000002,42,0,0,4,1,17,12,0,0,,TD-B,S8,287,PHI,False,PHI,2.498301034724658,11.333333333333334,65,3.2363344852794578,1.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.4626657615572518
6,19.666666666666668,93,23,15,15,12,0,0,27,6,11,4,6,12,9,0,4.576271186440677,1.7796610169491525,7.016949152542373,1.830508474576271,3.661016949152542,8.23728813559322,2.25,0.2911392405063291,0.3763440860215054,0.620253164556962,0.9965972505784674,0.3541666666666667,0.06451612903225806,0.2903225806451613,0.12903225806451613,0.34375,0.65625,0.5238095238095238,231.125,1.2400062010941386,-0.5148000000000001,79,2,0,4,2,11,21,3,0,1.0,TT-S,S8,296,NYM,False,NYM,4.330398492351776,20.333333333333332,118,10.55897712947956,6.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.2,0.23296614537662136
12,24.0,104,29,20,20,9,1,0,15,7,12,8,11,25,7,0,5.0,1.5833333333333333,7.25,1.75,2.25,3.75,1.6666666666666667,0.32222222222222224,0.36538461538461536,0.6888888888888889,1.0542735042735043,0.3013698630136986,0.0673076923076923,0.14423076923076922,0.08653846153846154,0.43859649122807015,0.5614035087719298,0.78125,232.31372549019608,2.5572688042548584,-0.4259,90,5,0,8,2,25,32,0,0,,FP-H,S8,305,PIT,False,PIT,4.946217701391324,26.0,127,14.52508741832384,3.0,8.0,0.0,0.0,2.0,5.0,1.0,0.0,0.2857142857142857,0.14346176054814497
7,24.0,95,18,14,14,7,0,0,35,10,6,7,7,18,3,0,3.5,1.0416666666666667,4.5,2.5,1.75,8.75,5.0,0.20454545454545456,0.2631578947368421,0.5681818181818182,0.8313397129186604,0.18604651162790697,0.10526315789473684,0.3684210526315789,0.07368421052631578,0.4166666666666667,0.5833333333333334,0.7142857142857143,247.20618556701032,-1.6051032056708903,-0.09929999999999994,88,0,0,2,0,15,21,1,1,0.5,TT-H,S8,310,TBR,False,TBR,4.654551034724658,24.666666666666668,83,9.0,4.0,6.0,4.0,1.0,2.0,4.0,0.0,0.0,0.3333333333333333,0.5251537906872326
5,26.0,113,33,17,17,7,0,0,11,7,15,11,7,12,32,0,3.923076923076923,1.5384615384615385,7.615384615384615,1.6153846153846154,1.6153846153846154,2.5384615384615383,1.5714285714285714,0.3142857142857143,0.35398230088495575,0.6285714285714286,0.9825537294563843,0.29545454545454547,0.061946902654867256,0.09734513274336283,0.061946902654867256,0.3333333333333333,0.6666666666666666,0.5,238.96491228070175,-0.5844492319982333,-0.11899999999999997,105,1,0,10,1,22,44,0,1,0.0,WC-H,S8,326,SDP,False,SDP,4.74108949626312,26.0,107,12.234550205841074,5.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.8,0.4921787350269414
2,10.666666666666666,42,7,2,2,4,0,0,11,0,1,2,4,9,5,0,1.125,1.03125,3.9375,0.0,2.25,6.1875,2.75,0.1891891891891892,0.2619047619047619,0.3783783783783784,0.6402831402831404,0.25925925925925924,0.0,0.2619047619047619,0.09523809523809523,0.3333333333333333,0.6666666666666666,0.5,262.6904761904762,-4.526946903891239,0.42260000000000003,37,1,0,5,1,7,14,0,0,,NH-S,S8,331,SDP,False,SDP,0.3420510347246579,11.0,41,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6139054877053979
7,22.0,96,24,20,20,11,0,2,11,13,10,9,7,24,10,0,5.454545454545454,1.5909090909090908,6.545454545454545,3.545454545454546,3.0,3.0,1.0,0.2823529411764706,0.3645833333333333,0.7529411764705882,1.1175245098039215,0.18032786885245902,0.13541666666666666,0.11458333333333333,0.11458333333333333,0.37037037037037035,0.6296296296296297,0.5882352941176471,233.50526315789475,4.326335703665418,-0.6475,85,0,0,1,0,20,34,0,1,0.0,FP-S,S8,336,ARI,False,ARI,9.46136921654284,22.666666666666668,146,14.570121951219512,6.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.25,-0.06415174792934408
