G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
11,33,28,8,6,5,1,0,2,15,4,5,0,6,0,1,1,0,0,1,0,6,7,1,0,0.2857142857142857,0.3939393939393939,0.5357142857142857,0.9296536796536796,0.25,0.3,0.5,0.06060606060606061,0.18181818181818182,0.15151515151515152,0.4666666666666667,0.5333333333333333,0.875,229.5142857142857,0.24242424242424243,0.45454545454545453,-0.7646064092573059,0.09179999999999998,7,8,BN,33.0,33.0,8.0,15.0,0.0,0.0,0.0,S10,65,PHI,False,PHI,0.05236582896239126
12,31,28,5,3,3,1,0,1,9,8,3,0,4,0,0,0,0,0,0,5,7,3,4,0,0.17857142857142858,0.25806451612903225,0.32142857142857145,0.5794930875576036,0.14285714285714288,0.17391304347826086,,0.03225806451612903,0.12903225806451613,0.0967741935483871,0.631578947368421,0.3684210526315789,1.7142857142857142,295.5806451612903,0.16129032258064516,0.2903225806451613,-0.02098985197586284,0.4295999999999999,12,7,SF,31.0,31.0,5.0,9.0,0.0,0.0,0.0,S10,66,SEA,False,SEA,0.11891981984883122
14,39,29,10,6,6,2,1,1,17,2,10,0,11,0,0,0,0,0,1,0,4,3,1,0,0.3448275862068966,0.5128205128205128,0.5862068965517241,1.099027409372237,0.2413793103448275,0.5294117647058824,,0.02564102564102564,0.28205128205128205,0.2564102564102564,0.5555555555555556,0.4444444444444444,1.25,220.82051282051282,0.2564102564102564,0.41025641025641024,1.24910226022348,0.2849999999999999,5,4,WC,39.0,39.0,10.0,16.0,0.0,0.0,0.0,S10,68,CHC,False,CHC,0.2771596904355829
10,28,22,5,7,3,2,0,0,7,1,5,0,5,0,2,0,0,1,0,3,0,8,2,0,0.22727272727272727,0.35714285714285715,0.3181818181818182,0.6753246753246753,0.09090909090909091,0.2777777777777778,1.0,0.0,0.17857142857142858,0.17857142857142858,0.21428571428571427,0.7857142857142857,0.2727272727272727,227.43333333333334,0.17857142857142858,0.25,-1.9560469729267904,-0.018100000000000005,3,11,SM,28.0,28.0,5.0,7.0,0.0,0.0,0.0,S10,71,TOR,False,TOR,-0.08629738950881807
2,4,4,2,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,1.0,1.5,0.5,0.6666666666666666,,0.0,0.25,0.0,0.0,1.0,0.0,161.25,0.5,1.0,0.21866805658156058,-0.023599999999999996,0,1,BN,4.0,4.0,2.0,4.0,0.0,0.0,0.0,S10,73,COL,False,COL,0.03748213534156477
1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.75,0.25,3.0,402.3333333333333,0.0,0.0,-1.1239579578464112,-0.1954,3,1,P,3.0,3.0,0.0,0.0,0.0,0.0,0.0,S10,76,COL,False,COL,-0.10068429852208458
16,46,41,9,6,5,3,0,1,15,2,5,2,9,0,0,0,0,0,2,7,3,11,2,0,0.21951219512195122,0.30434782608695654,0.36585365853658536,0.6702014846235419,0.14634146341463414,0.25806451612903225,,0.021739130434782608,0.1956521739130435,0.10869565217391304,0.48,0.52,0.9230769230769231,253.88636363636363,0.2391304347826087,0.3409090909090909,-6.090967865669277,-0.49460000000000015,12,13,BP,46.0,44.0,9.0,15.0,2.0,0.0,0.0,S10,80,COL,False,COL,-0.4295204952077275
15,47,43,15,7,8,4,0,3,28,10,3,0,7,0,0,0,0,1,3,7,6,9,0,0,0.3488372093023256,0.3829787234042553,0.6511627906976745,1.03414151410193,0.3023255813953489,0.35294117647058826,,0.06382978723404255,0.14893617021276595,0.06382978723404255,0.6153846153846154,0.38461538461538464,1.6,235.7659574468085,0.3191489361702128,0.5957446808510638,4.084327661873457,0.2267,16,10,BC,47.0,47.0,15.0,28.0,0.0,0.0,0.0,S10,81,COL,False,COL,0.591912889967398
13,44,37,11,7,6,1,1,3,23,4,7,0,4,0,0,0,0,0,0,8,7,3,4,0,0.2972972972972973,0.4090909090909091,0.6216216216216216,1.0307125307125307,0.3243243243243243,0.26666666666666666,,0.06818181818181818,0.09090909090909091,0.1590909090909091,0.6818181818181818,0.3181818181818182,2.142857142857143,250.70454545454547,0.25,0.5227272727272727,2.3706189902645067,0.4700999999999999,15,7,1B,44.0,44.0,11.0,23.0,0.0,0.0,0.0,S10,82,COL,False,COL,0.4088305255439465
12,33,29,8,4,6,0,0,2,14,6,4,1,6,0,0,1,0,0,1,5,2,7,1,0,0.27586206896551724,0.36363636363636365,0.4827586206896552,0.8463949843260188,0.20689655172413796,0.2857142857142857,0.0,0.06060606060606061,0.18181818181818182,0.12121212121212122,0.5,0.5,1.0,246.03030303030303,0.2727272727272727,0.4375,0.4929368544336654,0.2914,8,8,BP,33.0,32.0,8.0,14.0,1.0,0.0,0.0,S10,84,COL,False,COL,0.1781201553314884
16,42,39,10,4,4,2,2,2,22,3,3,0,11,0,1,0,0,0,3,3,3,8,4,0,0.2564102564102564,0.30952380952380953,0.5641025641025641,0.8736263736263736,0.3076923076923077,0.3076923076923077,1.0,0.047619047619047616,0.2619047619047619,0.07142857142857142,0.42857142857142855,0.5714285714285714,0.75,219.0,0.21428571428571427,0.5,-4.383712663058057,-0.3273,9,12,EN,42.0,42.0,9.0,21.0,0.0,0.0,0.0,S10,89,COL,False,COL,-0.27441030463001426
10,24,21,4,2,3,1,0,0,5,0,3,0,2,0,0,0,0,0,2,0,5,7,3,0,0.19047619047619047,0.2916666666666667,0.23809523809523808,0.5297619047619048,0.047619047619047616,0.21052631578947367,,0.0,0.08333333333333333,0.125,0.4117647058823529,0.5882352941176471,0.7,271.5416666666667,0.16666666666666666,0.20833333333333334,-3.8618583589747386,-0.36060000000000003,7,10,WC,24.0,24.0,4.0,5.0,0.0,0.0,0.0,S10,90,CWS,False,CWS,-0.2924938577970216
12,34,30,7,5,6,1,0,0,8,1,3,0,14,0,0,0,0,1,1,3,2,3,2,0,0.23333333333333334,0.29411764705882354,0.26666666666666666,0.5607843137254902,0.033333333333333326,0.4117647058823529,,0.0,0.4117647058823529,0.08823529411764706,0.5,0.5,1.0,257.7352941176471,0.20588235294117646,0.23529411764705882,-3.4950114990175036,-0.4861,6,6,TT,34.0,34.0,7.0,8.0,0.0,0.0,0.0,S10,91,SDP,False,SDP,-0.21677084759277632
11,28,24,5,3,2,2,0,1,10,1,4,0,5,0,0,1,0,0,1,3,6,3,2,0,0.20833333333333334,0.32142857142857145,0.4166666666666667,0.7380952380952381,0.20833333333333334,0.2222222222222222,0.0,0.03571428571428571,0.17857142857142858,0.14285714285714285,0.6666666666666666,0.3333333333333333,2.0,285.55172413793105,0.17857142857142858,0.35714285714285715,-1.9953955662271772,-0.32070000000000004,10,5,WC,28.0,28.0,5.0,10.0,0.0,0.0,0.0,S10,93,ANA,False,ANA,-0.09023224883885675
12,29,21,8,6,1,4,0,3,21,5,7,1,1,0,2,1,0,1,0,4,0,7,2,0,0.38095238095238093,0.5172413793103449,1.0,1.5172413793103448,0.6190476190476191,0.2777777777777778,0.6666666666666666,0.10344827586206896,0.034482758620689655,0.2413793103448276,0.2857142857142857,0.7142857142857143,0.4,203.2258064516129,0.3103448275862069,0.7142857142857143,3.2657648948102143,0.5801,4,10,SM,29.0,28.0,8.0,20.0,1.0,0.0,0.0,S10,99,DET,False,DET,0.4397876296857346
11,29,25,6,3,4,1,0,1,10,1,4,0,6,0,0,1,0,0,0,4,3,5,1,0,0.24,0.3448275862068966,0.4,0.7448275862068966,0.16000000000000003,0.2777777777777778,0.0,0.034482758620689655,0.20689655172413793,0.13793103448275862,0.5384615384615384,0.46153846153846156,1.1666666666666667,261.03333333333336,0.20689655172413793,0.3448275862068966,-3.211137113003158,-0.4984,7,6,BN,29.0,29.0,6.0,10.0,0.0,0.0,0.0,S10,104,DET,False,DET,-0.20790257109560262
10,25,24,4,2,3,1,0,0,5,1,1,0,2,0,0,0,0,0,0,2,4,8,4,0,0.16666666666666666,0.2,0.20833333333333334,0.4083333333333333,0.041666666666666685,0.18181818181818182,,0.0,0.08,0.04,0.3333333333333333,0.6666666666666666,0.5,280.04,0.16,0.2,-3.670124350511907,-0.5425000000000001,6,12,BC,25.0,25.0,4.0,5.0,0.0,0.0,0.0,S10,108,HOU,False,HOU,-0.26941662452988624
8,19,18,5,2,2,2,0,1,10,4,1,0,6,0,0,0,0,0,1,1,1,4,1,0,0.2777777777777778,0.3157894736842105,0.5555555555555556,0.8713450292397661,0.2777777777777778,0.36363636363636365,,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.375,0.625,0.6,226.3684210526316,0.2631578947368421,0.5263157894736842,-0.3028785884482308,-0.05859999999999995,3,5,BP,19.0,19.0,5.0,10.0,0.0,0.0,0.0,S10,109,HOU,False,HOU,0.043884957151368295
14,40,39,13,8,3,5,0,5,33,9,1,1,10,0,0,0,0,0,2,9,4,1,2,0,0.3333333333333333,0.35,0.8461538461538461,1.1961538461538461,0.5128205128205128,0.3333333333333333,,0.125,0.25,0.025,0.8333333333333334,0.16666666666666666,5.0,258.71794871794873,0.35,0.8717948717948718,4.550939694048882,0.3127,15,3,HK,40.0,39.0,13.0,34.0,1.0,0.0,0.0,S10,113,HOU,False,HOU,0.6112472662389753
7,13,11,6,3,5,1,0,0,7,2,2,0,2,0,0,0,0,0,0,0,1,2,0,0,0.5454545454545454,0.6153846153846154,0.6363636363636364,1.2517482517482517,0.09090909090909094,0.6666666666666666,,0.0,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.6666666666666666,0.5,175.76923076923077,0.46153846153846156,0.5384615384615384,2.2494532901531117,0.42539999999999994,1,2,1B,13.0,13.0,6.0,7.0,0.0,0.0,0.0,S10,117,HOU,False,HOU,0.2756951504863895
15,46,42,11,5,6,2,2,1,20,5,4,0,9,0,0,0,0,0,1,3,9,7,3,0,0.2619047619047619,0.32608695652173914,0.47619047619047616,0.8022774327122153,0.21428571428571425,0.3125,,0.021739130434782608,0.1956521739130435,0.08695652173913043,0.5652173913043478,0.43478260869565216,1.3,254.3913043478261,0.2391304347826087,0.43478260869565216,-0.777539978407102,-0.034900000000000014,13,10,1B,46.0,46.0,11.0,20.0,0.0,0.0,0.0,S10,119,HOU,False,HOU,0.10182229351848997
11,27,25,4,4,3,0,0,1,7,1,2,0,3,0,0,0,0,0,0,7,8,2,1,0,0.16,0.2222222222222222,0.28,0.5022222222222222,0.12000000000000002,0.14285714285714285,,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.8333333333333334,0.16666666666666666,5.0,285.6666666666667,0.1111111111111111,0.2222222222222222,-3.8332533741827355,-0.2363,15,3,MH,27.0,27.0,3.0,6.0,0.0,0.0,0.0,S10,134,MIL,False,MIL,-0.27792186205526476
16,54,51,14,7,7,3,2,2,27,7,3,1,12,0,1,2,0,0,1,5,1,10,9,0,0.27450980392156865,0.3148148148148148,0.5294117647058824,0.8442265795206971,0.2549019607843137,0.32432432432432434,0.3333333333333333,0.037037037037037035,0.2222222222222222,0.05555555555555555,0.2692307692307692,0.7307692307692307,0.3684210526315789,251.76785714285714,0.25925925925925924,0.49056603773584906,-1.4137930320929208,-0.22830000000000003,7,19,S,54.0,53.0,13.0,26.0,1.0,0.0,0.0,S10,138,NYY,False,NYY,0.06942764751672552
14,39,34,10,6,1,6,1,2,24,7,5,0,5,0,0,0,0,0,2,7,3,9,0,0,0.29411764705882354,0.38461538461538464,0.7058823529411765,1.0904977375565612,0.411764705882353,0.2962962962962963,,0.05128205128205128,0.1282051282051282,0.1282051282051282,0.5714285714285714,0.42857142857142855,1.3333333333333333,220.69230769230768,0.2564102564102564,0.5897435897435898,2.0966358188475276,0.3432,12,9,EN,39.0,39.0,10.0,23.0,0.0,0.0,0.0,S10,140,KCR,False,KCR,0.3619130462979877
15,45,41,14,8,8,4,0,2,24,5,3,0,6,0,1,0,0,1,1,4,9,6,3,0,0.34146341463414637,0.37777777777777777,0.5853658536585366,0.9631436314363143,0.24390243902439018,0.35294117647058826,1.0,0.044444444444444446,0.13333333333333333,0.06666666666666667,0.5833333333333334,0.4166666666666667,1.4,259.4782608695652,0.3111111111111111,0.5333333333333333,-0.16544589206159116,0.13830000000000003,14,10,BC,45.0,45.0,14.0,24.0,0.0,0.0,0.0,S10,151,KCR,False,KCR,0.1591278697321889
6,16,15,4,2,2,1,0,1,8,5,1,0,2,0,0,1,0,0,1,5,1,2,1,0,0.26666666666666666,0.3125,0.5333333333333333,0.8458333333333333,0.26666666666666666,0.25,0.0,0.0625,0.125,0.0625,0.7,0.3,2.3333333333333335,289.3529411764706,0.25,0.4375,-0.2610950497396072,0.05940000000000006,7,3,BN,16.0,16.0,4.0,7.0,0.0,0.0,0.0,S10,161,SDP,False,SDP,0.036351813759674126
16,53,43,15,12,10,2,1,2,25,8,9,0,5,0,5,4,0,1,2,7,7,8,2,0,0.3488372093023256,0.4528301886792453,0.5813953488372093,1.0342255375164546,0.23255813953488375,0.35135135135135137,0.5555555555555556,0.03773584905660377,0.09433962264150944,0.16981132075471697,0.5925925925925926,0.4074074074074074,1.4545454545454546,239.80645161290323,0.2641509433962264,0.41509433962264153,3.2159265487497772,0.05319999999999994,16,11,1B,53.0,53.0,14.0,22.0,0.0,0.0,0.0,S10,163,LAD,False,LAD,0.5284957731801432
5,6,5,1,0,0,1,0,0,2,1,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0.2,0.16666666666666666,0.4,0.5666666666666667,0.2,0.25,,0.0,0.3333333333333333,0.0,0.25,0.75,0.3333333333333333,263.6666666666667,0.16666666666666666,0.16666666666666666,-0.4940708399912348,-0.026999999999999996,1,3,WC,6.0,6.0,1.0,1.0,0.0,0.0,0.0,S10,165,LAD,False,LAD,-0.025984089474010413
4,9,9,3,3,0,1,0,2,10,6,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0.3333333333333333,0.3333333333333333,1.1111111111111112,1.4444444444444444,0.7777777777777779,0.2,,0.2222222222222222,0.2222222222222222,0.0,0.75,0.25,3.0,244.66666666666666,0.3333333333333333,1.1111111111111112,3.5632832310815536,0.436,3,1,BN,9.0,9.0,3.0,10.0,0.0,0.0,0.0,S10,168,LAD,False,LAD,0.39146281489582496
12,34,33,12,3,6,5,0,1,20,6,1,0,7,0,0,1,0,0,1,5,3,4,2,0,0.36363636363636365,0.38235294117647056,0.6060606060606061,0.9884135472370766,0.24242424242424243,0.44,0.0,0.029411764705882353,0.20588235294117646,0.029411764705882353,0.6,0.4,1.5,254.9142857142857,0.35294117647058826,0.5882352941176471,2.5032755660941035,0.027200000000000047,9,6,BN,34.0,34.0,12.0,20.0,0.0,0.0,0.0,S10,169,NYM,False,NYM,0.3830578589183844
10,19,17,6,3,4,2,0,0,8,2,2,0,5,0,1,1,0,0,0,2,2,1,1,0,0.35294117647058826,0.42105263157894735,0.47058823529411764,0.891640866873065,0.11764705882352938,0.5,0.5,0.0,0.2631578947368421,0.10526315789473684,0.6666666666666666,0.3333333333333333,2.0,253.0952380952381,0.3157894736842105,0.42105263157894735,-0.4281511844902212,0.1325,4,2,BC,19.0,19.0,6.0,8.0,0.0,0.0,0.0,S10,170,LAD,False,LAD,0.03135769754716926
11,33,31,7,4,2,1,2,2,18,7,2,0,12,0,0,0,0,0,0,1,2,6,3,0,0.22580645161290322,0.2727272727272727,0.5806451612903226,0.8533724340175953,0.3548387096774194,0.29411764705882354,,0.06060606060606061,0.36363636363636365,0.06060606060606061,0.25,0.75,0.3333333333333333,236.75757575757575,0.21212121212121213,0.5757575757575758,1.2596436679572793,-0.1992,3,9,BP,33.0,33.0,7.0,19.0,0.0,0.0,0.0,S10,176,PIT,False,PIT,0.2547908366838498
13,29,26,8,4,6,1,0,1,12,3,3,0,8,0,0,0,0,0,1,2,2,6,0,0,0.3076923076923077,0.3793103448275862,0.46153846153846156,0.8408488063660478,0.15384615384615385,0.4117647058823529,,0.034482758620689655,0.27586206896551724,0.10344827586206896,0.45454545454545453,0.5454545454545454,0.8333333333333334,233.93103448275863,0.27586206896551724,0.41379310344827586,-1.3903219308722348,0.09150000000000005,5,6,BN,29.0,29.0,8.0,12.0,0.0,0.0,0.0,S10,178,CWS,False,CWS,-0.025821052882510333
16,47,43,17,8,6,10,0,1,30,7,4,0,6,0,1,4,0,0,0,5,1,10,4,0,0.3953488372093023,0.44680851063829785,0.6976744186046512,1.144482929242949,0.3023255813953489,0.4444444444444444,0.2,0.02127659574468085,0.1276595744680851,0.0851063829787234,0.3,0.7,0.42857142857142855,228.65384615384616,0.3617021276595745,0.6382978723404256,2.962573481619998,0.9560999999999998,6,14,BC,47.0,47.0,17.0,30.0,0.0,0.0,0.0,S10,180,CLE,False,CLE,0.4797374719420521
12,27,24,6,2,6,0,0,0,6,2,3,0,8,0,0,0,0,0,0,3,2,5,0,0,0.25,0.3333333333333333,0.25,0.5833333333333333,0.0,0.375,,0.0,0.2962962962962963,0.1111111111111111,0.5,0.5,1.0,242.0,0.2222222222222222,0.2222222222222222,-0.769379791695763,-0.1147,5,5,1B,27.0,27.0,6.0,6.0,0.0,0.0,0.0,S10,186,ATL,False,ATL,0.028465496193432506
10,29,27,9,4,8,1,0,0,10,3,2,0,2,0,2,0,0,0,1,2,3,6,5,0,0.3333333333333333,0.3793103448275862,0.37037037037037035,0.7496807151979565,0.037037037037037035,0.36,1.0,0.0,0.06896551724137931,0.06896551724137931,0.35294117647058826,0.6470588235294118,0.5454545454545454,249.29032258064515,0.3448275862068966,0.41379310344827586,-1.5807138765988715,0.18310000000000007,6,11,BC,29.0,29.0,10.0,12.0,0.0,0.0,0.0,S10,190,MIA,False,MIA,-0.04486024745517401
7,20,20,4,3,0,2,0,2,12,6,0,0,4,0,0,0,0,0,1,5,3,3,1,0,0.2,0.2,0.6,0.8,0.39999999999999997,0.14285714285714285,,0.1,0.2,0.0,0.6923076923076923,0.3076923076923077,2.25,288.55,0.2,0.6,0.830188297595503,0.15860000000000002,9,4,BC,20.0,20.0,4.0,12.0,0.0,0.0,0.0,S10,191,COL,False,COL,0.16109547817659386
10,28,25,9,6,5,3,1,0,14,3,2,0,3,0,0,0,0,1,2,2,2,9,1,0,0.36,0.39285714285714285,0.56,0.9528571428571428,0.20000000000000007,0.391304347826087,,0.0,0.10714285714285714,0.07142857142857142,0.35294117647058826,0.6470588235294118,0.5454545454545454,219.96428571428572,0.2857142857142857,0.42857142857142855,0.18490458155228895,0.25789999999999996,6,11,1B,28.0,28.0,8.0,12.0,0.0,0.0,0.0,S10,204,LAD,False,LAD,0.12779776593908987
13,35,33,11,5,7,3,0,1,17,4,2,0,8,0,0,0,0,0,0,4,1,2,7,0,0.3333333333333333,0.37142857142857144,0.5151515151515151,0.8865800865800866,0.18181818181818182,0.4166666666666667,,0.02857142857142857,0.22857142857142856,0.05714285714285714,0.35714285714285715,0.6428571428571429,0.5555555555555556,238.94285714285715,0.3142857142857143,0.4857142857142857,1.834586789339366,0.03950000000000001,5,9,SF,35.0,35.0,11.0,17.0,0.0,0.0,0.0,S10,226,PHI,False,PHI,0.3200928136637628
14,36,29,3,2,3,0,0,0,3,3,5,1,4,0,0,0,0,2,1,7,7,8,2,0,0.10344827586206896,0.2222222222222222,0.10344827586206896,0.32567049808429116,0.0,0.1111111111111111,,0.0,0.1111111111111111,0.1388888888888889,0.5555555555555556,0.4444444444444444,1.25,296.1142857142857,0.1388888888888889,0.11428571428571428,-5.314926150223096,-0.7178,15,12,1B,36.0,35.0,4.0,4.0,1.0,0.0,0.0,S10,238,NYM,False,NYM,-0.3909546478716312
13,35,33,9,6,3,3,0,3,21,6,2,0,8,0,0,0,0,0,1,2,5,7,2,0,0.2727272727272727,0.3142857142857143,0.6363636363636364,0.9506493506493506,0.36363636363636365,0.2727272727272727,,0.08571428571428572,0.22857142857142856,0.05714285714285714,0.47058823529411764,0.5294117647058824,0.8888888888888888,236.17142857142858,0.2571428571428571,0.6,1.216600102202261,0.5906,8,9,HK,35.0,35.0,9.0,21.0,0.0,0.0,0.0,S10,241,ARI,False,ARI,0.2582941449500523
9,16,12,2,3,1,1,0,0,3,2,2,0,3,0,0,0,0,2,0,0,0,4,5,0,0.16666666666666666,0.25,0.25,0.5,0.08333333333333334,0.18181818181818182,,0.0,0.1875,0.125,0.0,1.0,0.0,249.6,0.1875,0.2,-2.552185940839324,-0.13790000000000002,0,11,HK,16.0,15.0,2.0,3.0,1.0,0.0,0.0,S10,252,STL,False,STL,-0.19275727535029757
10,25,21,6,7,1,0,0,5,21,8,4,0,5,0,0,1,0,0,1,3,1,4,2,0,0.2857142857142857,0.4,1.0,1.4,0.7142857142857143,0.09090909090909091,0.0,0.2,0.2,0.16,0.45454545454545453,0.5454545454545454,0.8333333333333334,235.03846153846155,0.24,0.84,3.01314328455333,0.28959999999999997,5,6,WC,25.0,25.0,6.0,21.0,0.0,0.0,0.0,S10,255,BAL,False,BAL,0.39891013897663746
