G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
3,3.3333333333333335,15,6,1,1,0,0,0,5,0,3,1,1,1,1,0,1.7999999999999998,1.7999999999999998,10.799999999999999,0.0,0.0,9.0,,0.4,0.4,0.6666666666666666,1.0666666666666667,0.6,0.0,0.3333333333333333,0.0,0.6,0.4,1.5,222.5,0.9886224935929688,-0.035799999999999985,15,0,0,2,1,3,2,0,0,,NH-S,S4,20,CWS,True,CWS,-1.7015245354930921,4.0,81,1.7401307376976507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04590587737307415
1,4.333333333333333,22,6,5,5,3,0,0,3,1,2,2,3,3,2,0,6.923076923076923,2.076923076923077,8.307692307692308,1.3846153846153846,4.153846153846154,4.153846153846154,1.0,0.3333333333333333,0.4090909090909091,0.7777777777777778,1.1868686868686869,0.3333333333333333,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.5,0.5,1.0,256.8636363636364,2.492399586619094,-0.16570000000000001,18,1,0,1,2,5,5,0,0,,NH-S,S4,20,NYY,True,NYY,4.990783156814601,4.333333333333333,128,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.17157061308211607
6,17.333333333333332,76,19,10,10,8,1,0,11,3,8,7,5,22,4,0,3.4615384615384617,1.5576923076923077,6.5769230769230775,1.0384615384615385,2.769230769230769,3.8076923076923084,1.375,0.2835820895522388,0.35526315789473684,0.5522388059701493,0.9075019638648861,0.2962962962962963,0.039473684210526314,0.14473684210526316,0.10526315789473684,0.36585365853658536,0.6341463414634146,0.5769230769230769,226.07894736842104,0.23463305356991548,-0.09678900000000003,67,1,0,7,1,15,26,1,0,1.0,NH-S,S4,20,LAD,True,LAD,3.6638600798915233,16.666666666666668,119,10.697839660568823,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.2448489793732036
6,29.0,118,20,12,12,19,0,2,22,5,12,24,10,17,6,0,2.4827586206896552,1.3448275862068966,4.137931034482759,1.0344827586206897,3.9310344827586206,4.551724137931034,1.1578947368421053,0.20202020202020202,0.3305084745762712,0.3838383838383838,0.7143468584146551,0.20833333333333334,0.0423728813559322,0.1864406779661017,0.16101694915254236,0.6461538461538462,0.35384615384615387,1.826086956521739,259.5739130434783,-4.616643929058662,0.14612700000000006,99,0,0,3,0,42,23,1,0,1.0,BF-B,S4,21,BOS,False,BOS,3.988130636920701,29.333333333333332,74,11.780012378027266,5.0,3.0,3.0,1.0,4.0,1.0,0.0,0.0,0.8,0.8782545191974849
7,23.333333333333332,112,28,17,17,22,0,0,15,4,17,13,14,16,4,0,4.371428571428572,2.142857142857143,7.199999999999999,1.0285714285714285,5.6571428571428575,3.8571428571428577,0.6818181818181818,0.3111111111111111,0.44642857142857145,0.5222222222222223,0.9686507936507938,0.3380281690140845,0.03571428571428571,0.13392857142857142,0.19642857142857142,0.6226415094339622,0.37735849056603776,1.65,240.3913043478261,5.7582667329755175,-0.5917,90,0,0,7,0,33,20,1,2,0.3333333333333333,NT-B,S4,22,BOS,False,BOS,5.06990403593548,23.0,153,19.03863817283717,6.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.4,-0.1804190958004221
9,40.0,171,42,17,17,16,1,0,35,7,28,12,23,34,9,0,2.55,1.45,6.300000000000001,1.0499999999999998,2.4000000000000004,5.25,2.1875,0.27450980392156865,0.3391812865497076,0.45751633986928103,0.7966976264189887,0.30973451327433627,0.04093567251461988,0.2046783625730994,0.0935672514619883,0.4819277108433735,0.5180722891566265,0.9302325581395349,248.88135593220338,-6.0198739107701575,0.2270000000000002,153,2,0,7,0,40,43,5,2,0.7142857142857143,BS-H,S4,37,MIA,False,MIA,3.023475464506908,41.333333333333336,72,16.04281992826425,7.0,6.0,4.0,2.0,3.0,3.0,0.0,0.0,0.5,1.2056900317199548
1,2.0,6,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0.0,0.5,0.0,0.0,3.0,9.0,3.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,317.5,-1.145975443383356,0.1333,5,0,0,0,0,2,1,0,0,,BS-B,S4,38,ATL,False,ATL,-0.20152453549309213,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1357800931328247
8,40.666666666666664,180,38,23,23,26,0,0,26,5,18,18,32,31,9,0,3.3934426229508197,1.5737704918032789,5.606557377049181,0.7377049180327869,3.836065573770492,3.836065573770492,1.0,0.25165562913907286,0.35555555555555557,0.47019867549668876,0.8257542310522443,0.2682926829268293,0.027777777777777776,0.14444444444444443,0.14444444444444443,0.574468085106383,0.425531914893617,1.35,257.07650273224044,-0.276847062744606,0.35316800000000015,151,3,0,12,3,54,40,1,2,0.3333333333333333,NT-S,S4,39,CIN,False,CIN,3.536180382539695,40.666666666666664,65,14.210620029940245,7.0,7.0,6.0,2.0,2.0,4.0,0.0,0.0,0.3333333333333333,0.6631611701091333
9,29.666666666666668,136,36,24,24,16,2,0,23,6,19,18,10,21,12,0,4.853932584269662,1.7528089887640448,7.2808988764044935,1.2134831460674156,3.235955056179775,4.651685393258427,1.4375,0.3,0.38235294117647056,0.5833333333333334,0.9656862745098039,0.32967032967032966,0.04411764705882353,0.16911764705882354,0.11764705882352941,0.484375,0.515625,0.9393939393939394,237.43262411347519,7.645149332560665,-0.4063,120,0,0,6,5,31,33,5,2,0.7142857142857143,NH-S,S4,42,TBR,False,TBR,3.995104677990054,30.666666666666668,118,19.63213365898033,4.0,5.0,3.0,1.0,3.0,4.0,0.0,0.0,0.42857142857142855,-0.2843771605809805
11,32.333333333333336,139,31,27,27,14,0,2,50,10,12,3,13,22,6,0,5.010309278350515,1.3917525773195876,5.752577319587628,1.8556701030927831,2.5979381443298966,9.278350515463917,3.5714285714285716,0.248,0.3237410071942446,0.584,0.9077410071942446,0.3230769230769231,0.07194244604316546,0.3597122302158273,0.10071942446043165,0.40425531914893614,0.5957446808510638,0.6785714285714286,248.13868613138686,4.8012808538537906,-0.4065,125,0,0,6,3,19,28,1,0,1.0,TT-H,S4,58,PIT,False,PIT,3.5252795882182477,33.333333333333336,109,19.634993882287226,9.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.2857142857142857,0.010600961686951483
6,28.333333333333332,110,19,9,9,13,1,0,21,1,13,13,15,24,5,0,1.9058823529411766,1.1294117647058823,4.023529411764706,0.21176470588235294,2.7529411764705882,4.447058823529412,1.6153846153846154,0.19791666666666666,0.2909090909090909,0.2916666666666667,0.5825757575757575,0.24,0.00909090909090909,0.19090909090909092,0.11818181818181818,0.546875,0.453125,1.206896551724138,248.57798165137615,-9.022516649388118,0.9994000000000001,96,1,0,4,1,35,29,2,0,1.0,NT-H,S4,59,CHC,False,CHC,1.6514166409774962,29.0,49,7.618676388629407,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.6666666666666666,1.2905983928377784
1,1.0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,,296.6666666666667,-0.572987721691678,0.0016449999999999998,2,0,0,0,0,2,0,0,0,,POS,S4,66,SEA,False,SEA,2.298475464506908,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06789004656641234
6,16.0,75,31,12,12,3,0,0,6,4,19,10,15,7,3,0,4.5,2.125,11.625,1.5,1.125,2.25,2.0,0.4305555555555556,0.4533333333333333,0.7222222222222222,1.1755555555555555,0.43548387096774194,0.05333333333333334,0.08,0.04,0.7368421052631579,0.2631578947368421,2.8,222.13253012048193,3.0156716475547265,-0.2009,72,0,0,7,1,28,10,4,4,0.5,EG-S,S4,70,CHC,False,CHC,4.360975464506907,16.0,176,15.222228987654221,4.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.03678530482435902
8,26.666666666666668,112,21,19,19,18,0,0,39,6,11,9,10,11,4,0,4.2749999999999995,1.4625,4.725,1.3499999999999999,4.05,8.774999999999999,2.1666666666666665,0.22580645161290322,0.3482142857142857,0.46236559139784944,0.8105798771121351,0.30612244897959184,0.05357142857142857,0.3482142857142857,0.16071428571428573,0.625,0.375,1.6666666666666667,250.5391304347826,3.982953932731906,-0.12456200000000003,93,1,0,4,0,25,15,5,0,1.0,TT-H,S4,74,ATL,False,ATL,3.323475464506908,27.0,87,12.64562114756366,7.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.25,-0.002887815776060965
6,31.333333333333332,139,43,26,26,11,0,0,25,9,21,17,11,28,4,0,4.9787234042553195,1.723404255319149,8.23404255319149,1.723404255319149,2.1063829787234045,4.787234042553191,2.272727272727273,0.3359375,0.38848920863309355,0.6796875,1.0681767086330936,0.3617021276595745,0.06474820143884892,0.17985611510791366,0.07913669064748201,0.5223880597014925,0.47761194029850745,1.09375,226.87412587412587,8.234523484700839,-0.5081,128,0,0,9,4,35,32,3,2,0.6,BS-B,S4,75,COL,False,COL,4.489964826209036,30.333333333333332,122,19.916536520676342,6.0,6.0,6.0,0.0,2.0,4.0,0.0,0.0,0.3333333333333333,-0.33272330139775336
5,28.0,110,20,14,14,9,2,0,16,10,5,14,8,31,11,0,3.0,1.0357142857142858,4.285714285714286,2.142857142857143,1.9285714285714288,3.4285714285714284,1.7777777777777777,0.19801980198019803,0.2636363636363636,0.5445544554455446,0.8081908190819083,0.13333333333333333,0.09090909090909091,0.14545454545454545,0.08181818181818182,0.373134328358209,0.6268656716417911,0.5952380952380952,257.4954128440367,-2.476382771389591,1.0297,101,0,0,5,0,25,42,2,0,1.0,FP-S,S4,76,COL,False,COL,5.762761178792623,28.0,86,13.0,5.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.6,0.6359850050379258
3,8.0,34,8,3,3,5,0,0,8,0,7,3,6,4,0,0,2.25,1.625,6.0,0.0,3.75,6.0,1.6,0.27586206896551724,0.38235294117647056,0.3103448275862069,0.6926977687626774,0.38095238095238093,0.0,0.23529411764705882,0.14705882352941177,0.7142857142857143,0.2857142857142857,2.5,258.8611111111111,-2.4098533374952096,0.24450000000000005,29,0,0,1,0,10,4,0,2,0.0,POS,S4,91,DET,False,DET,1.1734754645069079,8.333333333333334,60,2.6922208144889788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.36101977691829246
10,27.666666666666668,117,26,11,11,12,0,3,29,5,16,10,19,20,1,0,2.3855421686746987,1.3734939759036144,5.638554216867469,1.0843373493975903,2.602409638554217,6.289156626506024,2.4166666666666665,0.2524271844660194,0.3247863247863248,0.4563106796116505,0.7810970043979752,0.29577464788732394,0.042735042735042736,0.24786324786324787,0.10256410256410256,0.6037735849056604,0.39622641509433965,1.5238095238095237,263.91525423728814,-4.076083099512234,1.5711899999999999,103,2,0,4,1,32,21,3,1,0.75,BS-B,S4,92,DET,False,DET,2.8526923319767876,29.333333333333332,53,8.468059048149385,5.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.8206680114437607
10,38.0,169,32,23,23,26,1,1,30,2,16,19,22,31,9,0,3.6315789473684212,1.5263157894736843,5.052631578947368,0.3157894736842105,4.105263157894737,4.7368421052631575,1.1538461538461537,0.2302158273381295,0.3431952662721893,0.4028776978417266,0.7460729641139159,0.2702702702702703,0.011834319526627219,0.17751479289940827,0.15384615384615385,0.5238095238095238,0.47619047619047616,1.1,248.63473053892216,1.89654124090138,0.4802589999999999,139,4,0,10,4,44,40,2,0,1.0,NT-S,S4,93,DET,False,DET,2.456370201349013,40.0,79,16.991949081601877,4.0,7.0,1.0,0.0,3.0,4.0,1.0,0.0,0.42857142857142855,0.40698766695463806
8,24.0,102,28,15,15,5,0,0,15,8,8,10,14,21,9,0,3.75,1.375,7.0,2.0,1.25,3.75,3.0,0.28865979381443296,0.3235294117647059,0.7010309278350515,1.0245603395997573,0.2702702702702703,0.0784313725490196,0.14705882352941177,0.049019607843137254,0.4642857142857143,0.5357142857142857,0.8666666666666667,248.1238095238095,1.857831411901219,-0.058200000000000016,97,0,0,8,4,26,30,2,1,0.6666666666666666,NH-B,S4,94,DET,False,DET,5.006808797840241,24.333333333333332,123,16.178729149668904,7.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.17432018831619261
1,2.0,17,6,9,9,7,3,0,0,1,4,1,1,2,0,0,27.0,6.5,18.0,3.0,21.0,0.0,0.0,0.75,0.7647058823529411,1.25,2.014705882352941,0.5555555555555556,0.058823529411764705,0.0,0.4117647058823529,0.6666666666666666,0.3333333333333333,2.0,213.57142857142858,7.854024556616643,0.0073999999999999995,8,2,0,1,0,4,2,0,0,,POS,S4,108,HOU,False,HOU,18.298475464506907,2.6666666666666665,347,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7253852340772786
9,34.666666666666664,143,38,21,21,9,0,0,18,13,16,12,22,37,7,0,3.634615384615385,1.3557692307692308,6.5769230769230775,2.25,1.557692307692308,3.115384615384616,2.0,0.2857142857142857,0.32867132867132864,0.6616541353383458,0.9903254640096745,0.24271844660194175,0.09090909090909091,0.1258741258741259,0.06293706293706294,0.4823529411764706,0.5176470588235295,0.9318181818181818,242.04225352112675,1.5750127362870896,0.04758600000000002,133,1,0,7,2,41,44,1,1,0.5,FP-B,S4,109,HOU,False,HOU,5.913860079891524,34.333333333333336,121,22.523023130715437,7.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.4,0.34734947263994764
8,19.0,87,28,18,18,5,0,1,18,10,11,9,7,15,5,0,5.684210526315789,1.736842105263158,8.842105263157894,3.1578947368421053,1.5789473684210527,5.684210526315789,3.6,0.34146341463414637,0.3793103448275862,0.7926829268292683,1.1719932716568544,0.3333333333333333,0.11494252873563218,0.20689655172413793,0.05747126436781609,0.47368421052631576,0.5263157894736842,0.9,244.8181818181818,6.706815643313444,-0.4723,82,0,0,7,0,18,20,2,1,0.6666666666666666,BS-B,S4,111,HOU,False,HOU,7.035317569770065,20.0,178,19.19918207111279,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3333333333333333,-0.3635346068112526
10,23.0,111,32,22,22,14,0,0,38,9,15,6,9,9,3,0,5.739130434782608,2.0,8.347826086956522,2.347826086956522,3.6521739130434785,9.91304347826087,2.7142857142857144,0.32989690721649484,0.4144144144144144,0.7010309278350515,1.115445342249466,0.46,0.08108108108108109,0.34234234234234234,0.12612612612612611,0.6,0.4,1.5,235.24778761061947,8.228718231037176,-0.9117350000000001,97,0,0,7,1,18,12,3,1,0.75,TT-H,S4,112,HOU,False,HOU,4.907171116680821,24.666666666666668,154,20.48209824995657,5.0,5.0,1.0,0.0,2.0,4.0,0.0,1.0,0.3333333333333333,-0.4309946704056694
3,7.333333333333333,27,7,2,2,1,0,0,0,0,4,9,9,1,0,0,1.6363636363636365,1.090909090909091,5.7272727272727275,0.0,0.8181818181818183,0.0,0.0,0.2692307692307692,0.2962962962962963,0.4230769230769231,0.7193732193732194,0.2692307692307692,0.0,0.0,0.037037037037037035,0.9523809523809523,0.047619047619047616,20.0,310.89285714285717,-2.1775825774850506,-0.025800000000000017,26,0,0,2,1,20,1,0,1,0.0,EG-H,S4,117,HOU,False,HOU,1.707566373597817,8.0,30,1.2894718252338884,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3130797273237059
7,8.333333333333334,47,20,15,15,4,1,0,4,4,9,10,4,2,2,0,10.799999999999999,2.88,14.399999999999999,2.88,2.88,2.88,1.0,0.46511627906976744,0.5106382978723404,0.9069767441860465,1.4176150420583868,0.45714285714285713,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.8,0.2,4.0,208.93617021276594,10.089569586024894,0.13569999999999996,43,0,0,7,0,16,4,1,0,1.0,EG-S,S4,124,HOU,False,HOU,8.018475464506908,8.333333333333334,296,13.318990307337975,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,-0.8430269930456582
5,26.666666666666668,113,23,13,13,13,1,0,44,10,10,8,9,12,4,0,2.925,1.3499999999999999,5.175,2.25,2.925,9.899999999999999,3.3846153846153846,0.23,0.3185840707964602,0.56,0.8785840707964603,0.2826086956521739,0.08849557522123894,0.3893805309734513,0.11504424778761062,0.5428571428571428,0.45714285714285713,1.1875,255.6153846153846,-3.7425610598285903,0.9347999999999999,100,0,0,3,0,19,16,4,1,0.8,TT-H,S4,127,KCR,False,KCR,4.335975464506907,26.333333333333332,91,12.87733910960846,5.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.7731941082790702
6,15.0,71,24,14,14,2,0,1,11,4,9,5,5,9,15,0,5.6,1.7333333333333334,9.600000000000001,1.6,0.8,4.3999999999999995,5.5,0.35294117647058826,0.36619718309859156,0.6911764705882353,1.0573736536868268,0.37037037037037035,0.056338028169014086,0.15492957746478872,0.028169014084507043,0.29411764705882354,0.7058823529411765,0.4166666666666667,228.14285714285714,7.357209781134399,-0.6371,68,1,0,11,0,10,24,1,0,1.0,WC-S,S4,129,KCR,False,KCR,3.698475464506908,15.666666666666666,132,11.199182071112789,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.4850608173786524
8,14.0,72,23,19,19,8,0,0,10,2,7,8,8,12,3,0,8.142857142857142,2.2142857142857144,9.857142857142858,0.8571428571428571,3.4285714285714284,4.285714285714286,1.25,0.359375,0.4305555555555556,0.703125,1.1336805555555556,0.40384615384615385,0.027777777777777776,0.1388888888888889,0.1111111111111111,0.53125,0.46875,1.1333333333333333,221.91549295774647,10.458151933639062,-0.759369,64,0,0,12,2,17,15,0,0,,TD-H,S4,130,KCR,False,KCR,3.4413326073640507,16.0,172,14.85973884233093,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,-0.7916246078300372
12,28.0,112,25,16,16,4,0,0,18,10,4,9,11,36,9,0,3.4285714285714284,1.0357142857142858,5.357142857142858,2.142857142857143,0.8571428571428571,3.8571428571428577,4.5,0.23148148148148148,0.25892857142857145,0.6203703703703703,0.8792989417989419,0.1875,0.08928571428571429,0.16071428571428573,0.03571428571428571,0.3181818181818182,0.6818181818181818,0.4666666666666667,231.06363636363636,0.19094143021716148,0.8681,108,0,0,10,1,21,45,0,0,,FP-H,S4,131,2TM,False,NYY,5.084189750221194,27.666666666666668,133,19.873240249393955,5.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,0.8,0.3763134344754135
5,12.333333333333334,55,16,12,12,2,0,0,11,8,3,3,5,15,3,0,5.837837837837838,1.4594594594594594,7.783783783783782,3.891891891891891,0.9729729729729728,5.351351351351351,5.5,0.3018867924528302,0.32727272727272727,0.8490566037735849,1.176329331046312,0.23529411764705882,0.14545454545454545,0.2,0.03636363636363636,0.3076923076923077,0.6923076923076923,0.4444444444444444,215.28301886792454,6.2110277613956235,-0.11340000000000003,53,0,0,5,0,8,18,0,0,,FP-H,S4,131,LAD,True,LAD,8.433610599642043,13.0,174,12.199182071112789,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,-0.426929412190079
7,15.666666666666666,57,9,4,4,2,0,0,7,2,1,6,6,21,6,0,1.5319148936170213,0.7021276595744681,3.446808510638298,0.7659574468085107,0.7659574468085107,2.6808510638297873,3.5,0.16363636363636364,0.19298245614035087,0.4,0.5929824561403509,0.15217391304347827,0.03508771929824561,0.12280701754385964,0.03508771929824561,0.325,0.675,0.48148148148148145,245.73684210526315,-6.020086331178463,0.9814999999999998,55,0,0,5,1,13,27,0,0,,FP-H,S4,131,NYY,True,NYY,2.447411634719674,14.666666666666666,97,7.6740581782811645,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.8032428466654927
4,12.333333333333334,53,13,7,7,9,0,0,3,4,7,8,9,11,0,0,3.4054054054054053,1.7837837837837838,6.324324324324324,1.9459459459459456,4.378378378378378,1.4594594594594594,0.3333333333333333,0.3023255813953488,0.41509433962264153,0.627906976744186,1.0430013163668277,0.24324324324324326,0.07547169811320754,0.05660377358490566,0.16981132075471697,0.6764705882352942,0.3235294117647059,2.090909090909091,238.8,-0.4179705369179133,-0.07679999999999998,43,1,0,2,0,23,11,2,0,1.0,NT-B,S4,148,2TM,False,MIL,7.217394383425827,12.333333333333334,94,6.246519371688095,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.2289095680431116
