G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
16,43,37,11,4,7,2,2,0,17,5,6,0,9,0,0,0,0,0,1,6,5,3,3,0,0.2972972972972973,0.3953488372093023,0.4594594594594595,0.8548082966687618,0.16216216216216217,0.39285714285714285,,0.0,0.20930232558139536,0.13953488372093023,0.6666666666666666,0.3333333333333333,2.0,250.6904761904762,0.3953488372093023,0.4864864864864865,1.380242956879302,-0.23060000000000003,12,6,BC,43,37,11,18,6,0,0,S7,24,BOS,False,BOS,0.30634317547152473
1,2,2,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1.0,1.5,0.5,1.0,,0.0,0.5,0.0,,,,142.0,0.5,1.0,-0.23254906096959138,-0.0183,0,0,P,2,2,1,2,0,0,0,S7,28,SFG,False,SFG,-0.01542612099074544
13,31,28,7,5,1,3,0,3,19,5,3,0,10,0,0,1,0,0,0,1,3,3,4,0,0.25,0.3225806451612903,0.6785714285714286,1.0011520737327189,0.4285714285714286,0.26666666666666666,0.0,0.0967741935483871,0.3225806451612903,0.0967741935483871,0.36363636363636365,0.6363636363636364,0.5714285714285714,260.5625,0.3225806451612903,0.5714285714285714,0.8372305944695462,0.10609999999999994,4,7,TT,31,28,7,16,3,0,0,S7,32,BAL,False,BAL,0.20506922859326693
10,26,23,11,6,6,1,0,4,24,10,3,0,2,0,1,0,0,0,0,2,3,4,1,0,0.4782608695652174,0.5384615384615384,1.0434782608695652,1.5819397993311037,0.5652173913043478,0.4117647058823529,1.0,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.5,0.5,1.0,197.85185185185185,0.5384615384615384,1.0869565217391304,6.428225578453887,0.6573,5,5,BC,26,23,11,25,3,0,0,S7,33,LAA,False,LAA,0.7445967642261667
16,48,46,11,7,2,6,1,2,25,9,1,0,10,0,1,0,0,1,2,4,5,9,8,0,0.2391304347826087,0.25,0.5434782608695652,0.7934782608695652,0.3043478260869565,0.2571428571428571,1.0,0.041666666666666664,0.20833333333333334,0.020833333333333332,0.3793103448275862,0.6206896551724138,0.6111111111111112,270.16326530612247,0.22916666666666666,0.5434782608695652,-2.4726926777153326,-0.04920000000000003,11,18,S,48,46,11,25,0,2,0,S7,34,BOS,False,BOS,-0.05937842522240446
1,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.25,0.25,0.25,0.5,0.0,0.25,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,309.0,0.25,0.25,-1.0171252423616748,-0.23360000000000003,1,2,BP,4,4,1,1,0,0,0,S7,35,MIN,False,MIN,-0.08605495402374008
4,10,10,1,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,3,1,1,0,0,0.1,0.1,0.1,0.2,0.0,0.16666666666666666,,0.0,0.4,0.0,0.8333333333333334,0.16666666666666666,5.0,304.2,0.1,0.1,-2.8728903097430125,-0.2479,5,1,XB,10,10,1,1,0,0,0,S7,36,CIN,False,CIN,-0.24814510544323273
13,30,28,10,4,6,2,2,0,16,1,2,0,7,0,1,0,0,0,1,4,1,5,1,0,0.35714285714285715,0.4,0.5714285714285714,0.9714285714285714,0.21428571428571425,0.47619047619047616,1.0,0.0,0.23333333333333334,0.06666666666666667,0.5,0.5,1.0,225.90322580645162,0.4,0.5714285714285714,-0.669949254053317,-0.23790000000000003,6,6,BC,30,28,10,16,2,0,0,S7,39,MIA,False,MIA,0.0504368511878738
6,17,14,1,1,1,0,0,0,1,0,3,0,5,0,0,0,0,0,2,3,1,3,1,0,0.07142857142857142,0.23529411764705882,0.07142857142857142,0.3067226890756303,0.0,0.1111111111111111,,0.0,0.29411764705882354,0.17647058823529413,0.6,0.4,1.5,281.6470588235294,0.17647058823529413,0.06666666666666667,-3.9119129277344746,-0.20729999999999998,6,4,BC,17,15,1,1,2,0,0,S7,41,CIN,False,CIN,-0.32464661937063105
13,42,41,17,6,11,5,1,0,24,6,0,0,5,0,3,1,0,1,0,4,4,5,7,0,0.4146341463414634,0.40476190476190477,0.5853658536585366,0.9901277584204413,0.17073170731707316,0.4594594594594595,0.75,0.0,0.11904761904761904,0.0,0.38095238095238093,0.6190476190476191,0.6153846153846154,240.2826086956522,0.40476190476190477,0.5853658536585366,0.7623276630755167,0.19739999999999996,8,13,BC,42,41,17,24,0,1,0,S7,48,SFG,False,SFG,0.24063725353803936
10,25,21,4,4,2,1,0,1,8,4,3,0,4,0,0,0,0,1,0,2,3,5,4,0,0.19047619047619047,0.28,0.38095238095238093,0.660952380952381,0.19047619047619047,0.17647058823529413,,0.04,0.16,0.12,0.3333333333333333,0.6666666666666666,0.5,266.8,0.28,0.38095238095238093,-1.7898657508784064,-0.20049999999999998,5,10,BN,25,21,4,8,3,1,0,S7,55,CIN,False,CIN,-0.08112676126016939
15,41,38,12,5,6,2,1,3,25,5,3,0,13,0,0,0,0,0,0,3,4,5,1,0,0.3157894736842105,0.36585365853658536,0.6578947368421053,1.0237483953786906,0.3421052631578948,0.4090909090909091,,0.07317073170731707,0.3170731707317073,0.07317073170731707,0.5384615384615384,0.46153846153846156,1.1666666666666667,250.3170731707317,0.36585365853658536,0.631578947368421,0.071069750500238,0.05310000000000002,7,6,TT,41,38,12,24,3,0,0,S7,59,MIL,False,MIL,0.16759706972740465
14,39,30,6,7,1,0,0,5,21,10,8,0,5,0,0,0,1,0,0,4,2,9,4,0,0.2,0.3684210526315789,0.7,1.068421052631579,0.49999999999999994,0.05,,0.1282051282051282,0.1282051282051282,0.20512820512820512,0.3157894736842105,0.6842105263157895,0.46153846153846156,229.52631578947367,0.3684210526315789,0.6333333333333333,3.3935258281808838,-0.149,6,13,WC,39,30,6,19,8,0,1,S7,63,CHC,False,CHC,0.4920138923892555
14,37,32,7,6,4,3,0,0,10,2,5,0,10,0,1,2,0,0,1,2,4,7,2,0,0.21875,0.32432432432432434,0.3125,0.6368243243243243,0.09375,0.3181818181818182,0.3333333333333333,0.0,0.2702702702702703,0.13513513513513514,0.4375,0.5625,0.7777777777777778,261.55,0.32432432432432434,0.2903225806451613,-3.3288747438774524,-0.4112999999999999,7,9,BN,37,31,6,9,6,0,0,S7,65,SEA,False,SEA,-0.1880549499227918
15,44,41,11,7,4,6,0,1,20,9,2,0,6,0,1,1,0,1,1,5,4,7,9,0,0.2682926829268293,0.29545454545454547,0.4878048780487805,0.7832594235033259,0.2195121951219512,0.2857142857142857,0.5,0.022727272727272728,0.13636363636363635,0.045454545454545456,0.37037037037037035,0.6296296296296297,0.5882352941176471,255.17777777777778,0.29545454545454547,0.5,0.660267716007434,0.1683000000000001,10,17,SF,44,42,11,21,2,0,0,S7,66,SEA,False,SEA,0.2382600439374448
15,37,33,9,9,3,1,0,5,25,12,4,0,7,0,0,1,0,0,0,2,3,10,2,0,0.2727272727272727,0.35135135135135137,0.7575757575757576,1.1089271089271089,0.48484848484848486,0.19047619047619047,0.0,0.13513513513513514,0.1891891891891892,0.10810810810810811,0.29411764705882354,0.7058823529411765,0.4166666666666667,228.02631578947367,0.35135135135135137,0.7878787878787878,6.277513691847467,0.16020000000000004,5,12,WC,37,33,9,26,4,0,0,S7,68,CHC,False,CHC,0.7725838936497003
5,9,9,3,2,1,2,0,0,5,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.8888888888888888,0.22222222222222227,0.3333333333333333,,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,253.77777777777777,0.3333333333333333,0.5555555555555556,-0.3112109245194616,-0.039,4,2,BC,9,9,3,5,0,0,0,S7,71,TOR,False,TOR,0.004108440526015489
6,12,12,4,1,4,0,0,0,4,1,0,0,5,0,0,1,0,0,1,1,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5714285714285714,0.0,0.0,0.4166666666666667,0.0,0.75,0.25,3.0,286.3076923076923,0.3333333333333333,0.3333333333333333,-0.676170732988703,-0.08050000000000003,3,1,BN,12,12,4,4,0,0,0,S7,73,COL,False,COL,-0.0206443626615881
11,24,24,2,1,1,0,0,1,5,1,0,0,9,0,0,0,0,0,1,4,3,4,2,0,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.2916666666666667,0.125,0.07142857142857142,,0.041666666666666664,0.375,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,303.2083333333333,0.08333333333333333,0.20833333333333334,-5.409801797566608,-0.6270999999999999,8,6,HK,24,24,2,5,0,0,0,S7,78,2TM,False,ATL,-0.44703475848209645
6,12,12,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,3,0,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,,0.0,0.5,0.0,0.4,0.6,0.6666666666666666,275.0,0.08333333333333333,0.08333333333333333,-2.746696992206435,-0.2912,2,3,HK,12,12,1,1,0,0,0,S7,78,MIL,True,MIL,-0.2276969885833613
5,12,12,1,1,0,0,0,1,4,1,0,0,3,0,0,0,0,0,1,3,2,1,2,0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.41666666666666663,0.25,0.0,,0.08333333333333333,0.25,0.0,0.6666666666666666,0.3333333333333333,2.0,331.4166666666667,0.08333333333333333,0.3333333333333333,-2.663104805360173,-0.33590000000000003,6,3,HK,12,12,1,4,0,0,0,S7,78,ATL,True,ATL,-0.2193377698987351
14,39,33,15,7,7,5,0,3,29,6,6,0,7,1,0,0,0,0,0,1,2,6,2,0,0.45454545454545453,0.5384615384615384,0.8787878787878788,1.4172494172494172,0.42424242424242425,0.5217391304347826,,0.07692307692307693,0.1794871794871795,0.15384615384615385,0.2727272727272727,0.7272727272727273,0.375,181.28947368421052,0.5128205128205128,0.7941176470588235,6.752113940761592,0.4808999999999999,3,8,BP,39,34,15,27,5,0,0,S7,79,STL,False,STL,0.8278727036473263
16,44,41,14,10,2,7,0,5,36,14,3,1,11,0,0,0,0,0,1,2,4,7,3,0,0.34146341463414637,0.38636363636363635,0.8780487804878049,1.2644124168514412,0.5365853658536586,0.36,,0.11363636363636363,0.25,0.06818181818181818,0.4117647058823529,0.5882352941176471,0.7,221.4418604651163,0.38636363636363635,0.8780487804878049,6.985133489669156,0.6569,7,10,BP,44,41,14,36,3,0,0,S7,80,COL,False,COL,0.870746621303617
8,18,18,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,2,3,3,6,2,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.125,,0.0,0.1111111111111111,0.0,0.5,0.5,1.0,305.6111111111111,0.1111111111111111,0.1111111111111111,-4.468214514323811,-0.5527,8,8,BC,18,18,2,2,0,0,0,S7,81,COL,False,COL,-0.3763623854764578
15,48,41,9,8,2,1,1,5,27,10,5,0,6,0,0,0,0,2,3,5,9,9,5,0,0.21951219512195122,0.2916666666666667,0.6585365853658537,0.9502032520325203,0.4390243902439025,0.125,,0.10416666666666667,0.125,0.10416666666666667,0.5151515151515151,0.48484848484848486,1.0625,263.6666666666667,0.3125,0.65,-0.26573331166021275,-0.13569999999999993,17,16,1B,48,40,9,26,6,2,0,S7,82,COL,False,COL,0.16131751138310751
15,40,37,7,4,3,2,0,2,15,3,3,0,6,0,1,0,0,0,2,8,3,12,1,0,0.1891891891891892,0.25,0.40540540540540543,0.6554054054054055,0.21621621621621623,0.1724137931034483,1.0,0.05,0.15,0.075,0.5,0.5,1.0,249.02439024390245,0.25,0.3783783783783784,-4.696690165601744,-0.22929999999999995,13,13,BP,40,37,7,14,3,0,0,S7,84,COL,False,COL,-0.31309331443590044
12,30,23,6,5,1,0,2,3,19,6,7,0,2,0,0,0,0,0,2,1,6,6,2,0,0.2608695652173913,0.43333333333333335,0.8260869565217391,1.2594202898550724,0.5652173913043479,0.16666666666666666,,0.1,0.06666666666666667,0.23333333333333334,0.5294117647058824,0.47058823529411764,1.125,224.06666666666666,0.43333333333333335,0.782608695652174,1.7824737500252148,0.05300000000000008,9,8,EN,30,23,6,18,7,0,0,S7,89,COL,False,COL,0.295679151595727
11,26,25,5,3,1,2,1,1,12,4,0,0,2,0,0,0,0,1,1,3,4,7,5,0,0.2,0.19230769230769232,0.48,0.6723076923076923,0.27999999999999997,0.17391304347826086,,0.038461538461538464,0.07692307692307693,0.0,0.38095238095238093,0.6190476190476191,0.6153846153846154,291.2307692307692,0.19230769230769232,0.44,-1.195878388767589,-0.05529999999999999,8,13,S,26,25,4,11,1,0,0,S7,90,2TM,False,CWS,-0.0178136324959808
7,15,14,1,1,0,1,0,0,2,1,0,0,1,0,0,0,0,1,1,1,3,6,3,0,0.07142857142857142,0.06666666666666667,0.14285714285714285,0.2095238095238095,0.07142857142857142,0.07142857142857142,,0.0,0.06666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.5,313.93333333333334,0.06666666666666667,0.13333333333333333,-2.7489610514022425,-0.2633,5,10,S,15,15,1,2,0,0,0,S7,90,MTL,True,MTL,-0.2161802168436215
4,11,11,4,2,1,1,1,1,10,3,0,0,1,0,0,0,0,0,0,2,1,1,2,0,0.36363636363636365,0.36363636363636365,0.9090909090909091,1.2727272727272727,0.5454545454545454,0.3333333333333333,,0.09090909090909091,0.09090909090909091,0.0,0.5,0.5,1.0,260.27272727272725,0.36363636363636365,0.9,1.5530826626346532,0.20800000000000002,3,3,S,11,10,3,9,1,0,0,S7,90,CWS,True,CWS,0.19836658434764068
14,39,33,7,9,1,2,0,4,21,15,6,0,9,0,0,0,0,0,0,1,3,8,5,0,0.21212121212121213,0.3333333333333333,0.6363636363636364,0.9696969696969697,0.4242424242424242,0.15,,0.10256410256410256,0.23076923076923078,0.15384615384615385,0.23529411764705882,0.7647058823529411,0.3076923076923077,241.71052631578948,0.3333333333333333,0.6363636363636364,7.477023455375001,0.9967000000000001,4,13,TT,39,33,7,21,6,0,0,S7,91,CHC,False,CHC,0.9003636551086671
13,31,31,5,3,0,3,1,1,13,5,0,0,3,1,0,0,0,0,2,6,4,8,5,0,0.16129032258064516,0.16129032258064516,0.41935483870967744,0.5806451612903226,0.25806451612903225,0.14814814814814814,,0.03225806451612903,0.0967741935483871,0.0,0.48,0.52,0.9230769230769231,277.8,0.1935483870967742,0.43333333333333335,-3.4874350362883653,-0.2518,12,13,XB,31,30,5,13,1,0,0,S7,93,SEA,False,SEA,-0.2273973344825242
13,34,28,9,6,2,3,0,4,24,9,6,1,2,0,0,1,0,0,0,5,4,6,2,0,0.32142857142857145,0.4411764705882353,0.8571428571428571,1.2983193277310923,0.5357142857142856,0.22727272727272727,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.5294117647058824,0.47058823529411764,1.125,245.14705882352942,0.4411764705882353,0.8571428571428571,4.715846197857482,0.14319999999999997,9,8,SM,34,28,9,24,6,0,0,S7,99,DET,False,DET,0.6046739665913812
13,39,36,3,1,0,3,0,0,6,3,2,0,4,0,0,0,0,1,4,5,14,8,3,0,0.08333333333333333,0.1282051282051282,0.16666666666666666,0.2948717948717948,0.08333333333333333,0.09090909090909091,,0.0,0.10256410256410256,0.05128205128205128,0.6571428571428571,0.34285714285714286,1.9166666666666667,326.15384615384613,0.1282051282051282,0.16666666666666666,-8.48004490251306,-0.867,23,12,1B,39,36,3,6,2,1,0,S7,100,DET,False,DET,-0.6953431806801388
13,34,32,7,3,5,2,0,0,9,1,1,0,4,0,0,0,0,1,1,7,6,6,3,0,0.21875,0.23529411764705882,0.28125,0.5165441176470589,0.0625,0.2413793103448276,,0.0,0.11764705882352941,0.029411764705882353,0.5833333333333334,0.4166666666666667,1.4,299.1470588235294,0.23529411764705882,0.28125,-5.062857202213136,-0.6862,14,10,BN,34,32,7,9,1,1,0,S7,104,DET,False,DET,-0.37319637341568074
15,38,35,11,7,7,2,0,2,19,9,2,0,3,0,0,0,0,1,0,4,8,7,3,0,0.3142857142857143,0.34210526315789475,0.5428571428571428,0.8849624060150376,0.22857142857142854,0.2903225806451613,,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.5217391304347826,0.4782608695652174,1.0909090909090908,259.2368421052632,0.34210526315789475,0.5714285714285714,2.059106046190136,0.6335999999999999,12,11,BC,38,35,11,20,2,1,0,S7,106,DET,False,DET,0.35465752163707387
11,28,27,7,1,6,0,0,1,10,3,1,0,3,0,0,0,0,0,1,3,2,9,3,0,0.25925925925925924,0.2857142857142857,0.37037037037037035,0.656084656084656,0.1111111111111111,0.2608695652173913,,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.3333333333333333,0.6666666666666666,0.5,256.82142857142856,0.2857142857142857,0.37037037037037035,-1.8029041543138846,-0.16379999999999995,6,12,BC,28,27,7,10,1,0,0,S7,108,HOU,False,HOU,-0.07068742394439667
10,27,25,7,3,4,1,0,2,14,4,2,0,6,0,0,0,0,0,0,2,4,3,3,0,0.28,0.3333333333333333,0.56,0.8933333333333333,0.28,0.29411764705882354,,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.5,0.5,1.0,237.62962962962962,0.3333333333333333,0.56,0.353236039844854,-0.14359999999999998,6,6,HK,27,25,7,14,2,0,0,S7,113,HOU,False,HOU,0.14101220291837033
14,37,36,8,4,2,4,0,2,18,4,1,0,13,0,0,0,0,0,0,5,7,2,1,0,0.2222222222222222,0.24324324324324326,0.5,0.7432432432432432,0.2777777777777778,0.2857142857142857,,0.05405405405405406,0.35135135135135137,0.02702702702702703,0.8,0.2,4.0,279.2162162162162,0.21621621621621623,0.4864864864864865,-2.899003156662194,-0.49539999999999995,12,3,HK,37,37,8,18,0,0,0,S7,114,HOU,False,HOU,-0.14506779120126595
1,2,2,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,1.5,2.0,1.0,0.5,,0.0,0.0,0.0,1.0,0.0,,240.0,0.5,1.0,0.43037394369434206,0.049600000000000005,1,0,BC,2,2,1,2,0,0,0,S7,116,TBR,False,TBR,0.05086617947564791
3,8,6,3,1,3,0,0,0,3,3,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0.5,0.625,0.5,1.125,0.0,0.5,,0.0,0.0,0.25,1.0,0.0,,236.625,0.625,0.5,1.793651787535144,0.2823,4,0,1B,8,6,3,3,2,0,0,S7,117,HOU,False,HOU,0.2106803191783692
16,48,39,11,9,4,5,0,2,22,5,9,0,6,0,2,0,0,0,2,4,7,7,4,0,0.28205128205128205,0.4166666666666667,0.5641025641025641,0.9807692307692308,0.28205128205128205,0.2903225806451613,1.0,0.041666666666666664,0.125,0.1875,0.5416666666666666,0.4583333333333333,1.1818181818181819,239.6734693877551,0.4166666666666667,0.5641025641025641,-0.3146163218861401,0.3672000000000001,13,11,1B,48,39,11,22,9,0,0,S7,119,HOU,False,HOU,0.1564292103605148
13,34,30,8,3,3,4,0,1,15,8,4,0,7,0,0,0,0,0,2,3,5,4,3,0,0.26666666666666666,0.35294117647058826,0.5,0.8529411764705883,0.23333333333333334,0.3181818181818182,,0.029411764705882353,0.20588235294117646,0.11764705882352941,0.5882352941176471,0.4117647058823529,1.4285714285714286,259.7352941176471,0.35294117647058826,0.5,-0.06122079596215457,0.00829999999999987,10,7,BC,34,30,8,15,4,0,0,S7,122,HOU,False,HOU,0.12696726720941745
16,39,37,14,5,12,2,0,0,16,1,2,0,5,0,0,0,0,0,1,6,6,4,2,0,0.3783783783783784,0.41025641025641024,0.43243243243243246,0.8426888426888427,0.05405405405405406,0.4375,,0.0,0.1282051282051282,0.05128205128205128,0.6842105263157895,0.3157894736842105,2.1666666666666665,253.51282051282053,0.41025641025641024,0.43243243243243246,-1.6530848734319212,0.008399999999999996,13,6,BC,39,37,14,16,2,0,0,S7,126,HOU,False,HOU,-0.012647177772024976
11,28,25,3,1,2,0,1,0,5,3,1,0,5,0,0,1,0,2,0,4,4,10,1,0,0.12,0.14285714285714285,0.2,0.34285714285714286,0.08000000000000002,0.13636363636363635,0.0,0.0,0.17857142857142858,0.03571428571428571,0.38095238095238093,0.6190476190476191,0.6153846153846154,275.6551724137931,0.14285714285714285,0.16,-3.9967584990139344,-0.32889999999999997,8,13,XB,28,25,2,4,2,1,0,S7,129,KCR,False,KCR,-0.29007285841440167
15,45,38,14,12,6,1,1,6,35,11,7,0,13,0,0,1,0,0,1,2,0,7,2,0,0.3684210526315789,0.4666666666666667,0.9210526315789473,1.3877192982456141,0.5526315789473684,0.42105263157894735,0.0,0.13333333333333333,0.28888888888888886,0.15555555555555556,0.25,0.75,0.3333333333333333,195.8913043478261,0.4666666666666667,0.918918918918919,4.1649328169215725,0.7641999999999999,3,9,TT,45,37,13,34,8,0,0,S7,132,STL,False,STL,0.5926409465819654
1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,319.6666666666667,0.0,0.0,-1.5425927452219383,-0.133,2,1,P,3,3,0,0,0,0,0,S7,134,ARI,False,ARI,-0.14251609686287328
16,40,36,10,6,5,4,0,1,17,4,4,2,6,0,0,0,0,0,2,5,6,8,1,0,0.2777777777777778,0.35,0.4722222222222222,0.8222222222222222,0.19444444444444442,0.3103448275862069,,0.025,0.15,0.1,0.5909090909090909,0.4090909090909091,1.4444444444444444,262.2368421052632,0.35,0.4722222222222222,-1.2852671366940536,0.020000000000000018,13,9,BC,40,36,10,17,4,0,0,S7,135,OAK,False,OAK,0.02804898845486863
16,51,46,18,12,5,9,3,1,36,3,5,0,9,0,0,0,0,0,0,2,4,7,6,0,0.391304347826087,0.45098039215686275,0.782608695652174,1.2335890878090368,0.391304347826087,0.4722222222222222,,0.0196078431372549,0.17647058823529413,0.09803921568627451,0.3157894736842105,0.6842105263157895,0.46153846153846156,216.01960784313727,0.45098039215686275,0.782608695652174,2.090715068125389,0.4384,6,13,S,51,46,18,36,5,0,0,S7,138,NYY,False,NYY,0.4087055270209882
12,37,35,11,6,3,6,0,2,23,2,2,0,6,0,0,0,0,0,2,4,4,4,6,0,0.3142857142857143,0.35135135135135137,0.6571428571428571,1.0084942084942086,0.34285714285714286,0.3333333333333333,,0.05405405405405406,0.16216216216216217,0.05405405405405406,0.5,0.5,1.0,241.7027027027027,0.35135135135135137,0.6666666666666666,-2.175117734932337,-0.08190000000000001,10,10,EN,37,36,12,24,1,0,0,S7,140,KCR,False,KCR,-0.07267924902828024
