IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,W,L,SV,HLD,GS,GF,CG,SHO,RE24,WPA,WAR,AB_A,SF_A,SH_A,1B,2B_A,3B_A,RGO,LGO,FO,PO,LO,GB_outs_A,FB_outs_A,SB_A,CS_A,G,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,SB%_A,Avg Diff,FIP,ERA-,W-L%,Season,Team
88.66666666666667,365.0,73.0,50.0,50.0,40.0,3.0,3.0,54.0,20.0,7.0,9.0,2.0,0.0,16.0,16.0,3.0,1.0,-9.657102148384755,0.07820000000000005,2.386438062939741,323.0,2.0,0.0,30.0,16.0,7.0,38.0,58.0,74.0,28.0,0.0,107.0,102.0,10.0,3.0,16.0,3.3834586466165413,1.2744360902255638,4.93984962406015,1.3533834586466165,2.706766917293233,3.654135338345865,1.35,0.2260061919504644,0.3095890410958904,0.5046439628482973,0.8142330039441876,0.21115537848605578,0.0547945205479452,0.14794520547945206,0.1095890410958904,0.5119617224880383,0.4880382775119617,1.0490196078431373,0.7692307692307693,259.6525874260372,4.240945342993067,100.0,0.4375,S7,ARI
90.00000000000001,394.0,94.0,70.0,70.0,52.0,1.0,1.0,70.0,24.0,7.0,9.0,0.0,1.0,16.0,16.0,1.0,1.0,10.342897851615245,-0.057600000000000026,0.49931780977518403,340.0,2.0,0.0,41.0,24.0,5.0,53.0,42.0,50.0,33.0,0.0,115.0,83.0,6.0,2.0,16.0,4.666666666666666,1.622222222222222,6.266666666666666,1.5999999999999996,3.4666666666666663,4.666666666666666,1.3461538461538463,0.27647058823529413,0.37055837563451777,0.5882352941176471,0.9587936697521648,0.28225806451612906,0.06091370558375635,0.17766497461928935,0.1319796954314721,0.5808080808080808,0.41919191919191917,1.3855421686746987,0.75,251.30231269559627,4.81772061450518,128.0,0.4375,S7,ATL
93.0,400.0,100.0,63.0,63.0,41.0,2.0,0.0,59.0,17.0,6.0,10.0,1.0,1.0,16.0,16.0,3.0,1.0,4.050633548633778,0.02400000000000002,1.1518986704530776,354.0,5.0,0.0,48.0,26.0,9.0,46.0,39.0,72.0,43.0,0.0,100.0,115.0,4.0,5.0,16.0,4.064516129032258,1.5161290322580645,6.451612903225806,1.096774193548387,2.6451612903225805,3.806451612903226,1.4390243902439024,0.2824858757062147,0.3525,0.5508474576271186,0.9033474576271185,0.29328621908127206,0.0425,0.1475,0.1025,0.46511627906976744,0.5348837209302325,0.8695652173913043,0.4444444444444444,243.27679709124675,3.603383696942456,103.0,0.375,S7,BAL
96.33333333333333,425.0,120.0,60.0,60.0,39.0,3.0,1.0,59.0,15.0,7.0,9.0,2.0,0.0,16.0,16.0,3.0,1.0,-1.5320417132517998,-1.3304,1.8074763232239137,380.0,6.0,0.0,50.0,42.0,13.0,49.0,53.0,77.0,28.0,0.0,120.0,105.0,8.0,5.0,16.0,3.737024221453287,1.6505190311418685,7.474048442906574,0.9342560553633218,2.429065743944637,3.674740484429066,1.5128205128205128,0.3157894736842105,0.37411764705882355,0.6131578947368421,0.9872755417956657,0.33653846153846156,0.03529411764705882,0.1388235294117647,0.09176470588235294,0.5333333333333333,0.4666666666666667,1.1428571428571428,0.6153846153846154,239.38348200070496,3.187117000510563,112.0,0.4375,S7,BOS
92.0,377.0,86.0,45.0,45.0,36.0,1.0,0.0,45.0,12.0,12.0,4.0,4.0,0.0,16.0,16.0,6.0,2.0,-15.296123222484002,1.5565000000000002,2.9970490311091593,338.0,3.0,0.0,37.0,31.0,6.0,54.0,60.0,56.0,40.0,0.0,132.0,96.0,7.0,3.0,16.0,2.9347826086956523,1.326086956521739,5.608695652173913,0.7826086956521738,2.347826086956522,2.9347826086956523,1.25,0.25443786982248523,0.32360742705570295,0.4881656804733728,0.8117731075290757,0.2605633802816901,0.03183023872679045,0.11936339522546419,0.09549071618037135,0.5789473684210527,0.42105263157894735,1.375,0.7,260.77664334782884,3.0645805178868226,78.0,0.75,S7,CHC
97.00000000000001,404.0,95.0,53.0,53.0,27.0,0.0,1.0,96.0,23.0,9.0,7.0,0.0,0.0,16.0,16.0,12.0,3.0,-10.335577041979743,1.2552,2.6060893497675943,372.0,5.0,0.0,48.0,19.0,5.0,39.0,43.0,69.0,34.0,0.0,89.0,103.0,8.0,2.0,16.0,3.278350515463917,1.2577319587628863,5.876288659793813,1.4226804123711339,1.670103092783505,5.938144329896906,3.5555555555555554,0.2553763440860215,0.30198019801980197,0.5188172043010753,0.8207974023208773,0.27906976744186046,0.05693069306930693,0.2376237623762376,0.06683168316831684,0.4635416666666667,0.5364583333333334,0.8640776699029126,0.8,253.31743156199676,3.1114204999576427,87.0,0.5625,S7,CIN
92.0,406.0,114.0,61.0,61.0,29.0,0.0,1.0,74.0,18.0,7.0,9.0,2.0,0.0,16.0,16.0,1.0,0.0,2.8718971392221198,-1.21,1.2931267417739905,373.0,4.0,0.0,58.0,29.0,9.0,31.0,33.0,61.0,64.0,0.0,74.0,125.0,0.0,3.0,16.0,3.9782608695652173,1.5543478260869565,7.434782608695652,1.173913043478261,1.891304347826087,4.826086956521739,2.5517241379310347,0.30563002680965146,0.3522167487684729,0.5764075067024129,0.9286242554708859,0.3368421052631579,0.04433497536945813,0.18226600985221675,0.07142857142857142,0.37185929648241206,0.628140703517588,0.592,0.0,246.3624381237725,3.053710952669431,88.0,0.4375,S7,CLE
94.66666666666667,414.0,114.0,65.0,65.0,36.0,0.0,0.0,59.0,23.0,5.0,11.0,0.0,0.0,16.0,16.0,9.0,1.0,5.627385920983219,-3.2173,1.0487171041042096,374.0,4.0,0.0,53.0,31.0,7.0,54.0,49.0,68.0,34.0,0.0,119.0,102.0,7.0,4.0,16.0,4.119718309859155,1.584507042253521,7.225352112676056,1.4577464788732393,2.2816901408450705,3.7394366197183095,1.6388888888888888,0.3048128342245989,0.36231884057971014,0.6096256684491979,0.971944509028908,0.30743243243243246,0.05555555555555555,0.14251207729468598,0.08695652173913043,0.5384615384615384,0.46153846153846156,1.1666666666666667,0.6363636363636364,249.40776470588236,4.226093071469187,110.0,0.3125,S7,COL
94.0,389.0,76.0,40.0,40.0,47.0,3.0,1.0,57.0,13.0,9.0,7.0,5.0,1.0,16.0,16.0,4.0,2.0,-21.88065182844694,1.6793,3.702210752464947,337.0,5.0,0.0,31.0,28.0,4.0,43.0,53.0,62.0,51.0,0.0,109.0,113.0,4.0,3.0,16.0,2.5531914893617023,1.3085106382978724,4.8510638297872335,0.8297872340425532,3.0,3.638297872340426,1.2127659574468086,0.22551928783382788,0.3161953727506427,0.44807121661721067,0.7642665893678533,0.23161764705882354,0.033419023136246784,0.14652956298200515,0.12082262210796915,0.49099099099099097,0.509009009009009,0.9646017699115044,0.5714285714285714,261.75794796032886,3.2583825530394592,73.0,0.5625,S7,CWS
95.66666666666667,441.0,132.0,82.0,82.0,45.0,3.0,0.0,83.0,41.0,6.0,10.0,0.0,0.0,16.0,16.0,7.0,0.0,20.11934817155306,-2.0939,-0.295384184243914,394.0,2.0,0.0,52.0,34.0,5.0,51.0,48.0,54.0,27.0,0.0,116.0,81.0,6.0,6.0,16.0,5.142857142857142,1.8501742160278745,8.278745644599303,2.571428571428571,2.822299651567944,5.205574912891986,1.8444444444444446,0.3350253807106599,0.4013605442176871,0.7588832487309645,1.1602437929486515,0.33455882352941174,0.09297052154195011,0.18820861678004536,0.10204081632653061,0.5888324873096447,0.41116751269035534,1.4320987654320987,0.5,230.9294228949858,6.420662929642617,153.0,0.375,S7,DET
