G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
11,27,24,5,2,5,0,0,0,5,1,3,0,5,0,0,0,0,0,2,3,4,4,3,0,0.20833333333333334,0.2962962962962963,0.20833333333333334,0.5046296296296297,0.0,0.2631578947368421,,0.0,0.18518518518518517,0.1111111111111111,0.5625,0.4375,1.2857142857142858,274.5925925925926,0.2962962962962963,0.20833333333333334,-3.850286431855068,-0.439,9,7,BC,27.0,24.0,5.0,5,3.0,0.0,0.0,S6,389,TEX,False,TEX,-0.278132368943936
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,204.0,0.0,0.0,-0.2119415056747549,-0.025099999999999997,0,0,P,1.0,1.0,0.0,0,0.0,0.0,0.0,S6,390,MTL,False,MTL,-0.017235029299269164
5,8,8,2,1,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0.25,0.25,0.5,0.75,0.25,0.2857142857142857,,0.0,0.125,0.0,0.0,1.0,0.0,241.625,0.25,0.375,-0.9544236341119952,-0.09709999999999998,0,5,S,8.0,8.0,2.0,3,0.0,0.0,0.0,S6,392,MTL,False,MTL,-0.06376939326554891
6,15,14,2,1,1,0,0,1,5,4,1,0,2,0,0,0,0,0,1,2,0,7,1,0,0.14285714285714285,0.2,0.35714285714285715,0.5571428571428572,0.2142857142857143,0.09090909090909091,,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.2727272727272727,0.7272727272727273,0.375,240.33333333333334,0.13333333333333333,0.3333333333333333,-0.21119078525686308,-0.0869,3,8,S,15.0,15.0,2.0,5,0.0,0.0,0.0,S6,393,TOR,False,TOR,0.03826774049740857
1,4,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.5,,0.0,0.25,0.25,1.0,0.0,,230.0,0.5,0.3333333333333333,0.12282358976931507,0.021800000000000003,1,0,P,4.0,3.0,1.0,1,1.0,0.0,0.0,S6,395,TOR,False,TOR,0.028118844049756807
16,41,35,7,5,1,2,0,4,21,10,6,1,2,0,0,0,0,0,1,4,0,13,9,0,0.2,0.3170731707317073,0.6,0.9170731707317072,0.39999999999999997,0.10344827586206896,,0.0975609756097561,0.04878048780487805,0.14634146341463414,0.18518518518518517,0.8148148148148148,0.22727272727272727,248.925,0.2926829268292683,0.5833333333333334,1.360189568104892,0.6715000000000001,5,22,SM,41.0,36.0,7.0,21,5.0,0.0,0.0,S6,396,TOR,False,TOR,0.2983429288069485
15,44,38,13,6,7,3,2,1,23,4,6,1,8,0,1,1,0,0,1,3,2,3,9,0,0.34210526315789475,0.4318181818181818,0.6052631578947368,1.0370813397129186,0.2631578947368421,0.41379310344827586,0.5,0.022727272727272728,0.18181818181818182,0.13636363636363635,0.3333333333333333,0.6666666666666666,0.5,237.52272727272728,0.4090909090909091,0.6666666666666666,0.030851567752455566,0.34169999999999984,6,12,BC,44.0,39.0,13.0,26,5.0,0.0,0.0,S6,400,TOR,False,TOR,0.17728649257632384
11,27,25,3,1,2,0,0,1,6,3,1,0,11,2,0,0,0,1,2,5,0,6,1,0,0.12,0.14814814814814814,0.24,0.38814814814814813,0.12,0.14285714285714285,,0.037037037037037035,0.4074074074074074,0.037037037037037035,0.4666666666666667,0.5333333333333333,0.875,273.92,0.14814814814814814,0.19230769230769232,-4.089917940618053,-0.28720000000000007,7,8,BP,27.0,26.0,3.0,5,1.0,0.0,0.0,S6,401,MTL,False,MTL,-0.3020955198202345
8,20,17,2,2,2,0,0,0,2,1,2,0,6,0,0,0,0,1,1,2,2,4,2,0,0.11764705882352941,0.2,0.11764705882352941,0.3176470588235294,0.0,0.16666666666666666,,0.0,0.3,0.1,0.4166666666666667,0.5833333333333334,0.7142857142857143,286.65,0.2,0.1111111111111111,-3.315521945535721,-0.36610000000000004,5,7,BC,20.0,18.0,2.0,2,2.0,0.0,0.0,S6,405,TOR,False,TOR,-0.25236976918944565
12,31,28,7,3,4,2,1,0,11,2,3,0,6,0,0,0,0,0,2,4,2,5,4,0,0.25,0.3225806451612903,0.39285714285714285,0.7154377880184332,0.14285714285714285,0.3181818181818182,,0.0,0.1935483870967742,0.0967741935483871,0.47058823529411764,0.5294117647058824,0.8888888888888888,253.38709677419354,0.25806451612903225,0.4,-0.9614995886036768,0.17390000000000005,8,9,BC,31.0,30.0,7.0,12,1.0,0.0,0.0,S6,406,MTL,False,MTL,0.026582800454028388
12,35,29,10,1,8,2,0,0,12,4,6,0,4,0,1,1,0,0,2,3,1,5,6,0,0.3448275862068966,0.45714285714285713,0.41379310344827586,0.870935960591133,0.06896551724137928,0.4,0.5,0.0,0.11428571428571428,0.17142857142857143,0.35294117647058826,0.6470588235294118,0.5454545454545454,241.02777777777777,0.37142857142857144,0.3548387096774194,-0.3250272635673477,-0.35789999999999994,6,11,BN,35.0,31.0,9.0,11,4.0,0.0,0.0,S6,411,CLE,False,CLE,0.10606651803048658
