G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
13,34,32,7,4,5,0,0,2,13,3,2,0,8,0,0,0,0,0,1,2,7,7,1,0,0.21875,0.2647058823529412,0.40625,0.6709558823529411,0.1875,0.22727272727272727,,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.5555555555555556,0.4444444444444444,1.25,256.44117647058823,0.2647058823529412,0.4375,-1.9230679681820753,-0.720692,10,8,BP,34,32,7,14,2,0,0,S4,17,2TM,False,TEX,-0.0684599026152017
1,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0.0,1.0,,0.0,0.5,0.0,,,,205.0,0.5,0.5,0.03086984507390067,-0.0024000000000000063,0,0,BP,2,2,1,1,0,0,0,S4,17,ARI,True,ARI,0.010372095931096292
12,32,30,6,4,4,0,0,2,12,3,2,0,7,0,0,0,0,0,1,2,7,7,1,0,0.2,0.25,0.4,0.65,0.2,0.19047619047619047,,0.0625,0.21875,0.0625,0.5555555555555556,0.4444444444444444,1.25,259.65625,0.25,0.43333333333333335,-1.9539378132559757,-0.7182919999999999,10,8,BP,32,30,6,13,2,0,0,S4,17,TEX,True,TEX,-0.07883199854629797
2,5,4,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0.25,0.4,0.25,0.65,0.0,0.3333333333333333,,0.0,0.2,0.2,0.6666666666666666,0.3333333333333333,2.0,269.0,0.4,0.4,-0.06711761527126772,0.0385,2,1,1B,5,5,2,2,0,0,0,S4,18,BOS,False,BOS,0.01150101703213879
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,277.0,0.0,0.0,-0.18036132579292238,-0.0226,0,1,BC,1,1,0,0,0,0,0,S4,19,CLE,False,CLE,-0.014393576867439126
16,48,41,17,7,12,3,0,2,26,9,5,0,7,2,0,0,0,2,0,4,5,7,3,0,0.4146341463414634,0.4583333333333333,0.6341463414634146,1.092479674796748,0.21951219512195125,0.4411764705882353,,0.041666666666666664,0.14583333333333334,0.10416666666666667,0.42857142857142855,0.5714285714285714,0.75,222.77272727272728,0.4583333333333333,0.6511627906976745,6.003532205193303,0.7120980000000001,9,12,BC,48,43,18,28,4,1,0,S4,24,BOS,False,BOS,0.7751958946882798
8,21,17,4,5,1,0,2,1,11,2,4,0,4,0,0,0,0,0,1,3,3,2,1,0,0.23529411764705882,0.38095238095238093,0.6470588235294118,1.0280112044817926,0.411764705882353,0.25,,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.7,0.3,2.3333333333333335,235.61904761904762,0.38095238095238093,0.6470588235294118,0.18611087782003266,-0.34099999999999997,7,3,HK,21,17,4,11,4,0,0,S4,25,BOS,False,BOS,0.09510475773091863
9,21,19,4,2,1,3,0,0,7,0,2,0,7,3,0,0,0,0,1,3,0,4,1,0,0.21052631578947367,0.2857142857142857,0.3684210526315789,0.6541353383458646,0.15789473684210525,0.3333333333333333,,0.0,0.3333333333333333,0.09523809523809523,0.4444444444444444,0.5555555555555556,0.8,234.55555555555554,0.2857142857142857,0.3684210526315789,-2.5353398808505445,-0.4286,4,5,WC,21,19,4,7,2,0,0,S4,26,BOS,False,BOS,-0.17704031813613907
16,50,45,16,12,10,4,0,2,26,8,5,1,8,1,0,0,0,0,0,2,0,16,3,0,0.35555555555555557,0.42,0.5777777777777777,0.9977777777777777,0.22222222222222215,0.4,,0.04,0.16,0.1,0.09523809523809523,0.9047619047619048,0.10526315789473684,200.20833333333334,0.42,0.6590909090909091,4.494166082465465,0.521018,2,19,SF,50,44,15,29,6,0,0,S4,29,BOS,False,BOS,0.6315443938392021
15,35,33,8,3,3,2,2,1,17,2,2,0,9,0,1,0,0,0,0,4,4,6,2,0,0.24242424242424243,0.2857142857142857,0.5151515151515151,0.8008658008658008,0.2727272727272727,0.30434782608695654,1.0,0.02857142857142857,0.2571428571428571,0.05714285714285714,0.5,0.5,1.0,239.38888888888889,0.3142857142857143,0.5757575757575758,0.4437622699469639,0.009066000000000018,8,8,XB,35,33,9,19,2,0,0,S4,30,ATL,False,ATL,0.17186567690955531
3,4,4,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0.25,0.25,1.0,1.25,0.75,0.0,,0.25,0.0,0.0,1.0,0.0,,332.25,0.25,1.0,-0.8456178488902085,-0.5799,4,0,BP,4,4,1,4,0,0,0,S4,32,BAL,False,BAL,-0.0699915620416084
11,33,30,7,5,4,1,0,2,14,4,3,0,7,0,0,0,0,0,1,4,1,9,2,0,0.23333333333333334,0.30303030303030304,0.4666666666666667,0.7696969696969698,0.23333333333333334,0.23809523809523808,,0.06060606060606061,0.21212121212121213,0.09090909090909091,0.35294117647058826,0.6470588235294118,0.5454545454545454,240.66666666666666,0.2727272727272727,0.45161290322580644,0.8163119073069676,0.30147700000000005,6,11,BC,33,31,7,14,2,0,0,S4,33,BOS,False,BOS,0.2018355292218495
16,48,47,16,10,3,5,3,5,42,13,1,0,9,0,0,0,0,0,0,4,5,7,6,0,0.3404255319148936,0.3541666666666667,0.8936170212765957,1.2477836879432624,0.553191489361702,0.3333333333333333,,0.10416666666666667,0.1875,0.020833333333333332,0.4090909090909091,0.5909090909090909,0.6923076923076923,234.41666666666666,0.3541666666666667,0.9375,7.8395992186968,0.9507020000000002,9,13,S,48,48,17,45,0,0,0,S4,34,BOS,False,BOS,0.9588025960386293
10,21,20,2,2,1,0,0,1,5,2,1,0,6,2,0,0,0,0,2,1,2,7,2,0,0.1,0.14285714285714285,0.25,0.39285714285714285,0.15,0.07692307692307693,,0.047619047619047616,0.2857142857142857,0.047619047619047616,0.35714285714285715,0.6428571428571429,0.5555555555555556,260.36842105263156,0.14285714285714285,0.25,-2.7716294548405873,-0.7505999999999999,5,9,BP,21,20,2,5,1,0,0,S4,35,2TM,False,STL,-0.20066927553514335
3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.0,1.0,0.0,268.75,0.0,0.0,-0.9964839626643343,-0.11619999999999998,0,3,BP,4,4,0,0,0,0,0,S4,35,ARI,True,ARI,-0.08507817341902098
7,17,16,2,2,1,0,0,1,5,2,1,0,5,2,0,0,0,0,2,1,2,5,1,0,0.125,0.17647058823529413,0.3125,0.48897058823529416,0.1875,0.1,,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.45454545454545453,0.5454545454545454,0.8333333333333334,258.1333333333333,0.17647058823529413,0.3125,-1.7751454921762533,-0.6344,5,6,BP,17,16,2,5,1,0,0,S4,35,STL,True,STL,-0.1155911021161224
4,10,9,2,1,1,1,0,0,3,0,1,0,2,0,1,0,0,0,2,2,1,1,1,0,0.2222222222222222,0.3,0.3333333333333333,0.6333333333333333,0.1111111111111111,0.2857142857142857,1.0,0.0,0.2,0.1,0.7142857142857143,0.2857142857142857,2.5,263.6363636363636,0.3,0.3333333333333333,-3.0687221480847207,-0.4222000000000001,5,2,WC,10,9,2,3,1,0,0,S4,36,CIN,False,CIN,-0.2704466576899409
2,2,1,1,1,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,4.0,5.0,3.0,,,0.5,0.0,0.5,,,,91.5,1.0,2.0,1.3825898867757842,0.17309999999999998,0,0,SM,2,1,1,2,1,0,0,S4,37,MIA,False,MIA,0.14554410010128466
4,9,9,1,0,1,0,0,0,1,1,0,0,3,1,1,0,0,0,0,2,0,3,0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.16666666666666666,1.0,0.0,0.3333333333333333,0.0,0.4,0.6,0.6666666666666666,236.22222222222223,0.2222222222222222,0.125,-0.9974742045918639,-0.13426600000000002,2,3,BC,9,8,1,1,1,0,0,S4,38,ATL,False,ATL,-0.06696441905250837
4,10,10,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,4,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.0,0.7777777777777778,0.2222222222222222,3.5,362.0,0.0,0.0,-3.179606132447792,-0.439937,7,2,1B,10,10,0,0,0,0,0,S4,39,CIN,False,CIN,-0.2815350561262481
12,34,27,8,2,4,3,0,1,14,5,7,1,6,0,0,0,0,0,0,3,2,5,3,0,0.2962962962962963,0.4411764705882353,0.5185185185185185,0.9596949891067538,0.2222222222222222,0.35,,0.029411764705882353,0.17647058823529413,0.20588235294117646,0.38461538461538464,0.6153846153846154,0.625,242.8181818181818,0.4117647058823529,0.4444444444444444,3.3476193122306097,0.12419999999999998,5,8,BC,34,27,7,12,7,0,0,S4,41,CIN,False,CIN,0.4586088254260668
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,427.0,0.0,0.0,-0.057651663405088094,0.0342,1,0,1B,1,1,0,0,0,0,0,S4,42,TBR,False,TBR,-0.0021226106286556965
13,33,29,8,2,4,3,0,1,14,5,3,0,8,0,0,0,0,1,1,4,3,4,3,0,0.27586206896551724,0.3333333333333333,0.4827586206896552,0.8160919540229885,0.20689655172413796,0.3333333333333333,,0.030303030303030304,0.24242424242424243,0.09090909090909091,0.5,0.5,1.0,246.57575757575756,0.3333333333333333,0.4827586206896552,-1.4315186103259128,0.4099020000000001,8,8,BC,33,29,7,14,4,0,0,S4,45,CIN,False,CIN,-0.022947522541438548
12,31,27,4,2,0,2,0,2,12,6,3,0,6,0,0,0,0,1,0,2,4,4,8,0,0.14814814814814814,0.22580645161290322,0.4444444444444444,0.6702508960573477,0.2962962962962963,0.1,,0.06451612903225806,0.1935483870967742,0.0967741935483871,0.3157894736842105,0.6842105263157895,0.46153846153846156,260.4516129032258,0.22580645161290322,0.4074074074074074,-0.7110391623589835,-0.540768,6,13,XB,31,27,4,11,3,1,0,S4,46,CIN,False,CIN,0.04181531083154814
4,11,7,1,2,1,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,1,2,1,0,0.14285714285714285,0.45454545454545453,0.14285714285714285,0.5974025974025974,0.0,0.2,,0.0,0.18181818181818182,0.36363636363636365,0.25,0.75,0.3333333333333333,214.1818181818182,0.45454545454545453,0.14285714285714285,0.013434287667308364,0.007400000000000011,1,3,1B,11,7,1,1,4,0,0,S4,47,2TM,False,MIL,0.041411541597115076
2,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0.0,0.2,0.0,0.2,0.0,0.0,,0.0,0.4,0.2,0.0,1.0,0.0,232.2,0.2,0.0,-0.554166976371811,-0.0979,0,2,1B,5,4,0,0,1,0,0,S4,47,CIN,True,CIN,-0.03720391907791554
2,6,3,1,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,,0.0,0.0,0.5,0.5,0.5,1.0,199.16666666666666,0.6666666666666666,0.3333333333333333,0.5676012640391194,0.1053,1,1,1B,6,3,1,1,3,0,0,S4,47,MIL,True,MIL,0.07861546067503061
4,11,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09090909090909091,0.0,0.2,0.8,0.25,387.54545454545456,0.0,0.0,-2.855104755179801,-0.37579999999999997,2,8,WC,11,11,0,0,0,0,0,S4,48,CIN,False,CIN,-0.24544236268759584
9,19,18,6,4,2,2,0,2,14,4,0,0,2,0,0,0,0,1,0,3,2,4,2,0,0.3333333333333333,0.3157894736842105,0.7777777777777778,1.0935672514619883,0.4444444444444445,0.26666666666666666,,0.10526315789473684,0.10526315789473684,0.0,0.4166666666666667,0.5833333333333334,0.7142857142857143,244.78947368421052,0.3157894736842105,0.7647058823529411,0.9176136324657367,0.15860000000000002,5,7,1B,19,17,5,13,1,1,0,S4,49,2TM,False,LAA,0.16096992177178282
3,8,8,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0.125,0.125,0.5,0.625,0.375,0.0,,0.125,0.0,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,321.5,0.125,0.5,-0.931936484833741,-0.04669999999999999,4,3,1B,8,8,1,4,0,0,0,S4,49,CIN,True,CIN,-0.0640532027885492
6,11,10,5,3,2,2,0,1,10,3,0,0,2,0,0,0,0,1,0,0,1,3,0,0,0.5,0.45454545454545453,1.0,1.4545454545454546,0.5,0.5,,0.09090909090909091,0.18181818181818182,0.0,0.2,0.8,0.25,189.0,0.45454545454545453,1.0,1.849550117299478,0.20529999999999998,1,4,1B,11,9,4,9,1,1,0,S4,49,LAA,True,LAA,0.22502312456033202
10,28,24,4,3,1,0,0,3,13,5,3,0,4,0,0,0,0,1,0,3,2,9,3,0,0.16666666666666666,0.25,0.5416666666666666,0.7916666666666666,0.375,0.05555555555555555,,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.2777777777777778,0.7222222222222222,0.38461538461538464,251.64285714285714,0.25,0.56,-0.8746328596718168,-0.25059999999999993,5,13,BP,28,25,5,14,2,1,0,S4,50,CIN,False,CIN,0.014528273964705473
3,4,4,1,0,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.0,1.0,,0.0,0.75,0.0,,,,188.5,0.25,0.25,-0.572987721691678,-0.0793,0,0,BN,4,4,1,1,0,0,0,S4,53,CIN,False,CIN,-0.04272854932175535
10,23,19,3,4,1,1,0,1,7,2,4,0,8,1,0,0,0,0,0,0,4,3,1,0,0.15789473684210525,0.30434782608695654,0.3684210526315789,0.6727688787185355,0.21052631578947367,0.2,,0.043478260869565216,0.34782608695652173,0.17391304347826086,0.5,0.5,1.0,245.63636363636363,0.30434782608695654,0.42105263157894735,-0.7064507390744726,0.19735699999999998,4,4,EN,23,19,3,8,4,0,0,S4,54,CIN,False,CIN,0.013133707465174328
13,34,32,10,2,6,4,0,0,14,0,2,0,11,0,0,0,0,0,0,3,3,5,0,0,0.3125,0.35294117647058826,0.4375,0.7904411764705883,0.125,0.47619047619047616,,0.0,0.3235294117647059,0.058823529411764705,0.5454545454545454,0.45454545454545453,1.2,244.03030303030303,0.35294117647058826,0.41935483870967744,-2.0620309876632903,0.11581700000000007,6,5,BN,34,31,9,13,3,0,0,S4,55,CIN,False,CIN,-0.0823562045633232
13,31,27,5,2,1,2,0,2,13,2,4,0,9,1,0,0,0,0,0,1,2,4,6,0,0.18518518518518517,0.2903225806451613,0.48148148148148145,0.7718040621266428,0.2962962962962963,0.1875,,0.06451612903225806,0.2903225806451613,0.12903225806451613,0.23076923076923078,0.7692307692307693,0.3,289.5357142857143,0.2903225806451613,0.48148148148148145,-1.7886080131283277,-0.16310000000000002,3,10,S,31,27,5,13,4,0,0,S4,56,2TM,False,MTL,-0.0659415742453863
10,26,22,4,2,0,2,0,2,12,2,4,0,8,1,0,0,0,0,0,0,1,4,5,0,0.18181818181818182,0.3076923076923077,0.5454545454545454,0.8531468531468531,0.3636363636363636,0.16666666666666666,,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.1,0.9,0.1111111111111111,272.1304347826087,0.3076923076923077,0.5454545454545454,-0.9684237624900303,-0.07950000000000004,1,9,S,26,22,4,12,4,0,0,S4,56,TOR,True,TOR,-0.0021359277408220965
3,5,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.2,0.2,0.2,0.4,0.0,0.25,,0.0,0.2,0.0,0.6666666666666666,0.3333333333333333,2.0,369.6,0.2,0.2,-0.8201842506382976,-0.08360000000000001,2,1,S,5,5,1,1,0,0,0,S4,56,MTL,True,MTL,-0.06380564650456419
4,4,4,2,1,1,0,1,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.5,0.5,1.0,1.5,0.5,0.6666666666666666,,0.0,0.25,0.0,1.0,0.0,,224.25,0.5,1.0,0.09876648942408836,-0.07499999999999998,2,0,1B,4,4,2,4,0,0,0,S4,59,CHC,False,CHC,0.024446871789821287
8,12,8,4,2,3,1,0,0,5,4,2,1,0,0,2,0,1,1,0,2,1,1,1,0,0.5,0.5454545454545454,0.625,1.1704545454545454,0.125,0.4444444444444444,1.0,0.0,0.0,0.16666666666666666,0.5,0.5,1.0,244.07692307692307,0.5454545454545454,0.625,2.8753182348897734,0.20124000000000003,3,3,SM,12,8,4,5,2,1,1,S4,63,CHC,False,CHC,0.3312424920312147
16,43,38,11,7,4,1,0,6,30,11,5,2,5,0,2,1,0,0,0,3,5,9,5,0,0.2894736842105263,0.37209302325581395,0.7894736842105263,1.1615667074663403,0.5,0.18518518518518517,0.6666666666666666,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.36363636363636365,0.6363636363636364,0.5714285714285714,227.77272727272728,0.3488372093023256,0.7105263157894737,3.6730956686955643,0.356,8,14,EN,43,38,10,27,5,0,0,S4,65,2TM,False,SEA,0.5239394624792403
12,32,28,9,7,3,0,0,6,27,9,4,1,4,0,2,1,0,0,0,2,4,5,4,0,0.32142857142857145,0.40625,0.9642857142857143,1.3705357142857144,0.6428571428571428,0.16666666666666666,0.6666666666666666,0.1875,0.125,0.125,0.4,0.6,0.6666666666666666,226.26470588235293,0.375,0.896551724137931,3.8778946788690636,0.42930000000000007,6,9,EN,32,29,9,26,3,0,0,S4,65,COL,True,COL,0.504351250666206
4,11,10,2,0,1,1,0,0,3,2,1,1,1,0,0,0,0,0,0,1,1,4,1,0,0.2,0.2727272727272727,0.3,0.5727272727272728,0.09999999999999998,0.2222222222222222,,0.0,0.09090909090909091,0.09090909090909091,0.2857142857142857,0.7142857142857143,0.4,232.9,0.2727272727272727,0.1111111111111111,-0.20479901017349833,-0.07330000000000002,2,5,EN,11,9,1,1,2,0,0,S4,65,SEA,True,SEA,0.019588211813034405
8,13,13,2,1,1,1,0,0,3,0,0,0,5,0,0,1,0,0,0,1,3,2,0,0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.25,0.0,0.0,0.38461538461538464,0.0,0.6666666666666666,0.3333333333333333,2.0,321.42857142857144,0.15384615384615385,0.23076923076923078,-2.6743260679664673,-0.29099999999999987,4,2,BP,13,13,2,3,0,0,0,S4,66,SEA,False,SEA,-0.22007938254255627
16,42,35,8,8,5,2,0,1,13,3,7,0,10,0,4,1,0,0,1,5,5,4,3,0,0.22857142857142856,0.35714285714285715,0.37142857142857144,0.7285714285714286,0.14285714285714288,0.2916666666666667,0.8,0.023809523809523808,0.23809523809523808,0.16666666666666666,0.6111111111111112,0.3888888888888889,1.5714285714285714,260.5744680851064,0.35714285714285715,0.37142857142857144,-0.5172309886638219,-0.04067700000000002,11,7,1B,42,35,8,13,7,0,0,S4,67,CHC,False,CHC,0.10126424103144856
14,41,32,7,6,2,2,0,3,18,9,8,0,6,0,2,2,1,0,1,4,4,9,2,0,0.21875,0.375,0.5625,0.9375,0.34375,0.17391304347826086,0.5,0.07317073170731707,0.14634146341463414,0.1951219512195122,0.45,0.55,0.8181818181818182,237.46666666666667,0.4,0.6666666666666666,2.4044195566079254,0.15949999999999992,9,11,WC,41,30,6,20,10,0,1,S4,68,CHC,False,CHC,0.38978673984677015
2,4,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.25,0.25,0.25,0.5,0.0,0.25,,0.0,0.0,0.0,1.0,0.0,,281.25,0.25,0.25,0.18276875679417384,0.0409,3,0,MH,4,4,1,1,0,0,0,S4,70,CHC,False,CHC,0.032847098526829835
16,40,36,16,7,9,3,0,4,31,11,4,0,4,0,3,0,0,0,2,6,5,4,1,0,0.4444444444444444,0.5,0.8611111111111112,1.3611111111111112,0.41666666666666674,0.42857142857142855,1.0,0.1,0.1,0.1,0.7222222222222222,0.2777777777777778,2.6,211.1627906976744,0.475,0.9210526315789473,8.358033311228349,0.29552199999999995,13,5,BC,40,38,17,35,2,0,0,S4,71,CHC,False,CHC,0.9815055595969593
11,26,22,4,4,4,0,0,0,4,1,3,0,9,0,0,1,0,1,0,3,1,3,3,0,0.18181818181818182,0.2692307692307692,0.18181818181818182,0.45104895104895104,0.0,0.2857142857142857,0.0,0.0,0.34615384615384615,0.11538461538461539,0.36363636363636365,0.6363636363636364,0.5714285714285714,272.3333333333333,0.2692307692307692,0.18181818181818182,-2.2662416455812764,-0.283371,4,7,XB,26,22,4,4,3,1,0,S4,72,2TM,False,TBR,-0.1319177160499467
4,7,5,1,2,1,0,0,0,1,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0.2,0.42857142857142855,0.2,0.6285714285714286,0.0,0.5,0.0,0.0,0.42857142857142855,0.2857142857142857,1.0,0.0,,269.375,0.2857142857142857,0.16666666666666666,-1.0519574013873818,-0.0749,1,0,XB,7,6,1,1,1,0,0,S4,72,CHC,True,CHC,-0.07969785015576639
7,19,17,3,2,3,0,0,0,3,1,1,0,6,0,0,0,0,1,0,2,1,3,3,0,0.17647058823529413,0.21052631578947367,0.17647058823529413,0.38699690402476783,0.0,0.25,,0.0,0.3157894736842105,0.05263157894736842,0.3,0.7,0.42857142857142855,273.57894736842104,0.2631578947368421,0.1875,-1.2142842441938941,-0.208471,3,7,XB,19,16,3,3,2,1,0,S4,72,TBR,True,TBR,-0.052219865894180276
3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,5.0,450.3333333333333,0.0,0.0,-1.4217544684676267,-0.2172,5,1,BN,6,6,0,0,0,0,0,S4,73,COL,False,COL,-0.12032011257564398
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,339.0,0.0,0.0,-0.18036132579292238,-0.026000000000000002,0,1,BC,1,1,0,0,0,0,0,S4,75,COL,False,COL,-0.014393576867439126
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,400.0,0.0,0.0,-0.215649526614194,-0.035,1,0,1B,1,1,0,0,0,0,0,S4,76,COL,False,COL,-0.017922396949566287
