G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
16,404.0,375.0,109.0,53.0,52.0,32.0,6.0,19.0,210.0,54.0,27.0,0.0,66.0,0.0,16.0,10.0,0.0,2.0,8.0,57.0,48.0,66.0,29.0,2.0,-6.876300267571487,0.02440000000000009,0.8913976186194001,113.0,99.0,404.0,402.0,109.0,209.0,2.0,0.0,0.0,0.2906666666666667,0.33663366336633666,0.56,0.8966336633663368,0.26933333333333337,0.3082191780821918,0.6153846153846154,0.04702970297029703,0.16336633663366337,0.06683168316831684,0.5330188679245284,0.4669811320754717,1.1414141414141414,118.0,253.89045722459247,0.2747524752475248,0.5199004975124378,S11,ANA
16,406.0,360.0,95.0,59.0,45.0,18.0,5.0,27.0,204.0,59.0,41.0,0.0,89.0,0.0,8.0,1.0,0.0,5.0,10.0,24.0,47.0,72.0,37.0,1.0,0.5785589047627617,0.5885000000000002,1.644700504394293,81.0,115.0,406.0,406.0,93.0,197.0,0.0,0.0,0.0,0.2638888888888889,0.33497536945812806,0.5666666666666667,0.9016420361247948,0.30277777777777776,0.27309236947791166,0.8888888888888888,0.0665024630541872,0.21921182266009853,0.10098522167487685,0.413265306122449,0.5867346938775511,0.7043478260869566,92.0,240.0698795180723,0.229064039408867,0.4852216748768473,S11,ARI
16,418.0,380.0,112.0,62.0,54.0,26.0,12.0,20.0,222.0,63.0,33.0,0.0,77.0,2.0,0.0,3.0,0.0,5.0,12.0,31.0,37.0,70.0,57.0,1.0,1.6838936843422085,1.6969,1.8021357936010463,80.0,133.0,418.0,418.0,110.0,218.0,0.0,0.0,0.0,0.29473684210526313,0.34688995215311,0.5842105263157895,0.9311004784688995,0.2894736842105264,0.3194444444444444,0.0,0.04784688995215311,0.18421052631578946,0.07894736842105263,0.3755868544600939,0.6244131455399061,0.6015037593984962,114.0,241.94387261370633,0.2631578947368421,0.5215311004784688,S11,ATL
16,388.0,351.0,87.0,44.0,40.0,25.0,4.0,18.0,174.0,43.0,33.0,1.0,59.0,0.0,15.0,10.0,0.0,4.0,7.0,48.0,42.0,63.0,56.0,0.0,-15.487430623571662,-0.9789999999999999,-0.03225116531236183,97.0,123.0,388.0,387.0,85.0,175.0,1.0,0.0,0.0,0.24786324786324787,0.30927835051546393,0.49572649572649574,0.8050048462419597,0.24786324786324787,0.24820143884892087,0.6,0.04639175257731959,0.15206185567010308,0.08505154639175258,0.4409090909090909,0.5590909090909091,0.7886178861788617,83.0,254.2177562550444,0.22164948453608246,0.45219638242894056,S11,BAL
16,442.0,385.0,116.0,61.0,57.0,33.0,13.0,13.0,214.0,62.0,49.0,1.0,55.0,1.0,2.0,2.0,0.0,8.0,17.0,47.0,41.0,72.0,62.0,0.0,-1.1447820077439195,1.1281000000000005,1.6130718468900502,105.0,142.0,442.0,439.0,115.0,219.0,3.0,0.0,0.0,0.3012987012987013,0.3733031674208145,0.5558441558441558,0.9291473232649703,0.2545454545454545,0.3169230769230769,0.5,0.029411764705882353,0.1244343891402715,0.11085972850678733,0.4251012145748988,0.5748987854251012,0.7394366197183099,110.0,240.06475947818996,0.2669683257918552,0.4988610478359909,S11,BOS
16,400.0,350.0,88.0,54.0,39.0,23.0,6.0,20.0,183.0,54.0,45.0,0.0,81.0,0.0,0.0,0.0,0.0,5.0,14.0,42.0,45.0,68.0,30.0,1.0,-4.861247143323539,0.34759999999999996,1.077268993961259,101.0,104.0,400.0,400.0,88.0,185.0,0.0,0.0,0.0,0.25142857142857145,0.3325,0.5228571428571429,0.8553571428571429,0.27142857142857146,0.2677165354330709,0.0,0.05,0.2025,0.1125,0.4926829268292683,0.5073170731707317,0.9711538461538461,84.0,251.335,0.22,0.4625,S11,CHC
16,418.0,373.0,108.0,69.0,54.0,24.0,5.0,25.0,217.0,69.0,41.0,0.0,80.0,0.0,5.0,3.0,0.0,4.0,12.0,44.0,42.0,58.0,45.0,0.0,9.512569376428333,0.9279,2.5850033628096587,98.0,107.0,418.0,418.0,108.0,218.0,0.0,0.0,0.0,0.289544235924933,0.35645933014354064,0.5817694369973191,0.9382287671408598,0.2922252010723861,0.30514705882352944,0.625,0.05980861244019139,0.19138755980861244,0.09808612440191387,0.47804878048780486,0.5219512195121951,0.9158878504672897,112.0,242.19718309859155,0.2583732057416268,0.5215311004784688,S11,CIN
16,430.0,387.0,111.0,56.0,56.0,29.0,7.0,19.0,211.0,58.0,39.0,2.0,58.0,0.0,7.0,3.0,1.0,3.0,14.0,50.0,39.0,65.0,67.0,0.0,-7.266085327830732,-1.2259000000000002,0.9540397036325607,103.0,135.0,430.0,427.0,113.0,213.0,2.0,0.0,1.0,0.2868217054263566,0.34965034965034963,0.5452196382428941,0.8948699878932438,0.2583979328165375,0.2939297124600639,0.7,0.044186046511627906,0.13488372093023257,0.09069767441860466,0.4327731092436975,0.5672268907563025,0.762962962962963,111.0,250.14930194805194,0.2680652680652681,0.49882903981264637,S11,CLE
16,397.0,355.0,107.0,64.0,55.0,24.0,6.0,22.0,209.0,63.0,38.0,0.0,73.0,0.0,7.0,6.0,0.0,4.0,13.0,42.0,40.0,56.0,39.0,2.0,7.017303297420828,1.4212,2.253398585223494,95.0,101.0,397.0,397.0,105.0,208.0,0.0,0.0,0.0,0.30140845070422534,0.36523929471032746,0.5887323943661972,0.9539716890765246,0.28732394366197184,0.32196969696969696,0.5384615384615384,0.055415617128463476,0.18387909319899245,0.09571788413098237,0.4846938775510204,0.5153061224489796,0.9405940594059405,115.0,246.7048780487805,0.26448362720403024,0.5239294710327456,S11,COL
16,411.0,367.0,89.0,52.0,43.0,23.0,6.0,17.0,175.0,54.0,41.0,1.0,67.0,1.0,3.0,3.0,0.0,3.0,16.0,53.0,54.0,65.0,42.0,0.0,-11.21621057917249,-2.7984999999999998,0.48476597735443816,123.0,110.0,411.0,410.0,89.0,177.0,1.0,0.0,0.0,0.24250681198910082,0.31630170316301703,0.4768392370572207,0.7931409402202377,0.23433242506811988,0.2517482517482518,0.5,0.0413625304136253,0.1630170316301703,0.09975669099756691,0.5278969957081545,0.4721030042918455,1.1181818181818182,77.0,253.9209185646874,0.21897810218978103,0.4317073170731707,S11,CWS
