G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
16,403.0,343.0,81.0,50.0,40.0,22.0,3.0,16.0,157.0,53.0,56.0,6.0,105.0,9.0,2.0,3.0,0.0,4.0,12.0,25.0,32.0,63.0,25.0,0.0,1.4846958796599061,-0.6850999999999999,1.6446099388431836,69.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23615160349854228,0.3399503722084367,0.4577259475218659,0.7976763197303026,0.22157434402332363,0.28761061946902655,0.4,0.03970223325062035,0.26054590570719605,0.13895781637717122,0.42857142857142855,0.5714285714285714,0.75,93.0,250.0331576835369,0.3399503722084367,0.4577259475218659,S3,ARI
16,378.0,337.0,85.0,55.0,35.0,22.0,6.0,22.0,185.0,57.0,38.0,1.0,74.0,6.0,6.0,0.0,1.0,2.0,12.0,36.0,31.0,74.0,25.0,0.0,6.963521925079988,-0.6041000000000001,2.0996798665317673,79.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522255192878338,0.32625994694960214,0.5489614243323442,0.8752213712819463,0.29673590504451036,0.25925925925925924,1.0,0.0582010582010582,0.19576719576719576,0.10052910052910052,0.4388888888888889,0.5611111111111111,0.7821782178217822,106.0,242.32323876318992,0.32625994694960214,0.5489614243323442,S3,BOS
16,379.0,336.0,81.0,39.0,40.0,19.0,4.0,18.0,162.0,40.0,41.0,2.0,63.0,2.0,23.0,11.0,0.0,2.0,8.0,47.0,40.0,62.0,35.0,0.0,-9.466971877043818,-2.2768,0.4603429933935241,95.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24107142857142858,0.32189973614775724,0.48214285714285715,0.8040425932906143,0.24107142857142858,0.245136186770428,0.6764705882352942,0.047493403693931395,0.1662269129287599,0.10817941952506596,0.4896907216494845,0.5103092783505154,0.9595959595959596,92.0,260.0141086095455,0.32189973614775724,0.48214285714285715,S3,CHC
16,375.0,325.0,78.0,39.0,32.0,24.0,5.0,17.0,163.0,40.0,45.0,1.0,72.0,7.0,8.0,9.0,0.0,5.0,9.0,33.0,39.0,64.0,30.0,0.0,-10.800309460025797,-2.9511,0.3121592067987785,81.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.328,0.5015384615384615,0.8295384615384616,0.2615384615384615,0.25311203319502074,0.47058823529411764,0.04533333333333334,0.192,0.12,0.45,0.55,0.8181818181818182,98.0,251.08150827316575,0.328,0.5015384615384615,S3,CLE
16,393.0,346.0,90.0,52.0,41.0,20.0,6.0,23.0,191.0,55.0,42.0,1.0,83.0,1.0,2.0,1.0,0.0,5.0,12.0,38.0,28.0,68.0,27.0,0.0,3.850065073376646,-0.6879000000000001,1.8440217874734879,78.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26011560693641617,0.33587786259541985,0.5520231213872833,0.8879009839827031,0.2919075144508671,0.27346938775510204,0.6666666666666666,0.058524173027989825,0.21119592875318066,0.10687022900763359,0.43820224719101125,0.5617977528089888,0.78,110.0,243.38042597071976,0.33587786259541985,0.5520231213872833,S3,COL
16,371.0,337.0,82.0,31.0,36.0,27.0,4.0,15.0,162.0,33.0,31.0,3.0,68.0,5.0,3.0,1.0,1.0,2.0,15.0,40.0,34.0,70.0,28.0,0.0,-16.442576847612816,-1.3326,-0.2669175602564717,89.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433234421364985,0.3054054054054054,0.4807121661721068,0.7861175715775122,0.23738872403560832,0.26171875,0.75,0.04043126684636118,0.18328840970350405,0.08355795148247978,0.4708994708994709,0.5291005291005291,0.89,87.0,249.3956789366606,0.3054054054054054,0.4807121661721068,S3,DET
16,383.0,338.0,89.0,53.0,41.0,31.0,4.0,13.0,167.0,52.0,43.0,3.0,74.0,1.0,30.0,12.0,1.0,1.0,9.0,40.0,33.0,69.0,24.0,0.0,4.109434286100265,-1.502,1.8328336380044803,82.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26331360946745563,0.34554973821989526,0.4940828402366864,0.8396325784565817,0.23076923076923078,0.30158730158730157,0.7142857142857143,0.033942558746736295,0.19321148825065274,0.1122715404699739,0.4659090909090909,0.5340909090909091,0.8723404255319149,102.0,238.3456509068274,0.34554973821989526,0.4940828402366864,S3,HOU
16,411.0,353.0,106.0,88.0,25.0,32.0,16.0,33.0,269.0,89.0,51.0,1.0,90.0,0.0,6.0,2.0,0.0,7.0,11.0,29.0,29.0,59.0,29.0,0.0,40.70287769784173,2.2552000000000003,5.596128177254461,69.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3002832861189802,0.3819951338199513,0.7620396600566572,1.1440347938766084,0.46175637393767704,0.3080168776371308,0.75,0.08029197080291971,0.21897810218978103,0.12408759124087591,0.42073170731707316,0.5792682926829268,0.7263157894736842,165.0,232.87326445720473,0.3819951338199513,0.7620396600566572,S3,KCR
16,408.0,360.0,105.0,65.0,46.0,32.0,5.0,22.0,213.0,67.0,40.0,1.0,78.0,4.0,2.0,4.0,1.0,7.0,10.0,38.0,35.0,77.0,17.0,0.0,15.913178548070634,0.7358,3.106020741054941,83.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.35626535626535627,0.5916666666666667,0.9479320229320229,0.3,0.31086142322097376,0.3333333333333333,0.05392156862745098,0.19117647058823528,0.09803921568627451,0.45108695652173914,0.5489130434782609,0.8217821782178217,124.0,237.3104108720051,0.35626535626535627,0.5916666666666667,S3,LAA
16,427.0,387.0,110.0,58.0,48.0,38.0,2.0,22.0,218.0,65.0,34.0,4.0,78.0,0.0,4.0,3.0,0.0,6.0,18.0,42.0,36.0,81.0,22.0,0.0,1.4966192776531306,-4.0871,1.734902448421793,96.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842377260981912,0.3372365339578454,0.5633074935400517,0.9005440274978971,0.2790697674418605,0.3003412969283277,0.5714285714285714,0.05152224824355972,0.18266978922716628,0.07962529274004684,0.4682926829268293,0.5317073170731708,0.8807339449541285,113.0,242.4563035722598,0.3372365339578454,0.5633074935400517,S3,LAD
16,380.0,337.0,86.0,47.0,42.0,25.0,9.0,10.0,159.0,48.0,36.0,5.0,91.0,5.0,8.0,9.0,1.0,6.0,14.0,37.0,31.0,55.0,23.0,0.0,-5.9640941792020925,-2.8651999999999997,0.8143432702518337,82.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551928783382789,0.32189973614775724,0.47181008902077154,0.7937098251685288,0.21661721068249262,0.3140495867768595,0.47058823529411764,0.02631578947368421,0.2394736842105263,0.09473684210526316,0.4939759036144578,0.5060240963855421,0.9761904761904762,90.0,254.98094253915545,0.32189973614775724,0.47181008902077154,S3,MIA
16,373.0,336.0,81.0,43.0,40.0,22.0,7.0,12.0,153.0,44.0,34.0,0.0,83.0,7.0,2.0,1.0,0.0,3.0,10.0,38.0,46.0,56.0,22.0,0.0,-3.356213211249183,-2.5982000000000003,1.0491438175281662,94.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24107142857142858,0.30831099195710454,0.45535714285714285,0.7636681348142473,0.21428571428571427,0.2827868852459016,0.6666666666666666,0.032171581769437,0.2225201072386059,0.09115281501340483,0.5371428571428571,0.46285714285714286,1.1604938271604939,83.0,257.05214660241256,0.30831099195710454,0.45535714285714285,S3,MIL
16,365.0,337.0,92.0,57.0,31.0,28.0,10.0,23.0,209.0,59.0,27.0,1.0,89.0,5.0,6.0,4.0,0.0,1.0,8.0,29.0,31.0,55.0,33.0,0.0,10.503454871513387,-0.5771000000000002,2.4054105692113277,68.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27299703264094954,0.32602739726027397,0.6201780415430267,0.9462054388033007,0.34718100890207715,0.3053097345132743,0.6,0.06301369863013699,0.24383561643835616,0.07397260273972603,0.43312101910828027,0.5668789808917197,0.7640449438202247,120.0,245.0209861150122,0.32602739726027397,0.6201780415430267,S3,MTL
16,411.0,377.0,97.0,53.0,39.0,34.0,5.0,19.0,198.0,61.0,30.0,0.0,94.0,7.0,1.0,1.0,0.0,4.0,15.0,40.0,55.0,53.0,23.0,0.0,1.172447961507766,-2.3349999999999995,1.643085203621065,110.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572944297082228,0.30900243309002434,0.5251989389920424,0.8342013720820667,0.2679045092838196,0.291044776119403,0.5,0.046228710462287104,0.22871046228710462,0.072992700729927,0.5789473684210527,0.42105263157894735,1.375,96.0,251.85689551927936,0.30900243309002434,0.5251989389920424,S3,NYM
