G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
16,47,38,11,7,9,0,0,2,17,5,8,0,5,0,1,4,0,1,3,4,9,7,3,0,0.2894736842105263,0.40425531914893614,0.4473684210526316,0.8516237402015677,0.15789473684210525,0.28125,0.2,0.0425531914893617,0.10638297872340426,0.1702127659574468,0.5925925925925926,0.4074074074074074,1.4545454545454546,260.88461538461536,0.2127659574468085,0.3404255319148936,-2.5622324014673437,-0.2687,16,11,1B,47,47,10,16,0,0,0,S9,163,LAD,False,LAD,-0.0760736608385387
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,432.0,0.0,0.0,-0.23951798337741367,-0.0017000000000000001,1,0,,1,1,0,0,0,0,0,S9,165,LAD,False,LAD,-0.020118828565226565
10,23,22,3,1,2,1,0,0,4,0,1,0,10,0,0,0,0,0,0,2,2,3,2,0,0.13636363636363635,0.17391304347826086,0.18181818181818182,0.3557312252964427,0.04545454545454547,0.25,,0.0,0.43478260869565216,0.043478260869565216,0.4444444444444444,0.5555555555555556,0.8,281.69565217391306,0.13043478260869565,0.17391304347826086,-4.44042503265615,-0.3625,4,5,BN,23,23,3,4,0,0,0,S9,168,LAD,False,LAD,-0.3558841984977746
12,28,28,10,4,6,2,2,0,16,2,0,0,6,0,0,2,0,0,0,2,3,6,1,0,0.35714285714285715,0.35714285714285715,0.5714285714285714,0.9285714285714286,0.21428571428571425,0.45454545454545453,0.0,0.0,0.21428571428571427,0.0,0.4166666666666667,0.5833333333333334,0.7142857142857143,233.16666666666666,0.35714285714285715,0.5714285714285714,-1.9316571041241635,0.16359999999999997,5,7,BC,28,28,10,16,0,0,0,S9,170,LAD,False,LAD,-0.0858425567820019
13,33,27,8,5,4,2,0,2,16,6,5,0,3,0,0,0,0,1,0,4,3,8,2,0,0.2962962962962963,0.3939393939393939,0.5925925925925926,0.9865319865319865,0.2962962962962963,0.2608695652173913,,0.06060606060606061,0.09090909090909091,0.15151515151515152,0.3888888888888889,0.6111111111111112,0.6363636363636364,233.5151515151515,0.24242424242424243,0.48484848484848486,3.6708613175712195,0.5882999999999999,7,11,BP,33,33,8,16,0,0,0,S9,176,PIT,False,PIT,0.49357413425011043
12,31,28,9,5,5,2,1,1,16,4,3,0,4,0,0,1,0,0,3,5,2,7,1,0,0.32142857142857145,0.3870967741935484,0.5714285714285714,0.9585253456221198,0.24999999999999994,0.34782608695652173,0.0,0.03225806451612903,0.12903225806451613,0.0967741935483871,0.5555555555555556,0.4444444444444444,1.25,243.90625,0.2903225806451613,0.4838709677419355,-0.893753891537197,-0.17679999999999998,10,8,BN,31,31,9,15,0,0,0,S9,178,CWS,False,CWS,0.029446673794239153
16,51,46,23,10,17,2,0,4,37,9,5,0,7,0,8,6,0,0,2,4,3,8,1,0,0.5,0.5490196078431373,0.8043478260869565,1.3533674339300938,0.30434782608695654,0.5428571428571428,0.5714285714285714,0.0784313725490196,0.13725490196078433,0.09803921568627451,0.5,0.5,1.0,204.87692307692308,0.45098039215686275,0.7254901960784313,6.620255933084052,0.7919999999999999,9,9,BC,51,51,23,37,0,0,0,S9,180,ATL,False,ATL,0.8575070517066601
10,23,23,6,3,3,0,0,3,15,5,0,0,6,0,0,0,0,0,1,3,3,5,0,0,0.2608695652173913,0.2608695652173913,0.6521739130434783,0.9130434782608696,0.391304347826087,0.21428571428571427,,0.13043478260869565,0.2608695652173913,0.0,0.5833333333333334,0.4166666666666667,1.4,258.5217391304348,0.2608695652173913,0.6521739130434783,-1.2400375928870122,-0.3067,7,5,1B,23,23,6,15,0,0,0,S9,186,ATL,False,ATL,-0.035845454520860784
14,36,34,7,3,3,3,1,0,12,3,2,0,4,0,0,0,0,0,0,3,4,11,5,0,0.20588235294117646,0.25,0.35294117647058826,0.6029411764705883,0.1470588235294118,0.23333333333333334,,0.0,0.1111111111111111,0.05555555555555555,0.30434782608695654,0.6956521739130435,0.4375,252.05555555555554,0.19444444444444445,0.3333333333333333,-1.7747509114730609,-0.1476,7,16,BC,36,36,7,12,0,0,0,S9,190,MIA,False,MIA,-0.039488179336773246
8,21,17,5,1,3,1,1,0,8,0,4,1,2,0,0,0,0,0,1,3,3,2,2,0,0.29411764705882354,0.42857142857142855,0.47058823529411764,0.8991596638655461,0.1764705882352941,0.3333333333333333,,0.0,0.09523809523809523,0.19047619047619047,0.6363636363636364,0.36363636363636365,1.75,259.1,0.2857142857142857,0.4,-1.600074383781353,-0.1669,7,4,BC,21,20,5,8,1,0,0,S9,191,COL,False,COL,-0.07951507315532447
10,23,22,4,2,2,1,0,1,8,2,1,0,7,0,0,0,0,0,1,3,5,3,0,0,0.18181818181818182,0.21739130434782608,0.36363636363636365,0.5810276679841897,0.18181818181818182,0.21428571428571427,,0.043478260869565216,0.30434782608695654,0.043478260869565216,0.75,0.25,3.0,292.4782608695652,0.17391304347826086,0.30434782608695654,-1.5691491040914674,-0.2569,9,3,1B,23,23,4,7,0,0,0,S9,204,LAD,False,LAD,-0.0687566056413063
5,14,10,5,4,4,1,0,0,6,1,4,0,0,0,0,0,0,0,0,2,0,1,1,1,0.5,0.6428571428571429,0.6,1.2428571428571429,0.09999999999999998,0.5,,0.0,0.0,0.2857142857142857,0.4,0.6,0.6666666666666666,211.07142857142858,0.35714285714285715,0.42857142857142855,2.224051385098749,-0.06449999999999997,2,3,1B,14,14,5,6,0,0,0,S9,213,BOS,False,BOS,0.27606671532508215
7,19,13,5,2,3,1,0,1,9,4,3,0,1,0,0,0,0,3,0,1,1,8,0,0,0.38461538461538464,0.42105263157894735,0.6923076923076923,1.1133603238866396,0.30769230769230765,0.2857142857142857,,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.15384615384615385,0.8461538461538461,0.18181818181818182,186.6315789473684,0.3157894736842105,0.5263157894736842,1.6365489965601314,0.07480000000000002,2,11,BP,19,19,6,10,0,0,0,S9,215,SDP,False,SDP,0.23648132533379437
13,35,30,8,3,5,2,0,1,13,5,4,0,5,0,1,0,0,1,1,3,5,6,4,0,0.26666666666666666,0.34285714285714286,0.43333333333333335,0.7761904761904762,0.16666666666666669,0.28,1.0,0.02857142857142857,0.14285714285714285,0.11428571428571428,0.45,0.55,0.8181818181818182,255.72222222222223,0.22857142857142856,0.37142857142857144,-0.6035570505503255,0.33680000000000004,9,11,BC,35,35,8,13,0,0,0,S9,218,SEA,False,SEA,0.0737982369829855
12,33,30,12,6,9,2,1,0,16,3,3,0,5,0,1,1,0,0,2,3,2,3,5,0,0.4,0.45454545454545453,0.5333333333333333,0.9878787878787878,0.1333333333333333,0.48,0.5,0.0,0.15151515151515152,0.09090909090909091,0.4666666666666667,0.5333333333333333,0.875,225.45714285714286,0.36363636363636365,0.5151515151515151,0.42666190418328787,0.2935000000000001,7,8,SF,33,33,12,17,0,0,0,S9,226,PHI,False,PHI,0.16915419291131722
12,30,28,7,5,3,3,0,1,13,4,2,0,8,0,0,1,0,0,0,1,4,6,2,0,0.25,0.3,0.4642857142857143,0.7642857142857142,0.2142857142857143,0.3157894736842105,0.0,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.38461538461538464,0.6153846153846154,0.625,259.5806451612903,0.23333333333333334,0.4,-1.9978382773617203,-0.3124,5,8,BP,30,30,7,12,0,0,0,S9,233,CLE,False,CLE,-0.08479473456072799
12,37,30,13,3,10,3,0,0,16,1,6,1,4,0,0,0,0,1,0,3,3,5,3,0,0.43333333333333335,0.5135135135135135,0.5333333333333333,1.0468468468468468,0.09999999999999998,0.48148148148148145,,0.0,0.10810810810810811,0.16216216216216217,0.4,0.6,0.6666666666666666,213.88888888888889,0.35135135135135137,0.4722222222222222,1.0075685411050816,-0.01519999999999998,6,9,1B,37,36,12,17,1,0,0,S9,238,ATL,False,ATL,0.2425767356935558
15,43,41,5,2,4,0,0,1,8,5,1,0,14,0,0,0,0,1,1,5,6,10,2,0,0.12195121951219512,0.13953488372093023,0.1951219512195122,0.3346568349404424,0.07317073170731708,0.14814814814814814,,0.023255813953488372,0.32558139534883723,0.023255813953488372,0.48,0.52,0.9230769230769231,280.04651162790697,0.11627906976744186,0.18604651162790697,-8.048213983324324,-0.7304999999999998,12,13,HK,43,43,5,8,0,0,0,S9,241,ARI,False,ARI,-0.6400036981142959
11,27,24,3,5,1,1,1,0,6,1,3,0,4,0,0,0,0,0,3,7,4,4,2,0,0.125,0.2222222222222222,0.25,0.4722222222222222,0.125,0.15,,0.0,0.14814814814814814,0.1111111111111111,0.7,0.3,2.3333333333333335,292.77777777777777,0.1111111111111111,0.2222222222222222,-6.819654164362168,-0.3595999999999999,14,6,SF,27,27,3,6,0,0,0,S9,252,2TM,False,STL,-0.5784752325783172
