G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
5,26.0,108,22,12,12,10,0,0,11,5,8,18,16,24,7,0,2.769230769230769,1.2307692307692308,5.076923076923077,1.153846153846154,2.307692307692308,2.5384615384615383,1.1,0.2268041237113402,0.2962962962962963,0.4845360824742268,0.7808323787705231,0.2073170731707317,0.046296296296296294,0.10185185185185185,0.09259259259259259,0.5373134328358209,0.4626865671641791,1.1612903225806452,258.44144144144144,-4.518111314543256,0.33410000000000006,97,1,0,8,1,36,31,3,0,1.0,BF-H,S11,114,TEX,False,TEX,4.072015682033257,26.333333333333332,60,6.665115577039879,5.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.8589523466868748
1,1.0,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,1.0,6.0,0.0,0.0,0.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,206.66666666666666,-0.6261834802481228,0.0001,3,0,0,0,0,2,1,0,0,,EG-H,S11,117,HOU,False,HOU,1.264323374340949,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392782622571642
4,17.333333333333332,69,17,8,8,4,0,0,8,4,8,8,9,17,6,0,2.7692307692307696,1.2115384615384617,5.884615384615385,1.3846153846153846,1.3846153846153846,2.769230769230769,2.0,0.26153846153846155,0.30434782608695654,0.5230769230769231,0.8274247491638796,0.24528301886792453,0.057971014492753624,0.11594202898550725,0.057971014492753624,0.4523809523809524,0.5476190476190477,0.8260869565217391,259.4225352112676,-1.3676011004533715,-0.22480000000000003,65,0,0,5,0,19,23,0,2,0.0,FP-S,S11,149,PHI,False,PHI,4.033554143571719,17.333333333333332,130,9.462334096585785,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.3968781086661325
8,18.0,83,18,15,15,13,0,0,8,4,6,7,6,26,5,0,5.0,1.7222222222222223,6.0,1.3333333333333333,4.333333333333333,2.6666666666666665,0.6153846153846154,0.2647058823529412,0.37349397590361444,0.5882352941176471,0.9617292700212615,0.2413793103448276,0.04819277108433735,0.0963855421686747,0.1566265060240964,0.32608695652173914,0.6739130434782609,0.4838709677419355,222.64705882352942,4.473133425888129,-0.5832999999999998,68,2,0,6,2,15,31,2,0,1.0,FP-S,S11,166,SFG,False,SFG,5.430990041007616,19.666666666666668,91,7.504843148436867,5.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,0.4,-0.1344177790304649
5,8.333333333333334,43,13,10,10,7,0,0,5,4,6,2,0,6,10,0,7.199999999999999,2.4,9.36,2.88,5.04,3.5999999999999996,0.7142857142857143,0.37142857142857144,0.46511627906976744,0.8,1.2651162790697674,0.3333333333333333,0.09302325581395349,0.11627906976744186,0.16279069767441862,0.15789473684210525,0.8421052631578947,0.1875,209.38636363636363,3.386448358822829,-0.2803,35,1,0,3,0,3,16,0,1,0.0,WC-H,S11,183,SDP,False,SDP,8.824323374340949,10.333333333333334,186,8.054851349397602,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.17654231500265682
7,28.0,127,35,26,26,11,0,1,26,13,15,14,15,12,14,0,5.571428571428571,1.6428571428571428,7.5,2.7857142857142856,2.357142857142857,5.571428571428571,2.3636363636363638,0.3017241379310345,0.36220472440944884,0.6982758620689655,1.0604805864784144,0.2857142857142857,0.10236220472440945,0.2047244094488189,0.08661417322834646,0.5517241379310345,0.4482758620689655,1.2307692307692308,239.828125,8.48860600813333,-0.3649,116,0,0,7,0,32,26,2,0,1.0,EN-S,S11,198,2TM,False,ATL,6.621466231483806,29.0,123,15.0,5.0,5.0,3.0,0.0,4.0,2.0,0.0,0.0,0.6666666666666666,-0.3700926903083908
6,23.0,107,30,22,22,11,0,1,19,11,13,12,12,10,13,0,5.739130434782608,1.7826086956521738,7.826086956521739,2.8695652173913047,2.8695652173913047,4.956521739130435,1.7272727272727273,0.3125,0.38317757009345793,0.71875,1.1019275700934579,0.2878787878787879,0.102803738317757,0.17757009345794392,0.102803738317757,0.54,0.46,1.173913043478261,235.90740740740742,7.619523409373946,-0.11219999999999988,96,0,0,6,0,27,23,2,0,1.0,EN-S,S11,198,KCR,True,KCR,7.2643233743409485,24.0,119,12.0,4.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,0.8,-0.3585809517718134
1,5.0,20,5,4,4,0,0,0,7,2,2,2,3,2,1,0,4.8,1.0,6.0,2.4000000000000004,0.0,8.399999999999999,,0.25,0.25,0.6,0.85,0.2727272727272727,0.1,0.35,0.0,0.625,0.375,1.6666666666666667,261.0,0.8690825987593862,-0.2527,20,0,0,1,0,5,3,0,0,,EN-S,S11,198,ATL,True,ATL,3.664323374340949,5.0,143,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.011511738536577654
10,12.666666666666666,55,15,10,10,6,0,0,6,2,7,7,12,5,4,0,4.736842105263158,1.6578947368421053,7.105263157894738,0.9473684210526316,2.8421052631578947,2.8421052631578947,1.0,0.3125,0.38181818181818183,0.5833333333333334,0.9651515151515152,0.3170731707317073,0.03636363636363636,0.10909090909090909,0.10909090909090909,0.71875,0.28125,2.5555555555555554,250.41071428571428,1.5360408692029814,-0.3681,48,1,0,5,1,23,9,1,0,1.0,EG-B,S11,219,CHC,False,CHC,3.7906391638146335,15.0,86,5.44524509118045,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0537363467629445
8,25.333333333333332,115,34,25,25,10,0,0,9,4,14,10,15,29,8,0,5.921052631578948,1.736842105263158,8.052631578947368,0.9473684210526316,2.3684210526315788,2.1315789473684212,0.9,0.3333333333333333,0.3826086956521739,0.6666666666666666,1.0492753623188404,0.32608695652173914,0.034782608695652174,0.0782608695652174,0.08695652173913043,0.4393939393939394,0.5606060606060606,0.7837837837837838,230.14406779661016,8.958330233431939,-1.3663999999999998,102,3,0,10,6,29,37,2,1,0.6666666666666666,TD-S,S11,249,CWS,False,CWS,3.7906391638146335,25.666666666666668,132,14.228602878126555,8.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.2857142857142857,-0.46230302564186837
5,4.333333333333333,22,7,5,5,3,0,0,6,1,3,2,2,2,0,0,6.923076923076923,2.307692307692308,9.692307692307693,1.3846153846153846,4.153846153846154,8.307692307692308,2.0,0.3684210526315789,0.45454545454545453,0.7368421052631579,1.1913875598086123,0.5,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.7142857142857143,0.2857142857142857,2.5,218.42857142857142,2.723628260368793,0.046400000000000025,19,0,0,2,1,5,2,0,0,,BS-B,S11,258,BOS,False,BOS,3.572015682033257,5.0,48,1.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,-0.18942665256358224
6,31.0,128,23,10,10,15,0,0,43,4,11,8,7,24,8,0,1.935483870967742,1.2258064516129032,4.451612903225806,0.7741935483870968,2.903225806451613,8.322580645161292,2.8666666666666667,0.2072072072072072,0.296875,0.3963963963963964,0.6932713963963963,0.2878787878787879,0.03125,0.3359375,0.1171875,0.36,0.64,0.5625,240.03053435114504,-9.856932978872253,1.3134000000000001,111,2,0,7,1,18,32,3,0,1.0,TT-S,S11,270,CIN,False,CIN,1.6191620840183685,31.0,69,9.0,5.0,6.0,5.0,2.0,4.0,1.0,0.0,0.0,0.8,1.4682310344591354
10,33.333333333333336,141,37,20,20,12,0,0,24,5,16,16,18,22,12,0,3.5999999999999996,1.47,6.659999999999999,0.8999999999999999,2.16,4.32,2.0,0.2868217054263566,0.3475177304964539,0.5658914728682171,0.913409203364671,0.32,0.03546099290780142,0.1702127659574468,0.0851063829787234,0.5405405405405406,0.4594594594594595,1.1764705882352942,251.4758620689655,-1.9413920182667392,-0.2706000000000003,129,0,0,11,5,40,34,2,2,0.5,FP-S,S11,275,SDP,False,SDP,2.854323374340949,35.333333333333336,106,15.793753854844226,5.0,6.0,3.0,0.0,2.0,5.0,0.0,0.0,0.2857142857142857,0.7256846772691687
10,39.0,162,37,16,16,14,0,0,30,8,22,21,20,27,12,1,2.4615384615384617,1.3076923076923077,5.692307692307692,1.2307692307692308,2.1538461538461537,4.615384615384616,2.142857142857143,0.25170068027210885,0.3148148148148148,0.47619047619047616,0.7910052910052909,0.2636363636363636,0.04938271604938271,0.18518518518518517,0.08641975308641975,0.5411764705882353,0.4588235294117647,1.1794871794871795,260.1890243902439,-9.974912383282469,0.7641999999999999,147,1,0,5,2,46,39,1,1,0.5,BF-S,S11,290,LAD,False,LAD,3.4694515794691543,42.0,64,11.209344959691634,6.0,6.0,2.0,2.0,4.0,2.0,0.0,0.0,0.6666666666666666,1.6082030611770706
7,22.666666666666668,91,18,11,11,8,0,0,30,2,11,3,8,16,8,0,2.911764705882353,1.1470588235294117,4.764705882352941,0.5294117647058822,2.117647058823529,7.9411764705882355,3.75,0.21951219512195122,0.2857142857142857,0.36585365853658536,0.6515679442508711,0.3137254901960784,0.02197802197802198,0.32967032967032966,0.08791208791208792,0.35135135135135137,0.6486486486486487,0.5416666666666666,247.10752688172042,-3.7230917427953694,0.016099999999999996,82,1,0,4,1,13,24,1,1,0.5,TT-S,S11,296,NYM,False,NYM,0.8231469037527137,23.0,67,6.462334096585785,5.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.7153633463736293
8,31.0,117,23,13,13,6,0,0,11,6,7,11,10,19,37,0,2.5161290322580645,0.9354838709677419,4.451612903225806,1.161290322580645,1.161290322580645,2.129032258064516,1.8333333333333333,0.2072072072072072,0.24786324786324787,0.4594594594594595,0.7073227073227073,0.18085106382978725,0.05128205128205128,0.09401709401709402,0.05128205128205128,0.30864197530864196,0.691358024691358,0.44642857142857145,267.672268907563,-7.989553233334174,0.8696,111,0,0,10,0,25,56,1,1,0.5,WC-S,S11,301,CLE,False,CLE,3.6514201485344975,32.666666666666664,46,6.273597466623484,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.75,1.2400249731686792
5,21.333333333333332,102,25,22,22,16,0,0,29,9,10,4,6,15,7,0,6.1875,1.921875,7.03125,2.53125,4.5,8.15625,1.8125,0.29069767441860467,0.4019607843137255,0.686046511627907,1.0880072959416325,0.3333333333333333,0.08823529411764706,0.28431372549019607,0.1568627450980392,0.37142857142857144,0.6285714285714286,0.5909090909090909,228.7450980392157,7.7089820572150245,-1.0229,86,0,0,5,1,13,22,0,0,,TT-H,S11,310,CIN,False,CIN,6.2799483743409485,22.333333333333332,121,11.347701496312393,4.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.5,-0.38637594689076155
2,3.3333333333333335,14,3,2,2,2,0,0,2,0,1,2,1,3,1,0,3.5999999999999996,1.5,5.3999999999999995,0.0,3.5999999999999996,3.5999999999999996,1.0,0.25,0.35714285714285715,0.5,0.8571428571428572,0.3,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,239.64285714285714,-0.5941578336363424,-0.11089999999999997,12,0,0,1,1,4,4,0,0,,NH-S,S11,331,SDP,False,SDP,1.864323374340949,4.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11219334830118692
7,18.0,97,33,27,27,14,0,1,18,5,17,8,3,16,5,0,9.0,2.611111111111111,11.0,1.6666666666666667,4.666666666666667,6.0,1.2857142857142858,0.4024390243902439,0.4845360824742268,0.7682926829268293,1.2528287654010561,0.4666666666666667,0.05154639175257732,0.18556701030927836,0.14432989690721648,0.4,0.6,0.6666666666666666,208.51546391752578,14.196821888824939,-1.3367,82,1,0,7,4,14,21,0,1,0.0,BS-H,S11,337,TOR,False,TOR,5.208767818785393,20.0,173,14.532626051935315,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-1.0540090603865933
1,1.0,6,1,1,1,2,0,0,1,0,0,0,0,2,0,0,6.0,3.0,6.0,0.0,12.0,6.0,0.5,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666665,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,198.5,1.0564024390243905,-0.0007000000000000001,3,1,0,1,0,0,2,0,0,,POS,S11,349,CIN,False,CIN,5.2643233743409485,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08302128750063076
5,13.666666666666666,65,19,13,13,6,0,0,9,9,4,3,7,13,8,0,5.707317073170732,1.829268292682927,8.341463414634147,3.951219512195122,2.6341463414634148,3.951219512195122,1.5,0.3333333333333333,0.38461538461538464,0.9473684210526315,1.3319838056680162,0.24390243902439024,0.13846153846153847,0.13846153846153847,0.09230769230769231,0.34375,0.65625,0.5238095238095238,225.41538461538462,5.1113462828476255,-0.5337,57,2,0,4,2,11,21,0,0,,FP-S,S11,361,PIT,False,PIT,9.825298984097046,14.333333333333334,233,14.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,-0.26609593393183945
11,18.333333333333332,77,16,11,11,9,1,0,20,5,9,11,5,8,7,1,3.6,1.3636363636363638,5.236363636363636,1.6363636363636367,2.9454545454545458,6.545454545454547,2.2222222222222223,0.24242424242424243,0.3246753246753247,0.5151515151515151,0.8398268398268398,0.2558139534883721,0.06493506493506493,0.2597402597402597,0.11688311688311688,0.5454545454545454,0.45454545454545453,1.2,270.3974358974359,-0.39297934979405014,0.23880000000000015,66,2,0,1,1,18,15,1,1,0.5,TT-S,S11,371,ANA,False,ANA,4.100687010704585,23.0,41,4.0,1.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.3295745421359447
4,16.666666666666668,70,18,9,9,6,0,0,7,3,6,4,8,22,5,0,3.2399999999999998,1.44,6.479999999999999,1.08,2.16,2.52,1.1666666666666667,0.2903225806451613,0.34285714285714286,0.5967741935483871,0.93963133640553,0.2777777777777778,0.04285714285714286,0.1,0.08571428571428572,0.34146341463414637,0.6585365853658537,0.5185185185185185,233.36111111111111,-1.2540215110900896,-0.0721,62,2,0,8,1,14,27,0,2,0.0,BB-S,S11,373,TBR,False,TBR,3.8443233743409486,17.0,112,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3892899757967724
9,28.333333333333332,127,39,18,18,13,2,0,10,5,24,21,19,16,9,0,3.811764705882353,1.835294117647059,8.258823529411764,1.0588235294117647,2.7529411764705882,2.1176470588235294,0.7692307692307693,0.34513274336283184,0.4094488188976378,0.5752212389380531,0.9846700578356908,0.3434343434343434,0.03937007874015748,0.07874015748031496,0.10236220472440945,0.6428571428571429,0.35714285714285715,1.8,246.61940298507463,1.0051389255575134,-0.7230000000000001,113,1,0,9,1,45,25,4,5,0.4444444444444444,EG-H,S11,378,ATL,False,ATL,4.22902925669389,30.333333333333332,105,13.41678013173997,4.0,5.0,2.0,0.0,3.0,2.0,1.0,0.0,0.6,0.3782540179491908
6,27.0,126,39,23,23,12,1,1,22,5,14,8,14,21,10,0,5.111111111111111,1.8888888888888888,8.666666666666666,1.1111111111111112,2.6666666666666665,4.888888888888888,1.8333333333333333,0.35135135135135137,0.40476190476190477,0.7027027027027027,1.1074646074646075,0.39080459770114945,0.03968253968253968,0.1746031746031746,0.09523809523809523,0.46551724137931033,0.5344827586206896,0.8709677419354839,235.65384615384616,5.913819437685074,-0.43139999999999995,111,3,0,16,4,27,31,5,1,0.8333333333333334,NH-H,S11,390,BOS,False,BOS,3.37543448545206,27.333333333333332,163,18.655500593297653,5.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.25,-0.1163838593305333
3,6.666666666666667,24,5,2,2,0,0,0,5,1,3,3,1,5,5,0,1.7999999999999998,0.75,4.5,0.8999999999999999,0.0,4.5,,0.20833333333333334,0.20833333333333334,0.375,0.5833333333333334,0.2222222222222222,0.041666666666666664,0.20833333333333334,0.0,0.3333333333333333,0.6666666666666666,0.5,245.29166666666666,-2.1392468797297215,0.29259999999999997,24,0,0,1,0,5,10,0,0,,WC-S,S11,392,TBR,False,TBR,1.714323374340949,7.0,68,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3044005135802053
5,16.666666666666668,72,25,12,12,4,0,0,8,3,15,10,12,11,2,0,4.319999999999999,1.7399999999999998,9.0,1.08,1.44,2.88,2.0,0.36764705882352944,0.4027777777777778,0.6323529411764706,1.0351307189542482,0.38596491228070173,0.041666666666666664,0.1111111111111111,0.05555555555555555,0.6666666666666666,0.3333333333333333,2.0,242.0759493670886,1.9241999012320412,-0.3845,68,0,0,5,2,26,13,4,3,0.5714285714285714,EG-B,S11,394,TOR,False,TOR,3.3643233743409486,16.333333333333332,124,8.48294242631512,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.07900748669849533
9,18.666666666666668,69,16,5,5,2,0,1,7,1,8,4,6,10,24,0,1.607142857142857,0.9642857142857142,5.142857142857142,0.3214285714285714,0.6428571428571428,2.25,3.5,0.24242424242424243,0.2608695652173913,0.4090909090909091,0.6699604743083004,0.2542372881355932,0.014492753623188406,0.10144927536231885,0.028985507246376812,0.2765957446808511,0.723404255319149,0.38235294117647056,265.35714285714283,-5.934450312873958,0.3590999999999999,66,1,0,6,1,13,34,0,2,0.0,WC-H,S11,395,TOR,False,TOR,1.5321805171980918,20.0,67,5.593548879851795,1.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.8535630299081911
8,19.0,78,13,9,9,10,0,0,14,1,5,6,9,19,7,0,2.8421052631578947,1.2105263157894737,4.105263157894737,0.3157894736842105,3.1578947368421053,4.421052631578947,1.4,0.19696969696969696,0.2948717948717949,0.3939393939393939,0.6888111888111887,0.22641509433962265,0.01282051282051282,0.1794871794871795,0.1282051282051282,0.3953488372093023,0.6046511627906976,0.6538461538461539,259.85897435897436,-2.2688942901540723,0.4372999999999999,66,2,0,4,3,17,26,1,0,1.0,NH-S,S11,413,CLE,False,CLE,2.053797058551475,21.0,57,5.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6666666666666666,0.520935862238915
5,26.0,117,26,17,17,16,3,0,13,5,13,17,22,18,5,0,3.923076923076923,1.6153846153846154,6.0,1.153846153846154,3.6923076923076925,3.0,0.8125,0.26,0.358974358974359,0.49,0.848974358974359,0.25301204819277107,0.042735042735042736,0.1111111111111111,0.13675213675213677,0.6461538461538462,0.35384615384615387,1.826086956521739,257.39830508474574,-0.7295831449241987,-0.8102999999999999,100,1,0,8,0,42,23,5,0,1.0,NT-B,S11,471,ANA,False,ANA,4.610477220494795,26.666666666666668,84,9.347701496312393,5.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.25,0.5140279643276815
6,32.0,128,19,7,7,17,3,0,21,0,8,14,14,26,16,0,1.3125,1.125,3.5625,0.0,3.1875,3.9375,1.2352941176470589,0.1743119266055046,0.28125,0.30275229357798167,0.5840022935779816,0.2111111111111111,0.0,0.1640625,0.1328125,0.43243243243243246,0.5675675675675675,0.7619047619047619,268.7109375,-13.446816026884587,1.324,109,2,0,8,3,32,42,3,0,1.0,NH-S,S11,481,TBR,False,TBR,1.545573374340949,33.0,36,5.0,5.0,5.0,4.0,1.0,3.0,2.0,0.0,0.0,0.6,1.827219339260369
6,12.0,51,15,10,10,5,0,0,4,2,7,8,9,6,4,0,5.0,1.6666666666666667,7.5,1.0,2.5,2.0,0.8,0.32608695652173914,0.39215686274509803,0.6086956521739131,1.000852514919011,0.325,0.0392156862745098,0.0784313725490196,0.09803921568627451,0.6551724137931034,0.3448275862068966,1.9,250.31578947368422,2.7063438888482327,-0.061799999999999904,46,0,0,5,1,19,10,3,3,0.5,EG-S,S11,485,MIN,False,MIN,4.0143233743409485,13.0,73,4.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.07837325946945281
4,5.0,23,6,3,3,4,0,0,4,1,5,0,2,5,2,0,3.6,2.0,7.199999999999999,1.2000000000000002,4.800000000000001,4.800000000000001,1.0,0.3333333333333333,0.43478260869565216,0.5,0.9347826086956521,0.35714285714285715,0.043478260869565216,0.17391304347826086,0.17391304347826086,0.36363636363636365,0.6363636363636364,0.5714285714285714,225.69565217391303,0.39820200986222165,0.11649999999999998,18,1,0,0,0,4,7,0,0,,NH-H,S11,517,ANA,False,ANA,4.664323374340949,6.0,40,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04688579855404294
